luminosity_distance	iota	total_mass	phi_jl	phi_2	dec	tilt_1	chi_eff	chirp_mass	mass_1_source	a_2	psi	tilt_2	mass_2_source	mass_ratio	theta_jn	total_mass_source	mass_1	a_1	chirp_mass_source	phi_1	mass_2	geocent_time	chi_p	ra	phi_12	phase	redshift
8.824454313748424283e+02	7.789730811981797620e-01	7.249717458975595719e+01	1.688246014410226259e+00	3.723048784086839813e+00	2.282544893475391135e-02	6.627710187076115700e-01	6.571288125333224484e-02	3.155101770231267011e+01	3.130287778085059713e+01	3.019347585390759203e-01	1.166070610729544876e+00	2.367294460704082226e+00	3.028129413454928098e+01	9.673645454116596154e-01	8.834622591135253833e-01	6.158417191539987812e+01	3.684989381293660671e+01	4.288945241158848565e-01	2.680164170921504407e+01	2.872913565878759456e+00	3.564728077681935048e+01	1.264316116409431458e+09	2.639003354889403741e-01	5.568917046928994807e+00	8.501352182080802455e-01	1.608669943792011336e+00	1.772046669613031034e-01
8.157959049743317337e+02	8.111055957931927463e-01	7.544539470769353784e+01	2.273262055157824424e+00	4.842568991180339566e+00	1.332109586072423024e-01	1.548922427266238744e+00	1.879555875902652329e-01	3.266301848030946076e+01	3.544099792728320608e+01	8.490437253514598881e-01	1.319034841131458302e+00	1.094453420864217152e+00	2.931747171914674865e+01	8.272191369808343797e-01	9.232437058599322066e-01	6.475846964642995829e+01	4.128973541310107009e+01	9.778688315434014289e-01	2.803626515591949087e+01	1.289688860092077505e+00	3.415565929459246064e+01	1.264316116411663294e+09	9.776349016528571578e-01	5.528373450799712430e+00	3.552880131088263838e+00	4.601678654800664070e+00	1.650274492218908595e-01
8.856389149408756793e+02	5.229965896685498938e-01	7.428930635667872195e+01	6.408251105613919085e-01	5.523861877578484680e+00	1.773094463580866531e-01	2.033640339293020904e+00	1.429929517330909006e-01	3.198609897582036865e+01	3.576716231951994018e+01	8.782800330759469309e-01	1.619609530592484470e+00	9.128956341940083208e-01	2.730831079448914167e+01	7.635023027696445919e-01	6.292023185856108203e-01	6.307547311400907830e+01	4.212600473501206011e+01	3.535442876523842148e-01	2.715785655993019532e+01	5.432260021578891873e+00	3.216330162166666184e+01	1.264316116412135124e+09	5.106574496781781658e-01	5.538989219663939423e+00	9.160185599959293212e-02	4.275890726114824680e+00	1.777843698833714015e-01
9.601042684630865551e+02	2.244106730569334074e-01	7.181168941142966844e+01	2.044106795603629401e+00	3.187433331666580827e+00	5.815932149190805589e-02	1.881444911184458890e+00	-1.727825227058737284e-02	2.968083582325118641e+01	3.880874232039442973e+01	6.662773213989192644e-01	2.352855035070033907e+00	8.251059387729511307e-01	2.147602725440248861e+01	5.533811705904366773e-01	2.684421831595316665e-01	6.028476957479691123e+01	4.622927763707487969e+01	9.061829071836865479e-01	2.491658897120009897e+01	4.227626001883647788e+00	2.558241177435479230e+01	1.264316116410968065e+09	8.628089274976435963e-01	5.547388253837574723e+00	5.242992636962521047e+00	3.188860889331954773e+00	1.912078277471228049e-01
1.005996849242181042e+03	1.310748394174635068e-01	7.552591883731543021e+01	1.691916988619233120e+00	3.425289913030128197e+00	3.675237700707656430e-02	1.475398740409100018e+00	2.544158370244119921e-02	3.143709269420075714e+01	3.992216741746985065e+01	1.907405048358806754e-01	2.839712598374562802e+00	2.046552358430568042e+00	2.304792128458988998e+01	5.773213924879281311e-01	2.741178482216302670e-01	6.297008870205974063e+01	4.788239048618206795e+01	9.507845088776416542e-01	2.621082333010463117e+01	4.273661627729745227e+00	2.764352835113335516e+01	1.264316116410518646e+09	9.464613869428495363e-01	5.583694061128348096e+00	5.434813592479970090e+00	3.370453720054621183e+00	1.993935596099135066e-01
1.059646363686901168e+03	5.728674597630514231e-01	7.273120420806512243e+01	1.957525543325287387e+00	3.776128983547931028e+00	1.086283149944931026e-01	1.626013183635875992e+00	3.284116187558029643e-02	3.150798984340289621e+01	3.275404906610694411e+01	9.352298025630797484e-01	4.623495426917764717e-02	1.425337758624112716e+00	2.740996235487573074e+01	8.368419519539299634e-01	7.394491257212332247e-01	6.016401142098268195e+01	3.959578783068283059e+01	9.624521053630572531e-01	2.606373813594153432e+01	6.216983225802411361e+00	3.313541637738228474e+01	1.264316116410461903e+09	9.609852673791956512e-01	5.532475940099551792e+00	3.842331064925106343e+00	5.997959769705121680e+00	2.088822285991975558e-01
8.952518229641430025e+02	6.168521982375193558e-01	7.400887192422604244e+01	1.705111867553956495e+00	2.456507732097790608e+00	9.150580982941258767e-02	1.369899150801330956e+00	1.051892709680615212e-01	3.206834500967459434e+01	3.409575673666784468e+01	1.785253573240357383e-01	1.107209778108515286e+00	8.179856321241553152e-01	2.864875922419437515e+01	8.402441232044701724e-01	7.208168405574769677e-01	6.274451596086222338e+01	4.021687720178790926e+01	4.561131118547664398e-01	2.718745378740625895e+01	6.107995113434452783e+00	3.379199472243812608e+01	1.264316116410078049e+09	4.469397385269685552e-01	5.575860431318155008e+00	2.631697925842924501e+00	4.919129763580985859e+00	1.795273386185673448e-01
1.168537161727826060e+03	1.905137153349627799e-01	7.523474999431657295e+01	2.227088867626756397e+00	2.998936001664377571e+00	4.757062415121771082e-02	1.612897330615350233e+00	1.458389586029258944e-01	3.214998337088285041e+01	3.596343598520130058e+01	4.335925930657402172e-01	1.075572446925487036e+00	3.647956083574281916e-01	2.530830088103095932e+01	7.037231061972262225e-01	1.944497703239609077e-01	6.127173686623225990e+01	4.415902426905704914e+01	8.691533404297870913e-01	2.618318425333090005e+01	2.201514260105421172e+00	3.107572572525952381e+01	1.264316116410808563e+09	8.683831694325480077e-01	5.565846060936031847e+00	7.974217415589567315e-01	4.920975100460896812e+00	2.278866871126602189e-01
1.058588259840446426e+03	4.883915310503326168e-01	7.752310241986602080e+01	1.643790094947812364e+00	1.311368399159729137e-02	1.102584923683427309e-01	1.720656491619246609e+00	2.293880673710535223e-01	3.372734095899667039e+01	3.298568222353614487e+01	6.105496374910711621e-01	1.062878924316962292e+00	2.097972307006042425e-01	3.115212294278249772e+01	9.444134801175839700e-01	6.979951986372746608e-01	6.413780516631864259e+01	3.986965900646707439e+01	7.899725501046840348e-01	2.790390935969285380e+01	5.702070125109231391e+00	3.765344341339894640e+01	1.264316116411508083e+09	7.811185100953680349e-01	5.560246893796296774e+00	5.942288660619520213e-01	5.321131832280943108e+00	2.086959043708675188e-01
9.050680005810514785e+02	8.284474853128762639e-01	7.839292878466721959e+01	1.022373798166381409e+00	5.419139398051163958e+00	7.252400378046641727e-02	7.707421915483583241e-01	2.423921839061769223e-01	3.398495212936987997e+01	3.589855589108348255e+01	9.491785195132435016e-01	1.651997713872630946e+00	1.171595130335657098e+00	3.046279282926712995e+01	8.485798961298470777e-01	9.700142208525917020e-01	6.636134872035060539e+01	4.240710880216171574e+01	1.882028249066090564e-01	2.876901392084034015e+01	7.659584630792029003e-01	3.598581998250551095e+01	1.264316116410423279e+09	7.249551662551239062e-01	5.559025138000301069e+00	4.653180934971961058e+00	4.745865513834181648e+00	1.813040315834774652e-01
7.169833743535026542e+02	8.180247046767121777e-01	7.389838094080121778e+01	7.566329223945978955e-01	4.805869385876746946e+00	1.031677004092539374e-01	2.143097256185090060e+00	9.980554311217447461e-02	3.209931919153390822e+01	3.411793827247790034e+01	6.448130193654439957e-01	8.554779797419528320e-01	6.320465908718994053e-01	3.032726544012859904e+01	8.888950204999011007e-01	9.374779573904642449e-01	6.444520371260649938e+01	3.912254526524391451e+01	5.057977184795559022e-01	2.799313243400476736e+01	4.125398940621803234e+00	3.477583567555729616e+01	1.264316116411320210e+09	4.252024393544950320e-01	5.553699330421672187e+00	6.804704452549439342e-01	5.657850968623177934e+00	1.466855046397428641e-01
9.183770218664839149e+02	2.120669794331714875e-01	7.731203290460248922e+01	1.594981638290112080e+00	2.025513759696881522e+00	8.093344046688732973e-02	1.466247208959674087e+00	8.512979863204786501e-02	2.984873243432556578e+01	4.655692296728694402e+01	9.242449567988846315e-01	3.139106490353541279e+00	1.487758624656489337e+00	1.875651546855126028e+01	4.028727474479028570e-01	3.101280917534684489e-01	6.531343843583820785e+01	5.510979741052639724e+01	8.484429049750571439e-01	2.521629913215064533e+01	2.704592923061778009e+00	2.220223549407609198e+01	1.264316116412448883e+09	8.438101668951571988e-01	5.567201860855142570e+00	5.604106143814689744e+00	5.211800006156918741e+00	1.837078977330417751e-01
1.044260468940092551e+03	1.848265089700650843e-01	6.917998126916441493e+01	1.756225714610913258e+00	1.373174027441872447e+00	7.402156959512451451e-02	1.404917761992093173e+00	-9.952572603462160605e-02	3.002647568523003940e+01	3.065353227559459626e+01	8.725882367281051488e-01	5.654055093601737664e-02	2.040909225881837319e+00	2.670156419087119204e+01	8.710762580575472924e-01	4.304051729979139762e-01	5.735509646646579540e+01	3.697336277516738789e+01	9.574374947256384383e-01	2.489407163574908211e+01	3.374133364210930797e+00	3.220661849399701993e+01	1.264316116410539865e+09	9.442953901405810591e-01	5.560521260793770182e+00	4.282225970410527438e+00	2.425355016137010988e+00	2.061697308732165224e-01
9.852372195401394492e+02	5.752835358525933973e-01	7.241647884498229359e+01	2.778511813289731514e+00	3.252940472724778154e+00	1.125046393583928328e-01	1.857297044098610739e+00	1.371433036736778056e-02	2.994715605666477387e+01	3.894448920405513803e+01	7.855903604595274592e-01	1.964336301697084508e+00	8.507524502178043235e-01	2.161966101735830392e+01	5.551404437243750989e-01	5.615946186990612432e-01	6.056415022141344195e+01	4.656587714454489912e+01	9.421635550037864570e-01	2.504573664790426335e+01	3.082989510787768950e+00	2.585060170043739092e+01	1.264316116412428379e+09	9.037596817999900001e-01	5.545020842286625395e+00	1.699509619370101199e-01	3.587105631672039774e+00	1.956987521535185626e-01
6.595496261397205444e+02	9.184765762816693435e-01	7.291310623519953538e+01	1.167921564971489135e+00	1.907516510846614111e-01	4.409839540569637784e-02	6.742995144015037079e-01	7.949435119520927018e-02	3.132863510549526254e+01	3.678774624811337901e+01	2.390579837686693798e-01	1.354123318087590677e+00	1.256438346846453724e+00	2.740444436985614374e+01	7.449340382264257876e-01	9.682800220593283935e-01	6.419219061796951564e+01	4.178559454849616372e+01	1.070842189507110465e-01	2.758151202618641307e+01	5.380629975234521467e+00	3.112751168670337165e+01	1.264316116409721375e+09	1.624271762489379600e-01	5.566939484708576913e+00	1.093306983029726176e+00	4.464864906192929972e+00	1.358563328852769037e-01
1.250577688932028195e+03	1.440413298827728505e-01	8.025113829566251411e+01	1.585824974420667832e+00	5.232740384848566961e+00	1.385662779808605194e-02	1.459691678634816192e+00	2.768278776791747720e-01	3.437889600799157819e+01	3.753875339566691594e+01	8.727527935538945680e-01	2.652699806323358112e-01	8.997108355482255071e-01	2.707609205309332623e+01	7.212837295822057682e-01	4.588628690079635808e-01	6.461484544876023506e+01	4.662284138079970575e+01	7.670878380294793297e-01	2.768044291248937583e+01	4.374957218269214465e+00	3.362829691486280836e+01	1.264316116410671949e+09	7.623581471278180199e-01	5.571565073684190850e+00	8.577831665793533844e-01	1.198018938585076465e-01	2.419922656829983643e-01
5.557894661968501850e+02	7.289592089894794125e-01	7.426756001525514250e+01	1.625068967835402223e+00	5.929118352009130177e+00	1.917143494614004240e-01	2.018218272131755864e+00	1.136327586685940416e-01	3.166615856536554929e+01	3.939561097735123951e+01	8.593902727196403024e-01	1.152177786917368385e+00	7.234178438522175236e-01	2.715505335753660532e+01	6.892913368737496604e-01	1.001761730449862720e+00	6.655066433488784128e+01	4.396373697902031807e+01	5.825844886678269718e-01	2.837583312318459150e+01	7.279900235141134601e-02	3.030382303623482088e+01	1.264316116412307262e+09	5.252380604874914427e-01	5.533796257472580749e+00	5.856319349657718831e+00	4.852334176991941916e+00	1.159552013115197483e-01
8.370176751993365087e+02	3.472457332871595748e-01	7.664520723291781223e+01	2.464241204452920719e+00	3.971282207718993096e+00	4.111194331518843725e-01	1.449327267950325959e+00	1.330409149407976166e-01	3.193738867589533825e+01	4.146727842124121821e+01	4.169149793528047487e-01	2.105861996754551768e+00	1.175691874272658977e+00	2.410190123258011496e+01	5.812269854737837083e-01	4.320165378073521079e-01	6.556917965382133673e+01	4.847198279376225827e+01	9.663810316335884609e-01	2.732210468685792293e+01	2.573220278037931408e+00	2.817322443915555041e+01	1.264316116417076826e+09	9.592604466004071018e-01	5.450315258686181608e+00	1.398061929681062798e+00	3.868498409871364618e+00	1.689212468048769678e-01
1.101854448744859837e+03	1.935801122576761568e-01	7.234049127997377582e+01	1.170573563283251683e+00	2.022362950932160786e+00	4.057767276340817908e-02	1.392748610173032198e+00	6.946197099442256995e-02	3.142362678456666103e+01	3.147387794242358439e+01	6.534230491954930997e-01	1.461289199084278678e+00	1.621872142332968725e+00	2.800255883489183972e+01	8.897079313238118736e-01	3.052319354574053456e-01	5.947643677731542056e+01	3.828130796344625253e+01	9.087262965380380475e-01	2.583567402843482697e+01	5.587764170791275298e+00	3.405918331652753039e+01	1.264316116409924746e+09	8.943605461315653482e-01	5.571921540470079037e+00	2.717784087320472164e+00	4.288526344809062252e+00	2.162882512754153164e-01
8.202043229463608895e+02	3.420552750090647409e-01	7.003234172167533700e+01	2.234875490785739327e+00	2.664003387359063169e+00	9.093816975178081741e-02	1.810339413869443526e+00	-1.668109520761079378e-01	2.787617885251624017e+01	4.121065835151208745e+01	7.358465657862812703e-01	1.196576781931989242e+00	1.637518828054336018e+00	1.885975087471315348e+01	4.576425524155975366e-01	5.004015074368982630e-01	6.007040922622523738e+01	4.804493502581830455e+01	9.302007266935675700e-01	2.391085932823834881e+01	3.229327738669393266e+00	2.198740669585703245e+01	1.264316116411497116e+09	9.036402242982800592e-01	5.550356200068939927e+00	5.717860955869256578e+00	3.624988234025714462e+00	1.658375999726161565e-01
9.608217894733562616e+02	3.198494104303479801e-01	7.334098382974200092e+01	7.393827418480795055e-01	5.013649503544675312e+00	1.208035103287368184e-01	1.391633675619207589e+00	4.437476040231110030e-02	3.118476276482524767e+01	3.680262477097027585e+01	2.548920474195964792e-01	9.519177537458082261e-01	1.742304709997139822e+00	2.475932301796462554e+01	6.727597059189824868e-01	4.315225896101483882e-01	6.156194778893490138e+01	4.384430326138795664e+01	5.807602637771930310e-01	2.617628830280236940e+01	4.515514174228036026e+00	2.949668056835404784e+01	1.264316116411005497e+09	5.714641841064531658e-01	5.568101033708821035e+00	4.981353293166402851e-01	5.013825644515800484e+00	1.913363118592595336e-01
8.304020077872644379e+02	7.412890184844105335e-01	7.557819168612141425e+01	2.158801540097667448e+00	7.302832971288921726e-01	1.104008272936303214e-01	1.753591107512859626e+00	1.590548667847059561e-01	3.280283203500199107e+01	3.459970277201156108e+01	6.169119260444885233e-01	9.360294676353767551e-01	7.447003416198629822e-01	3.012377465262535026e+01	8.706368043425251058e-01	9.023580463036564581e-01	6.472347742463689713e+01	4.040238677581508142e+01	5.357922111523952813e-01	2.809161361651736044e+01	6.018815353711595151e+00	3.517580491030633993e+01	1.264316116410869122e+09	5.268656464862536692e-01	5.535061853452511116e+00	9.946532505968835869e-01	5.314302419897045660e+00	1.677090708564537014e-01
5.610915886476242349e+02	1.024582611303462176e+00	7.445028479666356702e+01	2.255942963040059368e+00	9.962499422469273114e-01	5.547558651437678456e-02	1.201076916970201580e+00	9.668879139005430445e-02	3.223214899940693812e+01	3.647829712505626532e+01	1.755137213337892577e-01	7.438321461749881625e-01	1.251285546408324123e+00	3.017470903637865831e+01	8.271962074581657998e-01	1.104849462271802807e+00	6.665300616143493073e+01	4.074564323895583584e+01	3.627101553007703871e-01	2.885643260762968865e+01	5.767810639553700547e+00	3.370464155770772408e+01	1.264316116409784555e+09	3.382013856568320542e-01	5.564568644850091061e+00	1.511624609872812774e+00	5.631991863490087624e+00	1.169831502624723296e-01
1.004242242552807966e+03	5.210298870170858576e-01	7.449030027662368525e+01	2.387867461431365967e+00	5.211338409520656967e+00	1.076364021906262014e-01	6.862297206143106454e-01	1.022274200129241611e-01	3.235905202537227154e+01	3.285256117327269010e+01	7.172962080216778169e-01	1.306814560102832257e+00	2.610422981918958829e+00	2.927022427318076225e+01	8.909571500012501977e-01	5.921889620058953252e-01	6.212278544645345590e+01	3.939290759527492725e+01	9.621165777892181081e-01	2.698652628272022724e+01	1.390263180935203735e+00	3.509739268134875090e+01	1.264316116410389662e+09	6.096209741840430407e-01	5.553740615667642544e+00	3.821075228585453232e+00	4.719124331813803863e+00	1.990817820110523106e-01
