chirp_mass	mass_1_source	luminosity_distance	mass_ratio	chi_p	total_mass	mass_1	chi_eff	ra	total_mass_source	chirp_mass_source	mass_2_source	phase	a_2	geocent_time	tilt_2	theta_jn	phi_1	psi	iota	phi_2	phi_12	dec	mass_2	a_1	phi_jl	tilt_1	redshift
1.020552945329194756e+02	5.808137466427170637e+01	1.295264701981698272e+04	5.721134439957960005e-01	5.103199277240678677e-01	2.455426317673824315e+02	1.561863316576529712e+02	6.348983352070014519e-01	3.054600221020990602e+00	9.131050995545835747e+01	3.795153990319519721e+01	3.322913529118665110e+01	3.273460406321071492e+00	7.987266155372882981e-01	1.238303737212999344e+09	1.137840837715804243e+00	2.481461932247682745e-01	5.098105645395541785e+00	2.003667410376719360e+00	4.424235830899210797e-01	4.220306161341262907e+00	5.405385823125306466e+00	3.074069340183129828e-01	8.935630010972946025e+01	9.543193893241084247e-01	5.155392295469137132e+00	5.642089314146274681e-01	1.689094956179295837e+00
1.124470812955436827e+02	3.737185013345285967e+01	2.211888639476174649e+04	9.121051649429552377e-01	2.766991538080134649e-01	2.586636298579387585e+02	1.352768846611298272e+02	7.544163654335079849e-01	2.993512809440034061e+00	7.145890766364927060e+01	3.106484511857438235e+01	3.408705753019641804e+01	3.058668213807387293e+00	8.960612378011758583e-01	1.238303737205933332e+09	3.501382478009985033e-01	4.648363837125158438e-01	1.362990871543256155e+00	2.945071252355767832e+00	4.377056834211734415e-01	5.971867308111876937e+00	4.608876436568621671e+00	3.469191254547905334e-01	1.233867451968089455e+02	7.125711512896029109e-01	5.000978876141021212e-01	3.270054751941641191e-01	2.619753482315255511e+00
7.158221761647745041e+01	7.507260144323613815e+01	1.058989688393144024e+04	2.243563638201625243e-01	1.046181596813725301e-01	2.237337616711867838e+02	1.827358180040868660e+02	6.719439601338912382e-01	5.677200721124783911e+00	9.191561732556087350e+01	2.940782684117583301e+01	1.684301588232474245e+01	3.382378788549003534e+00	2.337924371510235327e-02	1.238303737169100761e+09	2.349125625197243661e+00	2.588847912669433260e+00	2.862570328521249152e+00	2.919887782185828229e+00	2.589226637707202627e+00	3.625662901542536787e-02	3.456871607673763336e+00	-6.924390102299966543e-01	4.099794366709991777e+01	8.329774237406128989e-01	3.195324511902441600e+00	1.259279933033140841e-01	1.434121297132043615e+00
1.077769675459851442e+02	6.811480599737323871e+01	7.101034121977319955e+03	7.978217043425538391e-01	5.585293630118346453e-01	2.495045068787858327e+02	1.387815634198427119e+02	6.299964237313849802e-01	3.003970414992835458e+00	1.224582766091599524e+02	5.289756834033719457e+01	5.434347061178672789e+01	5.882057202871947332e+00	7.382530124434434349e-01	1.238303737208431482e+09	9.503811796366856690e-01	1.003710144570391982e+00	5.734541742027678524e+00	3.075773656091574271e+00	8.933782861892647364e-01	3.619555636427449929e+00	4.168199201579358082e+00	3.307723438069229971e-01	1.107229434589431349e+02	9.676593301270453029e-01	1.463916349903261915e+00	6.152911204258887379e-01	1.037465443639296714e+00
8.180633401584503872e+01	9.113356170669727874e+01	9.393829718014361788e+03	2.226619183325499463e-01	3.273168531035557938e-01	2.564289334478750675e+02	2.097300403349352962e+02	8.482889473224074495e-01	6.147598268899848506e+00	1.114255353807883040e+02	3.554713753511757801e+01	2.029197367409103236e+01	6.089277444755593072e-01	6.504714311774266733e-01	1.238303737165088654e+09	5.921486940021075673e-01	2.654442431829784343e-01	5.704913384169763901e+00	2.444772255705310204e+00	2.002197222747793826e-01	3.759072532316678927e+00	4.337344455326501702e+00	-1.255545225488453376e+00	4.669889311293977130e+01	9.736607762800324473e-01	2.430958409168959111e+00	3.428486838519938518e-01	1.301348004041880113e+00
5.923431973350668045e+01	8.882444301977729140e+01	6.314652199925219975e+03	1.776249508236209529e-01	4.584938700557093516e-01	2.032728710416867557e+02	1.726125715148268682e+02	6.708203646801211839e-01	3.120925881393958434e+00	1.046018803431007740e+02	3.048129931563062200e+01	1.577743732332346305e+01	5.206432763134829500e+00	6.040428812115560264e-01	1.238303737222689867e+09	1.989173562897228908e+00	2.205738903456091915e+00	4.915585825515211837e-01	1.045053951029915051e-01	2.077990813011975746e+00	1.829923910241307183e+00	1.338365327689784889e+00	5.190665248229042739e-01	3.066029952685987681e+01	9.513402678336615459e-01	2.755542821193444958e+00	5.028733913520362364e-01	9.433003534443062943e-01
9.749593675097931111e+01	6.578962513208215057e+01	1.185921777400081737e+04	4.516880620239417388e-01	2.146573388598481680e-01	2.456582283262806641e+02	1.692224622855851521e+02	7.820220389996620503e-01	3.060543177914695434e+00	9.550601340927393323e+01	3.790407635082911497e+01	2.971638827719179687e+01	5.564177860673903631e+00	6.999340704952499159e-01	1.238303737207222700e+09	6.441829867707874469e-01	5.693291283192958990e-02	3.386706268964074784e+00	4.225814787511173454e-01	3.293799495642968367e-02	5.960552951924936060e+00	2.573846682960862164e+00	3.149557480061193626e-01	7.643576604069552616e+01	9.081923670658149650e-01	9.627074183554503728e-01	2.386145790992271754e-01	1.572175505573206955e+00
5.715316036486641593e+01	1.052802828614563566e+02	6.378467316176042914e+03	1.232760926945374869e-01	4.130934751225341928e-01	2.307261146029802603e+02	2.054046339128519776e+02	7.100475281967785213e-01	3.175174250423623334e+00	1.182588247703923798e+02	2.929389067333416108e+01	1.297854190893602144e+01	8.006475964405015411e-01	6.248397699581706988e-01	1.238303737217010260e+09	3.083038674686112479e+00	2.774744937151457425e+00	3.806384807819179983e+00	5.330395722373748590e-01	2.487390532441549063e+00	4.640941997203557712e+00	8.345571893843772848e-01	5.217161781428671929e-01	2.532148069012827918e+01	9.671365517714318738e-01	1.393126280588419474e+00	4.413167803993168770e-01	9.510266151464877860e-01
7.030023986033759797e+01	6.912498210674225163e+01	1.098048579618710573e+04	2.439447340115340757e-01	1.729444719649864126e-01	2.129821669778227999e+02	1.712151361346958254e+02	8.041253104151563358e-01	3.019221741505788259e+00	8.598765748032353429e+01	2.838243704471623730e+01	1.686267537358128976e+01	5.667566012257808872e+00	7.569646781155466853e-01	1.238303737213633537e+09	3.666326158020546400e-01	4.435215458738919758e-01	5.504596940349320455e+00	2.844718192104299881e+00	3.571854853060017487e-01	3.512884241613405401e+00	4.291472608443671177e+00	4.040108848628694016e-01	4.176703084312696745e+01	8.457730087473261937e-01	1.642643292827202339e+00	2.059334282982774045e-01	1.476892303137334217e+00
7.560567982629305561e+01	9.874441013925638799e+01	8.263046741532418309e+03	1.860762068955760795e-01	3.947880789832772241e-01	2.544925238788144668e+02	2.145667558283802236e+02	7.943972724606850333e-01	3.749627401975629937e+00	1.171183954301102830e+02	3.479401190926391507e+01	1.837398529085389498e+01	3.436473652208905438e+00	5.435770500045076226e-01	1.238303737202227592e+09	9.756075347899823003e-01	1.030171826176351224e-01	4.036574346783047496e+00	2.386113929219197072e+00	1.751449496472017864e-01	2.628956244217850013e+00	4.875567204614389638e+00	8.417577085219319910e-01	3.992576805043423605e+01	9.695251124313323254e-01	2.332763315577305097e+00	4.193834089867187753e-01	1.172950909583468482e+00
8.632848082281422819e+01	8.107438708583998732e+01	1.273073740213550445e+04	2.323047109800208121e-01	5.742829924648639173e-01	2.663060412448181182e+02	2.161040519215670770e+02	7.622626188101837563e-01	6.213703729866203673e+00	9.990834914569838077e+01	3.238730883815906481e+01	1.883396205985838989e+01	1.394154716505097813e+00	9.412386314028806655e-01	1.238303737170548677e+09	7.874668526324858364e-01	3.057487344509602911e-01	5.932719407075410345e+00	1.530455972917614260e-01	5.535871995255320366e-01	1.442357315119730643e+00	1.792823215223906086e+00	-1.195570908786288022e+00	5.020198932325104835e+01	9.726775139987973162e-01	3.812064854237770195e+00	6.315724188158308161e-01	1.665503369057360850e+00
8.204657385826132554e+01	8.284168165443308851e+01	9.732459860563494658e+03	2.576842219126127542e-01	4.926419072385598286e-01	2.437214139095181054e+02	1.937858563088919084e+02	6.300077489974957867e-01	5.733420384719458696e+00	1.041886759334880423e+02	3.507416011604527029e+01	2.134699427905495384e+01	6.219908352917273398e+00	3.671713071537176520e-01	1.238303737172908783e+09	1.459367153695878105e+00	2.649829125700101096e-01	2.841837952780377208e-01	2.256224222573130211e-01	1.018436090695564733e-01	5.329285921791091063e+00	5.045102126513054230e+00	-1.235945434335770088e+00	4.993555760062618987e+01	9.240962712403353319e-01	1.963038623269398819e+00	5.622683408405839689e-01	1.339231319775144646e+00
6.977010921672297172e+01	1.095172461461393283e+02	7.036767951522670046e+03	1.519432802927149773e-01	1.970818296160583294e-01	2.560812722503393388e+02	2.223037163646353349e+02	8.132943246895721900e-01	3.960562839998345908e+00	1.261576557742084503e+02	3.437203097494608528e+01	1.664040962806910784e+01	2.599805191434071627e+00	3.288031914808453027e-01	1.238303737197064400e+09	2.003520003951768658e+00	2.539458753466645291e+00	3.427061571995031475e+00	1.510157208846563570e+00	2.518172341587453289e+00	3.439559873655694489e+00	1.249830166066303455e-02	5.771514612249555309e-01	3.377755588570399681e+01	9.778848662043402307e-01	3.066462626119434542e+00	2.029287954143615402e-01	1.029851226061639924e+00
7.529556301783171079e+01	7.702891855836874413e+01	1.088014918182439942e+04	2.291347800661881484e-01	1.051623626308831883e-01	2.334716675940850337e+02	1.899479791642644102e+02	7.198334827409871295e-01	3.133975522130384661e+00	9.467892287097687642e+01	3.053433796466649852e+01	1.765000431260813940e+01	4.686202275429325881e-01	4.402332844520919775e-01	1.238303737205224514e+09	2.449893807594345052e+00	5.475439333563296707e-01	4.324502170529330058e+00	2.092323844483410689e+00	4.951512291127264098e-01	2.349255032680868993e+00	4.307938169331124278e+00	4.117785764326631348e-01	4.352368842982061636e+01	9.681890735740622533e-01	1.520750093410647041e+00	1.088323050625694677e-01	1.465930753270684006e+00
6.146459374833428768e+01	8.427030725080540208e+01	6.544817694687865696e+03	2.028338561949922791e-01	6.049601393986326903e-01	1.997963359672546346e+02	1.661046826527515918e+02	5.500668754189311782e-01	4.045963225009217012e+00	1.013631786332230718e+02	3.118298724332959182e+01	1.709287138241767678e+01	2.342744374879805580e+00	8.276517057528904875e-01	1.238303737219713211e+09	1.918004081380388914e+00	3.072000962347563480e+00	2.461209652538876469e+00	5.502006621146280363e-01	2.861180824859009153e+00	5.609708036067063475e+00	3.148498383528187450e+00	7.215257638377372551e-01	3.369165331450304279e+01	9.394661537084625369e-01	4.341557753189532853e+00	6.996374142154618836e-01	9.710938297446883860e-01
1.142848269257178231e+02	6.140982256824575813e+01	1.542699772220470186e+04	5.360015380660982931e-01	3.132657259271108274e-01	2.780730715626830829e+02	1.810369746847980252e+02	8.788087360829499595e-01	2.954827696590399455e+00	9.432558191719168406e+01	3.876672683008736442e+01	3.291575934894592592e+01	1.616422778839484042e+00	9.711251622243384229e-01	1.238303737203509569e+09	6.301127987049739421e-01	2.796926107993961352e+00	3.603237761097685343e+00	3.014351095270199732e+00	2.674998353149646402e+00	3.492854419487203543e+00	6.172801965569104432e+00	3.604357759002720929e-01	9.703609687788504345e+01	9.806689416056453279e-01	2.216955511447742388e+00	3.251393688668590132e-01	1.948013316332393163e+00
3.650458038346090461e+01	7.895756557639238338e+01	3.037588796150640519e+03	1.442643431605421245e-01	4.216198573631412816e-01	1.371145671261555208e+02	1.198277023536668224e+02	5.943450081226395731e-01	6.135154976333971888e+00	9.034832691182607789e+01	2.405381011945607383e+01	1.139076133543367852e+01	3.870828130728571903e+00	1.426222180595130284e-01	1.238303737200927734e+09	2.175337858836774441e+00	2.421417772700445337e+00	1.092245900651931834e+00	7.347962476032713353e-01	2.137908999701798596e+00	9.462016853587691401e-01	6.137141091886423538e+00	-1.096114245255419117e+00	1.728686477248869124e+01	8.101396910580662691e-01	1.892533803528975156e+00	5.473527918681100335e-01	5.176215411268232369e-01
7.728357137548218248e+01	5.250683657597480902e+01	1.303696163888915180e+04	4.082551891673963373e-01	6.739698124566970705e-01	1.995013263149527631e+02	1.416656070927770372e+02	4.600774701006714040e-01	3.051646345429361418e+00	7.394302507488096410e+01	2.864432613882487288e+01	2.143618849890616218e+01	1.114787629837119098e+00	8.748325631861451068e-01	1.238303737220080137e+09	1.236043271346652483e+00	5.958733092833569112e-01	4.653551635607904302e-01	7.936868440839286443e-01	8.205983434599974924e-01	3.271555634231301468e+00	2.806200470670511038e+00	4.154027278449825555e-01	5.783571922217573302e+01	8.577516994788401128e-01	4.833067501988950632e+00	9.038915377338575530e-01	1.698041175796105806e+00
6.795524526357090167e+01	9.591737905195452640e+01	7.038837718786337973e+03	1.829520689950288048e-01	2.273156875490067730e-01	2.303462608864370509e+02	1.947215503685847580e+02	8.359145517911883427e-01	3.753896003134030934e+00	1.134656620020900419e+02	3.347389647512819977e+01	1.754828295013551553e+01	1.158460241951249081e+00	8.644356113398723451e-01	1.238303737204652309e+09	4.190921838711487157e-01	4.851497966954401719e-01	3.487305163812715936e+00	2.073256451240959031e+00	3.444449081827651860e-01	4.587600370809839845e+00	1.100295206997124131e+00	9.118286110825538637e-01	3.562471051785229292e+01	8.744456674122169648e-01	1.555196222535050632e+00	2.629746104873529333e-01	1.030096654987956217e+00
1.021284418500235631e+02	6.284450952053172301e+01	1.504813394538284774e+04	4.266186532015673882e-01	1.368594264076555544e-01	2.607908078319429137e+02	1.828034473309916166e+02	7.136245934772283972e-01	3.082701609065878756e+00	8.965514953329405046e+01	3.510990591189339938e+01	2.681064001276232034e+01	1.746252092589128946e+00	3.103709357525276658e-01	1.238303737199764729e+09	1.240818499358151250e+00	4.812871307241431418e-01	4.531158189712224171e+00	8.201245838926080056e-01	4.904849014135188034e-01	5.296305656694097586e+00	7.651474669818740804e-01	2.498798179590429047e-01	7.798736050095129713e+01	9.847233033442426287e-01	3.221136046065339986e+00	1.394339916107281974e-01	1.908821291242132956e+00
8.645554270655688356e+01	9.205925335305695967e+01	1.014054192635098480e+04	2.265072452486778520e-01	2.401372357723221829e-01	2.692450477319843571e+02	2.195217751668430992e+02	7.566271534913091568e-01	2.833376621095993642e+00	1.129113412297080004e+02	3.625623336796476792e+01	2.085208787665104069e+01	5.839557912570668030e+00	3.325983562682135464e-01	1.238303737197118998e+09	1.648484771344966404e+00	3.371507527837422913e-01	2.387141064875766716e+00	2.995243576884647929e+00	4.512469701820730483e-01	3.771795924113362286e+00	1.384654859237596902e+00	3.201141488651748634e-01	4.972327256514125082e+01	9.642365096386887879e-01	5.310515885585815887e+00	2.516929409406656326e-01	1.384570449696717720e+00
7.751132960900119429e+01	4.805736268809796030e+01	1.119238706496175473e+04	5.584884287566709293e-01	3.471414978075475499e-01	1.872410110857809684e+02	1.201427021406619531e+02	8.252262743693287161e-01	5.361335626678730648e+00	7.489684366596324594e+01	3.100471367037585679e+01	2.683948097786529274e+01	1.523936381039583399e+00	9.299724050590099100e-01	1.238303737187784195e+09	8.106851988396582831e-01	2.553740350958796146e+00	5.373905012153119110e+00	2.364594164016837752e+00	2.544764785790675887e+00	3.062055287390542446e+00	3.971335582417009569e+00	-4.209538467237319281e-01	6.709830894511901533e+01	9.723060114613262250e-01	3.032099201963335489e+00	3.021739799800473025e-01	1.499985338779667998e+00
5.631025073846675610e+01	1.083404975362992104e+02	4.698192096117725669e+03	1.391988758964295969e-01	2.543272796546391379e-01	2.149440767028084167e+02	1.886800287909958342e+02	6.354511015232801041e-01	3.077253862578544386e+00	1.234213730074119582e+02	3.233347281368649107e+01	1.508087547111274951e+01	9.883119591363521694e-01	9.392417737256663068e-01	1.238303737215076208e+09	1.917155323856426730e+00	2.684532220227596744e-01	1.308696152246876743e+00	1.655956860946375730e+00	3.897569372740098403e-01	5.831836761223885723e+00	4.523140608977009869e+00	4.164759602312566589e-01	2.626404791181259313e+01	8.092897015955087259e-01	5.783175846124437136e+00	3.196769292452985578e-01	7.415466338224916409e-01
9.534964283720056244e+01	5.903043901435420793e+01	1.739974611246006680e+04	3.644013689569877146e-01	3.753339820584147279e-01	2.536890057998206771e+02	1.859342943885730790e+02	7.698847439547915616e-01	5.835256729550557964e+00	8.054121180131686231e+01	3.027161447031976138e+01	2.151077278696265083e+01	2.069895296935430729e+00	5.897758698915526177e-01	1.238303737163796425e+09	6.948976809217002337e-01	6.067799405689537906e-01	5.397671109138544310e+00	2.843111741999192255e+00	7.426509486252975689e-01	1.284642863794605461e+00	2.170157061835646495e+00	-8.420928533930984727e-01	6.775471141124758390e+01	9.616249872938992249e-01	4.393346349038277587e+00	4.009706845658527197e-01	2.149803685914653872e+00
7.336410498092125465e+01	1.096858195266871689e+02	7.911421915401590923e+03	1.517900335286367919e-01	9.557695537629125326e-02	2.693925920501513360e+02	2.338903656118964420e+02	9.137205003991965002e-01	3.207723451941745907e+00	1.263350337502590293e+02	3.440501688738633135e+01	1.664921422357184966e+01	4.371073909657717138e+00	8.156728125584500333e-01	1.238303737202857971e+09	9.024461699630714762e-01	2.732016997065980668e+00	3.378966034294471399e+00	1.039823390358222133e+00	2.795756623363234272e+00	4.543407673022304749e+00	1.164441638727833572e+00	5.685612282393928130e-01	3.550222643825487978e+01	9.803595872922771237e-01	4.736971053375811813e+00	9.764683482896446831e-02	1.132366486581153797e+00
6.729537208890562283e+01	1.046415194924250471e+02	6.804815032590390729e+03	1.581967855262799427e-01	1.669287589283664774e-01	2.426640448098818297e+02	2.095188381131763151e+02	7.444378137482311475e-01	3.661484424653934866e+00	1.211954715087122452e+02	3.360981787416832844e+01	1.655395201628720869e+01	1.720148481179744060e+00	1.575442476960744187e-01	1.238303737197891474e+09	2.114638494104341682e+00	3.282556559979715738e-01	5.363061750766823899e+00	1.466290518700354983e+00	3.997644469025504743e-01	5.340403879922721586e-01	1.454163944405034270e+00	8.613262654352483727e-01	3.314520669670552167e+01	8.908802087534951619e-01	3.744741427323014182e+00	1.884892219725594897e-01	1.002253399314822602e+00
1.026692786679213754e+02	4.935629059636530513e+01	1.495296581653877365e+04	6.842783137190684428e-01	3.385276863115230239e-01	2.409891406891916290e+02	1.430815434279751344e+02	6.181176457029905480e-01	5.661204136907137752e+00	8.312972989707446914e+01	3.541599169150679671e+01	3.377343930070916400e+01	3.470376067569959311e+00	6.969592383420610826e-01	1.238303737169599295e+09	8.463891881721284927e-01	2.685206582347356985e+00	5.827140382533215757e-01	6.432768104679731369e-01	2.659908591926797516e+00	2.644579082091278011e+00	2.061865043837956435e+00	-7.562379036295463486e-01	9.790759726121648043e+01	7.296856703087011287e-01	2.735777488518754019e+00	1.129604905770840717e-01	1.898952528626856262e+00
6.752143249177566986e+01	7.653096598369894821e+01	1.106329908055819396e+04	1.884459413077820555e-01	4.347118205424770343e-01	2.261022544562108578e+02	1.902503484570824241e+02	6.928041204503067041e-01	5.675597898602966040e+00	9.095291590769095080e+01	2.716147694396687839e+01	1.442194992399199904e+01	2.285772837259489432e+00	1.042706383907797546e-01	1.238303737174905539e+09	1.547751809291320502e+00	2.910290919075073646e+00	3.013820166732424255e+00	2.973003321306934232e+00	2.743219067544854894e+00	5.115155638997812559e+00	2.101335472265388304e+00	-7.123439352783451639e-01	3.585190599912844078e+01	9.306723799666533070e-01	2.817327708105560546e+00	4.860017640303967434e-01	1.485926396089206625e+00
7.127682171708183034e+01	1.128543762896826195e+02	6.312883379643935768e+03	1.615248483830326875e-01	2.921035847244098926e-01	2.547058540979290342e+02	2.192857556620566015e+02	7.695675299053307272e-01	3.893881162588257894e+00	1.310831623092353198e+02	3.668227894924788757e+01	1.822878601955270739e+01	4.227848336370876758e+00	9.493123328934038874e-01	1.238303737199273825e+09	1.099779170574374021e+00	2.782491431384623848e+00	3.268276649087997754e+00	1.778852615879854271e-01	2.980501865295469344e+00	2.781361887358247742e+00	5.796270545449836220e+00	7.244412638142090355e-01	3.542009843587244688e+01	8.745145764370726438e-01	4.537564940743305186e+00	3.405631710203367857e-01	9.430859739030266198e-01
1.013935896408555664e+02	6.006038055620707894e+01	1.636341550200448728e+04	4.208041026893408199e-01	2.091435790350929247e-01	2.597787139311759574e+02	1.828392200159466086e+02	7.001854973322831910e-01	5.755710736389112014e+00	8.533403510334211717e+01	3.330651694564522103e+01	2.527365454713505244e+01	4.453685018988763566e+00	5.799711742522818403e-01	1.238303737164572716e+09	1.297695093915491871e+00	2.869078569671109857e+00	4.174599016190212453e+00	1.841945435451003643e+00	2.894048819204789069e+00	5.498187963428609493e+00	1.323588947238397262e+00	-8.244093878412850351e-01	7.693949391522937731e+01	9.384795815349881165e-01	5.793095910237624935e+00	1.422509991177268451e-01	2.044256768317307404e+00
5.946789343987674670e+01	1.125686063800643240e+02	6.662123497663395028e+03	1.141354751238142229e-01	5.434703683187230849e-01	2.489750150389930070e+02	2.234692464229489985e+02	6.451022811207840491e-01	3.737365141245135192e+00	1.254166777532785915e+02	2.995587981809043043e+01	1.284807137321426751e+01	4.026284306435209182e+00	1.410686143598678388e-01	1.238303737210831881e+09	2.500219564322098353e+00	4.039009721836641087e-01	3.874415944132957534e+00	1.717238550208723957e+00	8.283392027555851467e-01	3.562407623593629058e+00	5.971176986640257311e+00	7.253047317701151186e-01	2.550576861604400492e+01	9.113980030253966413e-01	4.798891906806967533e+00	6.388891968477130590e-01	9.851826686780849052e-01
5.988531564597013812e+01	1.014952135850998047e+02	6.340390692588279308e+03	1.430264522261578131e-01	1.273989055485129362e-01	2.258073430212547805e+02	1.975521586411867361e+02	6.872643484809579650e-01	5.991628535272859324e+00	1.160117139021127741e+02	3.076692729608913268e+01	1.451650031701296228e+01	1.551441889156393028e+00	2.961526057942336365e-01	1.238303737169208050e+09	1.995478249599615062e+00	2.883780127518617231e+00	8.880812935301598543e-01	1.352708844725045489e+00	2.947746358934745903e+00	3.909810377142430848e+00	3.021729083612270994e+00	-1.009247567111457577e+00	2.825518438006804445e+01	8.130571690048066236e-01	5.330487103257929959e+00	1.573395758026785995e-01	9.464184729809635988e-01
7.126431011044077479e+01	8.496236915274285195e+01	9.406317596478535052e+03	1.972704690637096248e-01	2.852196241324636561e-01	2.342424294398294080e+02	1.956470450849855638e+02	8.004345002789948760e-01	6.269702815762677517e+00	1.017229355682684968e+02	3.094748821986411613e+01	1.676056641552563420e+01	6.989905670559846129e-01	5.252787843765053255e-01	1.238303737170634985e+09	4.270358224384159795e-01	2.515536230775683446e-01	4.684669866019381068e+00	2.676902724358629193e+00	1.028534455615185278e-01	2.384991027369093075e+00	3.983506468529299127e+00	-1.254087951385477684e+00	3.859538435484384422e+01	9.098796616695837836e-01	1.822651810192120303e+00	3.188446076788964412e-01	1.302749405837036134e+00
8.864556508046226213e+01	8.511063356446250339e+01	1.850975158124535028e+03	7.985794896332286674e-01	8.819109051602532778e-01	2.052020455114389392e+02	1.140911740038158229e+02	1.326167540942810863e-01	3.465210839178070046e+00	1.530782398787316936e+02	6.612851758739552110e+01	6.796760631426920440e+01	2.754965198995943609e+00	3.315073168140764831e-02	1.238303737211218834e+09	1.017800375601329854e+00	1.695109907174897179e+00	3.662743599762352975e+00	2.186174200111195773e-02	1.734024079745341673e+00	4.390344136776322514e+00	7.276005370139692063e-01	7.907301130383799226e-01	9.111087150762313058e+01	9.100657005955212764e-01	3.323349673141332783e+00	1.321405273843853312e+00	3.405043438832300873e-01
