mass_1	phi_12	tilt_2	chi_eff	mass_1_source	mass_ratio	ra	chirp_mass_source	total_mass_source	phi_2	phi_1	chirp_mass	psi	theta_jn	geocent_time	dec	phi_jl	iota	luminosity_distance	total_mass	tilt_1	chi_p	a_1	a_2	mass_2_source	mass_2	phase	redshift
1.728057721967366547e+02	5.131224523019855432e+00	2.616132586214055866e+00	1.747783099822848574e-02	8.799481209888202216e+01	7.022760152939511169e-01	2.850749797710818711e+00	6.399643385914093585e+01	1.497914581062248658e+02	4.987758715415958832e+00	6.139719499575689632e+00	1.256773315049414919e+02	2.785154357277105142e+00	9.817005025467949453e-02	1.266214786636198044e+09	-5.659816850343521999e-01	3.504728550068664017e+00	3.761726752920682704e-01	6.484401166020908931e+03	2.941631213148551183e+02	1.205743772050913210e+00	7.936351148683746803e-01	8.496208824993690678e-01	4.502811050565072581e-01	6.179664600734282942e+01	1.213573491181184636e+02	1.582914555359126174e+00	9.638177305560965413e-01
1.685863231851959938e+02	4.383601074050031521e+00	1.504050678297844224e+00	2.057143670757717868e-01	8.524535142791387443e+01	8.111467084463679367e-01	2.664949940611336388e+00	6.676358139060550911e+01	1.543918376490201183e+02	4.089555025915791120e+00	5.989139259045344943e+00	1.320356655322806319e+02	2.158207089801849943e+00	2.225229878244037618e+00	1.266214786634903669e+09	-4.067092617669327836e-01	1.160643088822790547e+00	2.035311482125745197e+00	6.599436437372743057e+03	3.053345643259433473e+02	8.932276519325985653e-01	7.662921403444878932e-01	5.101399033314029108e-01	9.754446282415362157e-01	6.914648622110622966e+01	1.367482411407473251e+02	5.910730588558797294e+00	9.776600173647923553e-01
1.440597114937459367e+02	2.664731679759465788e+00	2.293259053643985190e+00	-4.960818300616382515e-01	7.580369836396648964e+01	7.538873273551895959e-01	2.615146155853949494e+00	5.718391991267583307e+01	1.329511459272161460e+02	1.545184730526925954e+00	5.163638357947046842e+00	1.086741040674271801e+02	1.793896462669954950e-01	2.404800460596696610e+00	1.266214786645617247e+09	-1.279002627420893212e-01	2.253414808522546942e+00	2.228874696465250160e+00	5.962986503113714207e+03	2.526645023713257387e+02	2.478743503284845495e+00	5.308129200300486517e-01	8.625982562793998998e-01	3.814178980202027613e-01	5.714744756324965635e+01	1.086047908775798163e+02	6.206466742166017347e+00	9.004311742423525278e-01
1.390632422200519613e+02	4.284734772789182244e+00	1.359000074638765598e+00	-8.226298245795907182e-02	7.200313306516014222e+01	9.396868908820396049e-01	2.468529313692783944e+00	6.075681079182179190e+01	1.396635333089262758e+02	5.836456274377280096e+00	1.551721501588097851e+00	1.173426590758893155e+02	7.456502926199617409e-01	2.555310854621589467e+00	1.266214786640932322e+09	-2.675142187921268899e-01	3.755283724577260340e+00	2.649524674976646121e+00	6.216205749108216878e+03	2.697391479377885730e+02	1.906685217885420114e+00	7.121697923250374096e-01	7.543231049503289487e-01	4.508858769550488366e-01	6.766040024376611939e+01	1.306759057177366117e+02	5.596003337846124026e+00	9.313498774310960959e-01
1.655690961591206758e+02	1.749250006958299686e+00	1.502441165044264837e+00	-1.877276211436975373e-01	9.619591972615828013e+01	5.550517916095089044e-01	3.020959895052442334e+00	6.185969650853881063e+01	1.495896373156869288e+02	8.201904487579305680e-01	5.354125748979217114e+00	1.064707741113388551e+02	2.838550427411307364e+00	3.232556606369312302e-01	1.266214786647046566e+09	4.161007230729918405e-02	2.811467178224426711e+00	4.740677469125050281e-01	4.540729970897084058e+03	2.574685196174076509e+02	1.935420822014776610e+00	8.413037610848494996e-01	9.005050027906102983e-01	7.700264174966938713e-01	5.339371758952864866e+01	9.189942345828698933e+01	1.497794237251240501e+00	7.211654780207683579e-01
1.624485285738994662e+02	2.926719990314433861e+00	1.428698399793550733e+00	3.114017880634659119e-01	9.936620104621219696e+01	8.076139177135572833e-01	2.718886316513021484e+00	7.764970814153777212e+01	1.796157279614565994e+02	8.653991696752205698e-01	4.221864486540372496e+00	1.269453868516028621e+02	1.072968120659488989e+00	1.197788065662707568e+00	1.266214786634580612e+09	-6.119506035378163844e-01	4.157274640026429463e-02	1.197245008939801458e+00	3.887203206117167156e+03	2.936442211622691616e+02	1.289331743036361833e-01	7.234595761087105059e-02	5.626697016837576282e-01	4.279691063100683757e-02	8.024952691524440240e+01	1.311956925883696954e+02	5.109812640789148652e+00	6.348469284676546698e-01
1.750577938943413017e+02	3.373911519102390510e+00	1.181702121970789277e+00	2.360000289045084410e-01	8.537565357448320924e+01	7.213279186656480491e-01	2.738724370544446174e+00	6.295655623528082856e+01	1.469594960720845904e+02	5.712190639866891573e+00	2.338279120764502395e+00	1.290887435036541717e+02	5.820712431682902865e-01	5.555997301341045747e-01	1.266214786631437063e+09	-7.418175165570497498e-01	5.339831775784700696e+00	6.719611682885209270e-01	7.210822210930004985e+03	3.013318680103465113e+02	1.294248041984008335e+00	7.201210434266113181e-01	7.485637624041502347e-01	7.376513915227879137e-01	6.158384249760136697e+01	1.262740741160051954e+02	6.251251837359581565e+00	1.050441625511162824e+00
3.319775774648050515e+02	1.724890230759666521e+00	1.673366998204715017e+00	4.340511705947944221e-02	2.250485667314317482e+02	2.990789961124944996e-01	2.810788440611872829e+00	1.035191477090868801e+02	2.923558661460240842e+02	4.482536294798882714e+00	2.757646064039217748e+00	1.527049755384387595e+02	1.764464889808150971e+00	7.694219896337154418e-01	1.266214786606769562e+09	-6.015121734222943495e-01	2.741193403608973345e+00	7.036114953135592653e-01	2.741597368301896040e+03	4.312650980648368204e+02	1.309562977486367963e+00	2.478241256514557289e-01	2.565275478962367184e-01	3.222179714521691829e-01	6.730729941459233601e+01	9.928752060003176894e+01	3.270195707242496308e+00	4.751374882603903171e-01
1.636854011113917124e+02	1.687855628491143900e+00	9.934476366790169211e-01	9.818467810352524139e-02	7.373339098618760090e+01	5.681686949106654616e-01	2.827312781147270471e+00	4.800340369418633912e+01	1.156263955141476316e+02	7.004232387206066335e-01	5.295752917409049410e+00	1.065657808938542246e+02	9.615041219684444807e-01	5.565258156754681051e-01	1.266214786643363714e+09	-1.271868307248635865e-02	1.155034342598674213e+00	4.430781197397592464e-01	8.673932373683421247e+03	2.566863218367799391e+02	1.532034334634454265e+00	2.451859300316555357e-01	2.453702403688969857e-01	4.658411129987859445e-01	4.189300452796003071e+01	9.300092072538821242e+01	4.681497432782697921e+00	1.219963017054982890e+00
1.780761686156784833e+02	4.654856658375401857e+00	1.348474974194060039e+00	5.419950277064931876e-02	9.394888794126703147e+01	5.680134263430801633e-01	2.886696616608901422e+00	6.115568699787174722e+01	1.473131176819082100e+02	6.050271454943177751e+00	1.395414796567775895e+00	1.159180344577242465e+02	1.420534714366195918e-02	8.053658378748076441e-01	1.266214786632555962e+09	-4.967390513345559810e-01	3.900831266526002761e+00	9.764458563875142438e-01	5.922460270510240662e+03	2.792258233011181119e+02	1.531053666571679628e+00	4.470406289645871833e-01	4.473939071111104337e-01	5.366301928213623729e-01	5.336422974064117142e+01	1.011496546854396144e+02	6.143286496715698597e+00	8.954579720731165038e-01
1.333088401639040512e+02	1.733670750618376610e+00	2.022279979007155948e+00	-1.642773937994839728e-01	6.603254308482240731e+01	8.924524702335134840e-01	2.781542844283762861e+00	5.428803031609448482e+01	1.249634492766730602e+02	9.044279376794861491e-02	4.639957350329158459e+00	1.095986012067564985e+02	1.391454698505121712e+00	7.493922196015190273e-01	1.266214786634526014e+09	-7.712329611094053128e-01	2.035247653317288630e-01	7.304627670600578604e-01	6.943997712993927962e+03	2.522806438721448217e+02	2.209251049135475764e+00	5.458428669988582005e-01	7.027843648208177696e-02	6.908567445956259601e-01	5.893090619185066714e+01	1.189718037082407847e+02	3.180747006098187946e+00	1.018835470150855071e+00
1.374461906897787458e+02	3.812278693719123090e+00	1.288408661256587262e+00	1.855883290164702390e-03	6.805027233833307321e+01	8.675519574787439181e-01	2.717688599644247915e+00	5.515090271042717518e+01	1.270874193124155482e+02	3.564349587594110247e+00	6.035256201054572500e+00	1.113923755214833591e+02	1.988813062049975100e+00	5.434043734228757305e-01	1.266214786640183926e+09	-5.317944235435434486e-01	1.525970906375241132e+00	4.610997735822308652e-01	6.951894511188948854e+03	2.566879024706930181e+02	1.636877468961942528e+00	2.982852994537957825e-01	2.989377503100156264e-01	9.599342036264627009e-02	5.903714697408247503e+01	1.192417117809142582e+02	5.083210845675873557e+00	1.019774292840773811e+00
1.430861653358813044e+02	5.296514089640870893e+00	1.896957697240773344e+00	-9.663244741790461001e-02	7.628666453646256684e+01	9.993938004673788011e-01	3.052934759906861473e+00	6.639126584293016720e+01	1.525270841325379081e+02	2.172119728336525668e-01	1.203883190372367906e+00	1.245259797237486765e+02	6.620033250310142225e-01	6.205764884502569245e-01	1.266214786642581940e+09	1.419185756831178313e-01	4.050546746902709216e+00	8.535487402946505542e-01	5.761520452364610719e+03	2.860855919052114587e+02	3.785522113201669758e-01	8.790492158915841348e-01	1.120859670964868410e-01	9.286159440394375908e-01	7.624041959607532704e+01	1.429994265693301259e+02	8.211983651784826588e-01	8.756379795251204579e-01
1.829776192177014593e+02	5.773193624823238501e+00	2.043161954738491826e+00	6.091960855775838818e-02	7.404640233855739950e+01	6.952796670472457530e-01	2.562281111058041461e+00	5.357367135707592354e+01	1.255293603025559719e+02	4.553294949212046028e+00	5.063286631568394647e+00	1.323870239211449018e+02	2.447382628091699264e+00	2.653012268793779604e+00	1.266214786634919167e+09	-2.609192385496732491e-01	2.676549763473559995e+00	2.506330990313782259e+00	1.092763818615510354e+04	3.101982373844826384e+02	8.348075094425743137e-01	3.986349608039057579e-01	4.732352272371008750e-01	6.777869783038608098e-01	5.148295796399858659e+01	1.272206181667811933e+02	6.654265425486455277e-01	1.471120992227078927e+00
1.578000389823174316e+02	1.776037886012540534e+00	1.076055746691790160e+00	2.998026960931151064e-01	7.539062848783871118e+01	8.288702355013158884e-01	3.010347424518045045e+00	5.969977744418837062e+01	1.378796764771458072e+02	3.458841214992125490e+00	1.682803328979585622e+00	1.249575364589014441e+02	1.053638134679955707e+00	1.170902828983060306e+00	1.266214786647659063e+09	3.859626239153741700e-01	4.474246849081434441e+00	1.309504146796298008e+00	7.574039384770845572e+03	2.885957944557077326e+02	8.920487030911613546e-01	4.131209108631994642e-01	5.087219865741299252e-01	5.816664421531154705e-01	6.248904798930708893e+01	1.307957554733902725e+02	5.128969907481319090e+00	1.093098865832803135e+00
1.494133581192819804e+02	3.824421016797943551e+00	1.847672613470072944e+00	-1.281540123873307901e-01	7.448994635246431528e+01	8.038261021010396634e-01	3.307024926033705015e+00	5.807055688721327869e+01	1.343669095746813014e+02	2.520822284858304840e+00	4.979586575239947521e+00	1.164790329062747816e+02	1.114023215787155685e+00	1.884711126716396068e+00	1.266214786649132729e+09	5.406880770634829858e-01	3.116761417711889859e+00	1.874082497412892012e+00	6.834696522588048538e+03	2.695157153781311763e+02	2.351001848596507404e+00	6.373570174065569249e-01	6.301970547215847429e-02	8.503156902552783114e-01	5.987696322221695766e+01	1.201023572588491675e+02	3.619251293393276558e+00	1.005819112988782349e+00
1.258600453754626898e+02	4.761590644635218972e+00	2.573536550028669101e+00	-3.731730299806868545e-01	7.371278797460503540e+01	9.386241489181290643e-01	2.880440913751158405e+00	6.216402807566873889e+01	1.429013908516512004e+02	1.955845940290341645e-01	1.717179256573402313e+00	1.061412491550401995e+02	1.906456108913020753e+00	1.227599282111765167e+00	1.266214786650472403e+09	2.625981897392986042e-01	1.227957458317302297e+00	1.040931489045777258e+00	4.435336021137161879e+03	2.439953233488034812e+02	2.009886889976153945e+00	3.979108291443488321e-01	4.396131215521600910e-01	6.781440011639725540e-01	6.918860287704615075e+01	1.181352779733407772e+02	3.279496673034495213e+00	7.074384083644079668e-01
2.148358454110195339e+02	4.919252593818288943e+00	2.362235266028046343e+00	2.598687828745999129e-01	1.190943946951758647e+02	4.408840262913857888e-01	2.747738853059786379e+00	6.772673423766291023e+01	1.716012109371204701e+02	2.162946823646944239e+00	3.526879537008240639e+00	1.221730900443892267e+02	1.597203660411110171e+00	8.446036564865976315e-01	1.266214786639798403e+09	-8.108719631839012010e-01	5.930437915942101235e+00	1.045782845639297909e+00	5.187023634649702217e+03	3.095535379275435730e+02	1.049700993877674904e+00	8.335627385536547029e-01	9.611291753945195859e-01	3.317242101087565231e-01	5.250681624194459118e+01	9.471769251652402488e+01	5.325329984502281455e+00	8.039123164519667020e-01
1.448212826398618347e+02	4.598124926527924039e+00	1.490824137073028632e+00	1.965549395937224442e-01	8.193844504437655019e+01	8.194066634250409820e-01	2.789177785888682592e+00	6.450619968433416318e+01	1.490793529044252352e+02	2.727581215005097093e-01	1.957818502152173679e+00	1.140108354686120293e+02	9.264181544365124310e-01	9.365649581768560328e-01	1.266214786639127016e+09	-7.137249687374223051e-01	3.718644284081015439e+00	9.841949596796346622e-01	4.899889482567753475e+03	2.634888066407258407e+02	6.185515409550164101e-01	2.448534174390483986e-01	4.222661346866794507e-01	2.075321264434491497e-01	6.714090786004867084e+01	1.186675240008639918e+02	5.493265584785149258e+00	7.674399674222390777e-01
1.422199849468978243e+02	2.512460232820808770e+00	1.333921831888083886e+00	9.209534834197138919e-02	8.198744146738805227e+01	8.546593387150799304e-01	2.401227736742953311e+00	6.594324722797864524e+01	1.520587739748472416e+02	1.049919039834238177e+00	4.820644114193015639e+00	1.143888315119959742e+02	2.092477760855095958e+00	2.090289067381967403e+00	1.266214786643557549e+09	-3.028768341332086500e-01	5.788714383972524136e-01	1.989566401697135722e+00	4.644824277511905166e+03	2.637696232336821254e+02	1.520978016696316715e+00	6.788099094510147147e-01	6.477740633063719389e-02	8.355628316972478764e-01	7.007133250745920350e+01	1.215496382867843153e+02	2.813103432341238275e+00	7.346557277734824254e-01
2.060722736269456448e+02	5.868331972991087220e+00	1.933227459774122359e+00	4.949777564105989347e-02	1.211601538460070202e+02	1.661217339562489070e-01	2.950985495706049733e+00	4.001906259420345435e+01	1.412874886893115729e+02	5.716167223149407839e+00	6.131020557337906851e+00	6.806544029061038259e+01	6.161323729710169728e-01	1.586089948215142709e+00	1.266214786648380041e+09	1.513207627358346130e-01	4.860281851743979864e+00	2.248582322316777571e+00	4.384755487304058988e+03	2.403053570421604377e+02	1.380757877623574492e+00	5.190759009317089667e-01	5.285921598988484460e-01	7.152824958316492676e-01	2.012733484330456690e+01	3.423308341521479292e+01	1.927131644155495538e+00	7.008254536294236114e-01
1.448500751643240108e+02	2.012569949936480196e+00	6.419821254314385106e-01	-1.865683051910859425e-01	9.852160365706986056e+01	7.520647630277559337e-01	2.772905877674133990e+00	7.422916680603989903e+01	1.726162301645385924e+02	8.711804671249794296e-01	5.141795824368085910e+00	1.091344435344913251e+02	9.358203053754197143e-01	9.849067332704152244e-01	1.266214786634473085e+09	-7.554628403963339345e-01	6.141727128465135799e+00	9.946735335737272310e-01	2.707889343386359997e+03	2.537867126173339898e+02	2.791954627471388672e+00	1.511713530061896960e-01	4.413017953570264607e-01	1.456359570228696332e-01	7.409462650746874601e+01	1.089366374530099790e+02	3.771873499707151911e+00	4.702366769070516206e-01
1.931030993085318244e+02	1.167005648940522278e+00	2.868796256091616481e+00	-1.038724500118376887e-01	1.078347786632224938e+02	4.929119341293110024e-01	3.057666995743716143e+00	6.510489056382446904e+01	1.609878279805176646e+02	2.574898154218082880e+00	1.407892505277560602e+00	1.165853568196269663e+02	1.117441440165909405e+00	8.760764406644732105e-01	1.266214786645186663e+09	2.905907561536635875e-01	1.822509296424545511e+00	5.041079605456025847e-01	5.082851640881602179e+03	2.882859214750646970e+02	1.395657638841994119e+00	6.618509587594229027e-01	6.721329920235615818e-01	5.734081103008061842e-01	5.315304931729516369e+01	9.518282216653284422e+01	3.660817830024756692e+00	7.907311695015371011e-01
2.099380875721738846e+02	3.286869830483392985e+00	6.993859496964969225e-01	6.390677986259407639e-01	8.999449251238083036e+01	5.561128457637120048e-01	2.970960409561598681e+00	5.793025909998520717e+01	1.400415858465020165e+02	4.327229333948379164e-01	3.429038410091030720e+00	1.351390231612038235e+02	2.211957747342246233e-02	7.337644766317317213e-01	1.266214786634960413e+09	-5.615825786076089621e-01	4.849186996968164465e+00	7.740615803322548061e-01	9.674713102257137507e+03	3.266873548861268546e+02	3.643056210727442790e-01	2.560116076047678213e-01	7.185270731453919923e-01	7.592152147867158307e-01	5.004709333412117900e+01	1.167492673139529984e+02	4.758682586613565135e+00	1.332788170823808960e+00
1.682163657601157354e+02	3.967565676097283833e-01	2.346594343468576316e+00	-1.514624808415099833e-01	1.002079673686032351e+02	5.648699962317320633e-01	3.365034006695282187e+00	6.503927695515443475e+01	1.568124415184956604e+02	1.550982131685007204e+00	1.154225564075278321e+00	1.091796499655337129e+02	2.240075857036513796e+00	7.479532520471287027e-01	1.266214786640924454e+09	1.088767445388345578e-01	1.032312023355540731e+00	6.800023631584766193e-01	4.216242469097254798e+03	2.632367436531479825e+02	1.909676947368602384e+00	2.191169336547778290e-01	1.289305967363586075e-02	5.883477439235075268e-01	5.660447414989243242e+01	9.502037789303223292e+01	2.605734760698590335e+00	6.786725664372734723e-01
1.695792846571788459e+02	4.063413736157759359e+00	4.571293312032660983e-01	1.625061653719612753e-01	7.777539477466342532e+01	6.369799211300057884e-01	2.700926279590134982e+00	5.376615742848191104e+01	1.273167596040836003e+02	2.905304375459472510e+00	5.125075946481299383e+00	1.172302183988069828e+02	1.887186481515571446e+00	2.856859340710571349e-01	1.266214786641949177e+09	-1.591303377548207720e-01	2.331936091276400613e-01	2.789503313253560712e-01	8.327655171212643836e+03	2.775978840233914298e+02	1.188479023240114563e+00	2.507563309136623952e-01	2.702690516898072493e-01	2.890068911185966205e-01	4.954136482942017494e+01	1.080185993662125838e+02	4.393636172468365686e+00	1.180371892016702340e+00
1.746663901354652637e+02	2.383214552877045200e+00	1.185511026262870971e+00	1.796622984858439465e-01	8.629591476088720015e+01	5.840479029132812361e-01	2.810771173731268391e+00	5.700404259257530981e+01	1.366968628069666636e+02	3.152841508730281905e+00	7.696269558532371491e-01	1.153784668760034009e+02	5.555744719416011446e-01	2.477925252109166310e-01	1.266214786635913134e+09	-6.086502098881538814e-01	2.007453329477672188e+00	1.741476761265801365e-01	6.987798341462526878e+03	2.766799290035168042e+02	8.255137061550604782e-01	4.043637074823226429e-01	1.589833836358858776e-01	8.053542437887382111e-01	5.040094804607944923e+01	1.020135388680515263e+02	2.643439970692216257e+00	1.024040079063292197e+00
2.029298004495205134e+02	2.199425068321669396e+00	1.938615020312902004e+00	-1.588906548665134644e-01	1.004769399095623044e+02	3.113884542129926603e-01	3.459794810419339228e+00	4.726086129621518950e+01	1.317642989120526522e+02	5.314147486672330167e+00	3.114722418350661215e+00	9.545112700034252384e+01	1.269853790354159795e+00	2.259397946670474777e+00	1.266214786645259857e+09	4.756423861986760482e-01	2.945331622792855431e+00	1.988480728630689587e+00	6.950978575518577600e+03	2.661197973252477595e+02	1.720836695078621359e+00	7.682155737196718626e-01	7.769445106690388014e-01	8.237185834913118843e-01	3.128735900249035495e+01	6.318999687572725321e+01	2.491139904469558353e+00	1.019665414095755507e+00
1.950833622870329975e+02	5.586150466524604674e+00	1.881305557309589593e+00	2.053200388068245411e-02	1.094913772688609015e+02	5.799091287888328283e-01	2.847946002627509188e+00	7.205588626317269529e+01	1.729864264707354664e+02	5.823117955424628178e-01	1.279346636197444376e+00	1.283836674213569893e+02	3.109753248373937407e+00	1.227027783545726392e+00	1.266214786634688377e+09	-4.450767394019887746e-01	5.143588299708903300e+00	1.611027215150498737e+00	5.011923175108812757e+03	3.082139849521025781e+02	1.422040598929899424e+00	7.670081987991033134e-01	7.755734346778926369e-01	4.656494917826110580e-01	6.349504920187453649e+01	1.131306226650695521e+02	8.044211047085031430e-01	7.817235215518131275e-01
