phi_2	total_mass_source	luminosity_distance	chirp_mass	phi_jl	mass_1	psi	mass_2	tilt_2	a_1	chirp_mass_source	mass_2_source	a_2	iota	mass_1_source	mass_ratio	chi_eff	phase	theta_jn	phi_1	chi_p	dec	phi_12	total_mass	geocent_time	ra	tilt_1	redshift
2.911429125646250782e+00	6.085188079223766522e+01	1.138573291666433306e+03	3.146998295513004251e+01	1.660790485684796813e+00	4.523944068155515197e+01	1.951928736927054819e+00	2.916355219920198394e+01	1.994364625467330843e+00	4.259153926944557189e-01	2.573831477973520165e+01	2.385195720215469350e+01	5.235255637667124429e-01	2.316641949567637582e+00	3.699992359008296461e+01	6.446488232356160086e-01	-2.674583815421006927e-02	3.599693531044035222e+00	2.447185206675923208e+00	6.991754292786191982e-01	4.152479277901775512e-01	-7.508500041799517355e-01	2.212253696367631584e+00	7.440299288075713946e+01	1.262879936068741560e+09	8.489112282248143515e-01	1.346514246158466044e+00	2.226901110055430899e-01
6.209848631611560421e+00	6.721317600732486142e+01	8.532153385413546403e+02	3.297007045995079721e+01	5.551424292960581930e+00	4.927549770700674259e+01	2.477474255155709404e+00	2.949046607868786296e+01	1.029820949141858399e+00	4.763400109566048868e-02	2.813427326081988511e+01	2.516503057688588285e+01	2.765176359687517293e-01	2.482771597304596956e+00	4.204814543043897856e+01	5.984813436901005312e-01	7.546804284103404703e-02	2.345280352113894295e+00	2.452742906422757496e+00	6.105551627588372554e-01	1.320314143625726244e-01	-1.423420334580416391e-01	5.599293468852723166e+00	7.876596378569460910e+01	1.262879936099725723e+09	5.183724237197374407e+00	7.326556835982889204e-01	1.718827834755304873e-01
4.484616096685451581e+00	5.982349023427089207e+01	1.390625745179644355e+03	3.277718539622616589e+01	4.715165191933847311e+00	4.147432013905217474e+01	1.350008075134989882e+00	3.424300860874259911e+01	1.093691876775768179e+00	1.833449034364627583e-01	2.589692033364464407e+01	2.705505232389526782e+01	8.515838115964624588e-03	2.837563059454164982e+00	3.276843791037562426e+01	8.256436390984844831e-01	-4.267925261744952292e-02	9.894751007000301968e-01	2.786949908379434682e+00	6.061172941700343486e-01	1.644101839433807222e-01	-1.505191490146238209e-01	3.878498802515417232e+00	7.571732874779476674e+01	1.262879936066560745e+09	1.324269206654925313e+00	2.029276403256569772e+00	2.656788905375305210e-01
6.026827218285688126e+00	6.393543617656980160e+01	1.303455551782582461e+03	3.428895022390847203e+01	1.379412408239429677e+00	4.631870245028889599e+01	2.186388906517014785e+00	3.366402136671171519e+01	1.837469864160919064e+00	3.959648537719298589e-01	2.740940648155698511e+01	2.690985986501993565e+01	2.135834112825734099e-01	3.386043442401271975e-01	3.702557631154986240e+01	7.267911142986206441e-01	2.230426949747817134e-02	4.084635474433436109e+00	4.974245584105702611e-01	5.117872508027616618e-01	3.879179620483412805e-01	9.455907968728290980e-01	5.515039967482926464e+00	7.998272381700061828e+01	1.262879936105001926e+09	4.202848258616349142e+00	1.368848586016090829e+00	2.509920726295383209e-01
3.489889734010801270e+00	6.201575486785230851e+01	1.411398732193896421e+03	3.425686163353717006e+01	1.968080252947738362e+00	3.979116563818445229e+01	2.114135518343392306e+00	3.891627080265924832e+01	1.112891798079849393e+00	6.130310166636780966e-01	2.699192388516068419e+01	3.066320057676627542e+01	3.526787081663682599e-01	5.392714418375833541e-01	3.135255429108602243e+01	9.780128372342619114e-01	1.135177000909682182e-01	3.960556595425843707e+00	6.218004516964023010e-01	8.207296880051977439e-01	6.087811870428460059e-01	2.523290524567967097e-01	2.669160046005603970e+00	7.870743644084370771e+01	1.262879936105486631e+09	5.044202237890921481e+00	1.452978570522128088e+00	2.691522760395201330e-01
4.853385299211499415e+00	6.373635654815642937e+01	1.067195377282141862e+03	3.313842021807840155e+01	6.238877989901153498e+00	4.423059783011578361e+01	4.889642900311908513e-01	3.290381469002018378e+01	4.711640938972193049e-01	7.007630579787086367e-01	2.738235889086094232e+01	2.718850376062858842e+01	8.244972173159377249e-01	2.712672263133689698e-01	3.654785278752784450e+01	7.439152149016758919e-01	6.188158558819683436e-02	2.243068544459600577e+00	2.044368093475414649e-01	5.745683565900794321e-01	5.465264640518378014e-01	-3.186939358787088672e-02	4.278816942621419095e+00	7.713441252013596738e+01	1.262879936101471663e+09	5.190785612953540351e+00	2.247083531524299627e+00	2.102105720752416862e-01
1.865331369699850583e+00	5.908580928669345411e+01	1.513554042251669443e+03	3.285332876484691411e+01	3.906469685110997681e+00	4.201900130747588236e+01	6.501168239191911224e-01	3.397072971302191746e+01	2.318191027218520439e+00	9.179354536899654582e-02	2.554510315754594174e+01	2.641393817556738099e+01	1.019332640359029013e-01	3.346038793369583431e-01	3.267187111112607312e+01	8.084611403407618857e-01	6.066425324796741875e-03	4.952554253343406820e+00	3.104467198798060434e-01	2.398146267841914536e+00	6.276001019441856954e-02	9.299156269347260695e-01	5.750370409037522279e+00	7.598973102049779982e+01	1.262879936106349945e+09	4.392819625288019836e+00	7.528322026777003462e-01	2.860910587140121364e-01
5.904562879125411001e+00	6.432750043988437483e+01	1.202728677296986689e+03	3.313708592350280213e+01	6.163410533651994427e+00	4.995921193109102632e+01	1.200166399325225841e+00	2.940721424794429950e+01	1.473447874393774004e+00	3.204542284676821229e-01	2.685803068053078846e+01	2.383492212693460388e+01	3.229442072316294210e-01	2.841430785188654884e+00	4.049257831294976739e+01	5.886244620612872680e-01	6.279221183412118934e-02	3.392934737211023677e+00	2.869323054501000669e+00	3.883128741688421925e-01	3.099756882413584602e-01	-4.628954767834527750e-01	5.516250004956568809e+00	7.936642617903532937e+01	1.262879936069700480e+09	6.475569998354231416e-01	1.314363887761092364e+00	2.337868817583731995e-01
3.405783689660990099e+00	6.224172549482529604e+01	1.430044803588816876e+03	3.416777639378008757e+01	2.944703346571023062e+00	4.436117175425040671e+01	2.487753736242499958e+00	3.482658255594832042e+01	1.811688448774310345e+00	4.063200884793717882e-01	2.685593722912705061e+01	2.737376012557321658e+01	1.882857386576850534e-01	2.680348557450149993e+00	3.486796536925208301e+01	7.850690407566039974e-01	5.103479669117377132e-02	5.604755894889392742e+00	2.704641748690900016e+00	2.957828361228642677e-01	3.861707287304432801e-01	-1.328834741265203512e-01	3.110000853538126275e+00	7.918775431019872713e+01	1.262879936066718817e+09	1.398660976205782447e+00	1.254552004901266615e+00	2.722615525300998152e-01
3.768871314250488602e+00	6.660533571540784692e+01	1.489400074184599134e+03	3.714029808616302830e+01	2.724310040593845184e+00	4.426609472346830643e+01	1.760949165155264229e+00	4.112906662975511551e+01	2.421916759885703652e+00	8.498836002680462132e-01	2.896817551953523662e+01	3.207927998642762191e+01	6.112618722754193518e-02	4.302438407403805787e-01	3.452605572898023212e+01	9.291324858605597425e-01	2.365250539146189213e-01	1.920054129382101848e+00	4.728686777813824738e-01	4.329731739710522831e+00	6.879698618222144235e-01	-1.749863197316359198e-02	5.722324881719552003e+00	8.539516135322341484e+01	1.262879936102653503e+09	5.124550344173975702e+00	9.432781303318726884e-01	2.821069128470574117e-01
5.041960584312711546e+00	6.368444936206002893e+01	1.180556108725172408e+03	3.298332020021948097e+01	2.065254640877206782e+00	4.824449630617877460e+01	2.713359590237354180e+00	3.008510092736289465e+01	1.385775242385001826e+00	4.144448603328272362e-01	2.681648647854937906e+01	2.446014219693540426e+01	3.805618285972497961e-01	1.931869919850159045e-01	3.922430716512461402e+01	6.235965391042922468e-01	-8.907463688665353055e-03	4.552785942939156172e+00	2.957395463721426698e-01	1.253523098187538487e+00	4.103492748758794106e-01	-1.261673159259859123e+00	3.788437486125173503e+00	7.832959723354167636e+01	1.262879936071337938e+09	7.713262903769546597e-01	1.711497561866687445e+00	2.299642694281736344e-01
3.402523195522176191e+00	6.103076241077952346e+01	1.302320993931875137e+03	3.194505028730163687e+01	3.393146850600272657e+00	4.778727414870844115e+01	2.693478947173967519e+00	2.854998536922714081e+01	6.544635855334359764e-01	5.205599570674580567e-01	2.553970088258985882e+01	2.282538546581105265e+01	4.636898038130583544e-01	5.741815195310411291e-01	3.820537694496847081e+01	5.974390855687417012e-01	-2.076863042771175810e-02	2.750514731954273540e+00	4.748096317645273401e-01	4.301543073929360084e+00	4.549645329823445716e-01	7.498662350143678879e-01	5.384165428772402784e+00	7.633725951793557840e+01	1.262879936106921673e+09	4.338824162498703174e+00	2.078237838424984663e+00	2.507997033386650809e-01
6.033347245985645202e+00	5.879678371213208976e+01	1.481980224162500690e+03	3.250574836578436333e+01	5.357422349942274842e+00	4.210659663731733815e+01	9.940199761158839686e-02	3.320505457162585117e+01	1.596309763450509234e+00	7.032840737186196733e-02	2.537765970316499065e+01	2.592361713569212256e+01	6.238202225268312251e-01	3.596587532304229007e-01	3.287316657643997075e+01	7.885950711627351950e-01	-1.407841776335005957e-02	2.420213771938301228e+00	2.468006005395251001e-01	4.632005659451601254e+00	4.754496045609227228e-01	6.888126211578530222e-01	1.401341586534043726e+00	7.531165120894318932e+01	1.262879936107453108e+09	4.778927759528222907e+00	1.751373963404040168e+00	2.808804572996298488e-01
4.214297828365065612e+00	6.701067974755271450e+01	1.014257199090576023e+03	3.436234942746518328e+01	1.218593214941953828e+00	4.736673081692088516e+01	1.060162618302074033e+00	3.310372145523308518e+01	7.464037243728535165e-01	5.215632291356351313e-01	2.861478129972159579e+01	2.756667589473007496e+01	2.357712092303729523e-01	3.396287366040993683e-01	3.944400385282263244e+01	6.988812798414070215e-01	7.415747935406184765e-02	5.311307422926144994e+00	5.201737445186194186e-01	5.264048648247172224e+00	5.215391010176114728e-01	-1.956458589815452953e-01	5.233434487297478732e+00	8.047045227215397745e+01	1.262879936101969719e+09	4.836360837826568115e+00	1.561177437783099586e+00	2.008601102885070877e-01
4.951476039563902809e+00	6.556576536761990326e+01	1.601042242494106858e+03	3.630709021176333096e+01	1.696487332480411503e+00	5.071136183676718190e+01	1.389154943307062018e+00	3.455151801114711674e+01	1.563581062380661746e-01	1.220235822436711165e-01	2.791956080127307516e+01	2.656955438351149468e+01	6.717573045774251073e-01	2.106537999461410016e-01	3.899621098410841569e+01	6.813368199884602960e-01	2.631693259950153019e-01	4.693594532984689316e+00	2.499434067409821436e-01	5.771776947788485046e-01	1.216427323487124373e-01	7.384989644129766884e-01	4.374298344785055193e+00	8.526287984791429153e+01	1.262879936106003523e+09	4.081980947986075137e+00	1.649824702234840235e+00	3.004176702560378831e-01
5.355296071388899293e+00	6.425603624879084919e+01	9.822139807334255011e+02	3.328699906951248977e+01	3.650980639509215919e+00	4.160961935771510412e+01	1.315073529589579238e+00	3.518659742124089007e+01	8.753175410737157325e-01	1.036837857912831090e-01	2.785151025056965324e+01	2.944092006353131197e+01	9.661070781700788201e-02	7.827379915393610776e-01	3.481511618525954077e+01	8.456361284813512791e-01	-4.295596883762569686e-03	4.436314995076910961e+00	7.780411655139798377e-01	2.269972213651442416e+00	8.436306445626591544e-02	3.885326721144171103e-01	3.085323857737456876e+00	7.679621677895599419e+01	1.262879936104197979e+09	3.942541522765885986e+00	2.191176929369718085e+00	1.951595719600757728e-01
3.389269928608989790e+00	5.911367985224528354e+01	1.599228852151913316e+03	3.344631011503692264e+01	1.016539962548933529e+00	3.913366570482123308e+01	1.869190659723906300e+00	3.772135010058752869e+01	1.517818511598399089e+00	1.779106951845724482e-01	2.572550987934430822e+01	2.901369273134238114e+01	9.168125622835408828e-02	2.389227534234003580e-01	3.009998712090291306e+01	9.639104699547809130e-01	2.537936665322986299e-02	1.022145196586923266e+00	2.914691630792055621e-01	2.806813406237676389e+00	1.720828285601502805e-01	6.033353201238506047e-01	5.824565223713127349e-01	7.685501580540875466e+01	1.262879936107109308e+09	4.858350090819648415e+00	1.314134381910782690e+00	3.001223405057502625e-01
3.707232618616175479e+00	6.268941704690229955e+01	1.407766296084844043e+03	3.461304129360082982e+01	3.259351576294876374e+00	4.014828630180310398e+01	8.682409388261367322e-01	3.937609976032267411e+01	1.105679902364127054e+00	3.062733652611908108e-01	2.728560996649572701e+01	3.104034953035527877e+01	4.896787784998052895e-01	6.631834466276200768e-01	3.164906751654701722e+01	9.807666375676475923e-01	9.112506367123304751e-02	2.315718805319497697e+00	6.339627090726526193e-01	5.091823103462502331e+00	4.280530151802321992e-01	2.569784538847896815e-01	4.898594822333259380e+00	7.952438606212578520e+01	1.262879936105142355e+09	5.040955010109236412e+00	1.685035286680784505e+00	2.685456303195175587e-01
8.586560605652859834e-02	5.975893113538921853e+01	1.223861539156119306e+03	3.158715067864131498e+01	3.845609146036272463e+00	4.347038569713571832e+01	2.653223484540544966e-03	3.047640232566445562e+01	1.940746621685199846e+00	7.137107924022122463e-01	2.552665792036939862e+01	2.462902414736731771e+01	1.350468052351693204e-01	2.954238985980778054e+00	3.512990698802189371e+01	7.010842401536951929e-01	-9.657512821034063000e-02	2.390748224625564688e+00	2.939150660204068455e+00	3.282670980553440199e+00	7.017622523720556948e-01	-1.093915204238400385e-01	3.086379932682674632e+00	7.394678802280017749e+01	1.262879936067703485e+09	1.438978879871491756e+00	1.754035805732933495e+00	2.374181836563826198e-01
5.556597383506520771e-01	6.071702480409168601e+01	1.641631478554698333e+03	3.454179803033970586e+01	4.412089012202250693e+00	3.990683565263782384e+01	3.200539961971510805e-01	3.945094887000238515e+01	2.595427058160673539e+00	5.323159225546023610e-01	2.642809675700717165e+01	3.018411181075138572e+01	3.314428564853870163e-01	2.210517525934475591e-01	3.053291299334030739e+01	9.885762232164027052e-01	1.106027442579986114e-01	8.803493494234980454e-02	1.562111966770358684e-01	1.919483792377192799e+00	1.828343313976151796e-01	-8.532873008941450621e-01	4.919361253153045510e+00	7.935778452264020189e+01	1.262879936066940784e+09	1.273394921837088134e+00	3.506087526231863039e-01	3.070104271198138557e-01
2.466691391987353654e+00	6.439871859142598964e+01	1.326764504995625884e+03	3.256867725664212543e+01	1.319228537158152192e-01	5.443601301122715341e+01	1.109238549296374776e+00	2.638033448510295642e+01	7.443629254123559358e-01	2.704222746837138813e-01	2.595243594299673973e+01	2.102123876522608015e+01	2.918196288367416735e-01	1.625990277956607666e-01	4.337747982619991660e+01	4.846118043153186949e-01	7.837253441792156605e-02	1.326629947909873319e+00	1.066331306490001102e-01	7.816038544633903129e-01	2.701407518777614869e-01	9.192507651429664417e-01	1.685087537523963563e+00	8.081634749633010983e+01	1.262879936105749846e+09	4.429647736031974148e+00	1.525162357873539154e+00	2.549371985033557775e-01
4.065109890673350712e+00	6.411677942411301956e+01	1.380059858040278868e+03	3.416574228251010226e+01	1.783997843919951087e+00	4.974093198958944839e+01	1.601540973455923833e+00	3.129680061381083789e+01	1.878123083107940294e+00	2.618667825482060008e-01	2.703181951683673034e+01	2.476192259051380162e+01	6.450331871303122133e-01	9.873269478282106770e-02	3.935485683359921438e+01	6.291961039322929716e-01	6.848477388717526260e-02	1.538055248468097824e+00	1.944436420932360021e-01	2.406212484329962820e+00	3.624732307911223694e-01	1.984831422027144576e-02	1.658897406343388781e+00	8.103773260340028628e+01	1.262879936104030609e+09	4.812161651628038328e+00	4.625409482785582393e-01	2.639083455418168578e-01
3.144560382611627514e+00	6.784969702846598238e+01	1.238435309471454275e+03	3.579883677632299310e+01	5.137635600276206027e+00	5.015952107131450788e+01	2.541284846647952289e+00	3.396837941295883923e+01	1.140309855785094806e+00	2.650770277613839765e-01	2.887199389575971864e+01	2.739571816781617386e+01	7.902583281618330568e-01	2.761704614283623904e+00	4.045397886064981208e+01	6.772070124964740812e-01	1.970043740210126459e-01	5.968570113382704712e+00	2.711149593407740976e+00	4.854017958560925550e-01	4.603138117575604760e-01	3.003831129041392156e-01	2.659158586755534959e+00	8.412790048427334000e+01	1.262879936073059082e+09	1.607394197925522406e+00	1.154938712525664268e+00	2.399156395492515192e-01
5.388456941410447065e+00	6.618645556816298381e+01	1.168780174045038166e+03	3.449885323076955501e+01	1.925642442224259898e-01	4.886165282506238583e+01	2.596716970258319712e+00	3.241059769697771031e+01	1.089739993570602028e+00	2.820056397802335468e-02	2.809515919448650223e+01	2.639452667582870760e+01	5.343977939497996932e-01	5.141661045350017778e-01	3.979192889233427621e+01	6.633135766613585949e-01	9.538961163837166024e-02	4.041709328201602780e+00	5.233037059624564558e-01	1.782701958243887219e+00	2.965797746562043313e-01	1.173629462488288144e-01	3.605754983166560734e+00	8.127225052204009614e+01	1.262879936103144169e+09	5.097094170646222722e+00	1.761939953395528002e+00	2.279287329163714459e-01
5.912345695049658012e+00	6.432517281241403850e+01	9.905793084295637527e+02	3.347275222056267552e+01	4.995379306535367547e+00	4.003372571813681446e+01	2.313799679318850888e+00	3.694104361936482661e+01	1.631388063628413487e+00	1.433078825072502949e-01	2.797203018113901152e+01	3.087036226465024313e+01	4.142392480548797717e-01	2.565579544589006833e+00	3.345481054776379182e+01	9.227480819410499580e-01	2.687070807421001670e-02	2.336699986539022778e+00	2.505110162349080571e+00	2.933655273891480064e+00	3.771822017981578123e-01	-1.818985324063606690e-01	2.978690421158178836e+00	7.697476933750164108e+01	1.262879936099107265e+09	5.161996813911891024e+00	1.021559602369727093e+00	1.966507973787576247e-01
2.165505737063686098e+00	6.408261494544780135e+01	1.222413389584642800e+03	3.411710102269815792e+01	3.578682571921562694e+00	4.508442497386389647e+01	2.684448341000223781e+00	3.419664517281007221e+01	9.551187873473284684e-01	3.546508393247345681e-01	2.757673482267230014e+01	2.764103008424425312e+01	9.440086600381755733e-02	3.836883340904392314e-01	3.644158486120354468e+01	7.585024139186508085e-01	1.098892722804318961e-01	4.315573998399732325e+00	3.217902142596498760e-01	2.733226229004898755e+00	3.204793399237524376e-01	-5.912947283765950246e-01	5.715464815238374463e+00	7.928107014667396868e+01	1.262879936071678877e+09	5.151859543537185004e-01	1.128211092194071563e+00	2.371697099777262674e-01
4.584235582558249256e+00	6.598829771796748389e+01	1.164137642851321061e+03	3.475693548213564554e+01	6.009301783017957810e+00	4.663579144580796765e+01	3.038144025989544694e+00	3.434011244609129676e+01	1.274350527709143144e+00	1.127700417083757761e-01	2.832387038767960163e+01	2.798419597496886979e+01	3.397440017961636527e-01	2.866432283897216937e+00	3.800410174299862121e+01	7.363467281561077993e-01	8.990289960318330331e-02	4.297293641464861480e+00	2.856830244551694431e+00	3.630860750331184050e-01	2.290976615826279261e-01	6.449474893227992167e-01	4.221149507525131739e+00	8.097590389189926441e+01	1.262879936101664066e+09	3.646951929453997820e+00	7.433438267964013191e-01	2.271252129883463700e-01
3.755196339502499647e+00	6.633161597160871281e+01	1.484572500295817008e+03	3.697179904677559392e+01	3.216203473143453451e+00	4.385789600361724894e+01	1.632514967968716535e+00	4.113340617751273953e+01	2.536061721856103013e+00	8.508949154360783140e-01	2.885470763730334554e+01	3.210264147213818831e+01	2.397752118215575878e-01	5.344612561341445245e-01	3.422897449947052451e+01	9.378791489249780344e-01	2.017965665223913907e-01	1.771578291224100488e+00	4.979350820789441578e-01	5.047350302484826301e+00	6.263380351246327082e-01	9.508854962798484189e-01	4.991031344197259578e+00	8.499130218112998136e+01	1.262879936105758429e+09	4.220875536206939671e+00	8.272804511364593161e-01	2.813090852107084650e-01
6.143337338171418693e+00	7.196686518523497966e+01	6.343778486960222835e+02	3.484662207609794393e+01	2.523597176041924239e+00	4.743017221507273717e+01	5.694468503587414299e-01	3.396933386878418304e+01	2.726281605429390797e+00	3.650584413195915312e-01	3.080856719852651437e+01	3.003293986143549787e+01	1.331148456815429149e-01	1.219911956237193618e+00	4.193392532379947824e+01	7.161967220938982859e-01	6.825223787058865010e-02	3.838628998993029562e+00	1.276443036425896294e+00	1.937078733426879751e+00	3.024931652591796860e-01	-4.138743750103268670e-01	4.206258604744539831e+00	8.139950608385692021e+01	1.262879936072577477e+09	4.092386899126623234e-01	9.766304171394601941e-01	1.310692201799167345e-01
4.412847029637914531e+00	6.735132772873041063e+01	1.393040963282883240e+03	3.541859630013535565e+01	1.062337816229161902e+00	5.431981166607500455e+01	1.301174093897067507e+00	3.095257567462978443e+01	2.588151425748277390e+00	6.404617445741007664e-01	2.797493492906232504e+01	2.444750444221688213e+01	9.257514371493422711e-01	1.186937671618060464e-01	4.290382328651351429e+01	5.698211154506075404e-01	7.000370371217137788e-02	4.962573621671703350e+00	2.397851296291812206e-01	4.813471982299681429e+00	3.131948295269265103e-01	9.848128331977313854e-01	5.882560354517820222e+00	8.527238734070479609e+01	1.262879936103964090e+09	4.022368742712195910e+00	5.109591432905529196e-01	2.660832416571606851e-01
1.492668613790042897e+00	6.108417998997596499e+01	1.782641229893781428e+03	3.514657716064588300e+01	2.824201502566379585e+00	4.461894316952980688e+01	6.228361392815928710e-01	3.660236108929340304e+01	1.030184180157805551e+00	3.270063732197870388e-01	2.643271817540716384e+01	2.752757091552872382e+01	7.557648067470904563e-01	1.890523299127036538e-01	3.355660907444724472e+01	8.203323182761775856e-01	1.065817934279758017e-01	5.581483288147706112e+00	7.915062354027473102e-02	2.408168998094399882e+00	5.167837458991532129e-01	7.072184283629475710e-01	5.367684922875230136e+00	8.122130425882320992e+01	1.262879936106678724e+09	4.206831803296871897e+00	1.963245209724968854e+00	3.296618579827345075e-01
2.095465778534645551e+00	6.069825666467045266e+01	1.846996475464044352e+03	3.509406150616448627e+01	6.892948396253926191e-01	4.553822570001258185e+01	2.967802864263759055e+00	3.578987287905495407e+01	3.058230193516275897e-01	2.132781102982318211e-01	2.619203436357194192e+01	2.671134488527117767e+01	3.375274877525933359e-01	2.329287583980168275e-01	3.398691177939927854e+01	7.859303327895154068e-01	1.166227977529316617e-01	2.464281926208514162e-01	2.705256191089727147e-01	3.652243999229793481e+00	2.085446820876125373e-01	5.688037081481940316e-01	4.726407086484438302e+00	8.132809857906752882e+01	1.262879936107347727e+09	4.410588021992943197e+00	1.781871064314455966e+00	3.398753613034939947e-01
2.583176490950801707e+00	6.443716473648456144e+01	1.080525804408109707e+03	3.393105878358062455e+01	3.789981308033532059e+00	4.148870265985303263e+01	8.753519632767186032e-01	3.664472399291028637e+01	1.416793201489915388e+00	6.236037486245417094e-01	2.798317337645653780e+01	3.022115140486620177e+01	1.941976080877310384e-01	9.972423219652160054e-01	3.421601333161836322e+01	8.832458390744024612e-01	1.004362137204228983e-01	1.900180134066311144e+00	9.151803828884238490e-01	5.247932952034652487e+00	6.019687398326131200e-01	5.540820206679399895e-01	3.618428846095734563e+00	7.813342665276331900e+01	1.262879936107290268e+09	4.970052252071390342e+00	1.306614559556227961e+00	2.125522122565378091e-01
3.974965944984752308e+00	6.668378324167301230e+01	7.566647190250447466e+02	3.238731371668456660e+01	3.963450815702821650e+00	4.747702766047998324e+01	2.130326241088712269e+00	2.948233259898971426e+01	1.293335629686729771e+00	1.201892947943330597e-01	2.806297506088883154e+01	2.554586563429792534e+01	4.019195761114752741e-01	9.610665253155941112e-01	4.113791760737509406e+01	6.209810102229903483e-01	2.282011173067899010e-02	3.560349331854963939e+00	8.876453236367825017e-01	3.095346800524211517e+00	2.245211600312833344e-01	3.826219927435969836e-02	8.796191444605414578e-01	7.695936025946969039e+01	1.262879936102544546e+09	5.105313306185770728e+00	1.834892054823528129e+00	1.540940918207397703e-01
