mass_ratio	phi_2	phi_jl	geocent_time	theta_jn	chi_p	phi_1	chirp_mass_source	phase	mass_1	a_1	mass_2	phi_12	mass_2_source	iota	mass_1_source	ra	dec	chirp_mass	tilt_1	total_mass_source	psi	luminosity_distance	total_mass	a_2	chi_eff	tilt_2	redshift
7.958492074993861465e-01	5.980305017666731615e+00	8.847763365829964810e-01	1.266238148154785395e+09	7.978828474508771196e-01	1.849189725622292502e-01	4.291826192481073221e+00	3.080412844420933283e+01	4.938035526165900357e+00	6.362013999999999925e+01	1.644892199765097540e-01	5.063203800000000143e+01	1.688478825185658616e+00	3.160786882574634404e+01	7.503590838595356471e-01	3.971590161540837016e+01	1.734147300000000502e+00	-1.005874599999999841e+00	4.934454171973930414e+01	2.434637711112054514e+00	7.132377044115470710e+01	2.537846026921175557e+00	3.643645499999999629e+03	1.142521780000000007e+02	2.867732354671089778e-01	-9.846488034585999674e-05	9.917551904993120448e-01	6.018807936445695894e-01
7.199183114042149167e-01	3.647558627111644469e+00	3.656930713024935997e+00	1.266238148154785395e+09	2.474827403277500171e+00	5.644737854020910328e-01	6.011894417163956561e-01	2.750363375258968901e+01	3.706094191991793796e+00	7.141706800000000044e+01	3.841755892346699341e-01	5.141445499999999669e+01	3.046369185395248813e+00	2.687849379707505548e+01	2.486754750369842615e+00	3.733547733304354921e+01	3.877177000000000096e+00	4.550806600000000257e-01	5.261025229259259106e+01	1.335373538115830705e+00	6.421397113011860824e+01	1.895954256504655266e-01	6.064412599999998747e+03	1.228315230000000042e+02	8.214773799807006949e-01	4.842638148619227145e-02	1.581484998137815623e+00	9.128473264969546586e-01
6.089303507631240731e-01	2.916625927786355987e+00	4.904238702030481178e+00	1.266238148154785395e+09	2.154880226739110949e+00	6.709084760442460826e-01	6.138199557195149758e+00	2.474082014859837031e+01	1.931899559634580044e+00	6.232767499999999927e+01	6.953295144172314535e-01	3.795321299999999809e+01	3.061611677770792905e+00	2.231251829166888712e+01	2.403143878069638362e+00	3.664215170701604762e+01	1.203045500000000212e+00	-7.257901100000000438e-01	4.208371303588128143e+01	1.836612305754345531e+00	5.895466999868494185e+01	2.209728285703638218e+00	4.385958599999999933e+03	1.002808880000000045e+02	4.052800836594566136e-01	-1.442053258833992380e-01	1.772146409180215931e+00	7.009829416776804933e-01
9.449688228557944214e-01	4.535703709476710088e+00	6.182831997508380084e+00	1.266238148154785395e+09	2.110439561594690261e+00	5.158832473210406278e-01	9.494118559904496379e-01	2.775624589031015077e+01	4.591852937920105404e+00	6.006900400000001383e+01	1.939852612148537103e-01	5.676333600000000246e+01	3.586291853486260450e+00	3.099632794305701111e+01	2.117478604932825359e+00	3.280142920417510055e+01	4.701911099999999344e+00	1.125257100000000232e+00	5.082979875760428712e+01	1.624602161469177020e+00	6.379775714723209035e+01	1.513468323793946135e+00	5.404827100000000428e+03	1.168323399999999737e+02	5.572867497436848616e-01	-4.792868204516613495e-02	1.728656553784753136e+00	8.312922777265504548e-01
3.867592419897075140e-01	4.516147309329291204e+00	9.239609243234542246e-01	1.266238148154785395e+09	1.485161889152034842e+00	6.134683299497970532e-01	5.953657417175642230e+00	3.087213676673786011e+01	4.291035263707429159e+00	6.882698100000000352e+01	8.765524407489122538e-01	2.661947100000000077e+01	4.845675199333235206e+00	2.253944320835269366e+01	1.008711578547101917e+00	5.827771068222467932e+01	3.318884000000000167e+00	-4.225638899999999976e-01	3.646052574473839059e+01	2.366384247549229602e+00	8.081715389057735877e+01	2.031049425354808147e+00	9.034823099999999840e+02	9.544645199999999363e+01	3.805757564717922592e-01	-3.549919594047171723e-01	4.296815645623345281e-01	1.810172395977964754e-01
9.764251404632238174e-01	4.707850813706359716e+00	5.201502190762169242e+00	1.266238148154785395e+09	2.800048704113487830e+00	6.285268620911059756e-01	2.500241706794792407e-02	3.085591598022760706e+01	3.088793846090216899e+00	5.823517199999999860e+01	6.340702870122328916e-01	5.686228599999999744e+01	4.682848396638411792e+00	3.502435114312007158e+01	2.963954135585038951e+00	3.586998090453123922e+01	2.505093500000000084e+00	-8.327837700000000343e-01	5.009480153080069442e+01	1.703124493378869397e+00	7.089433204765131791e+01	8.320691326423419465e-01	3.803032700000000204e+03	1.150974580000000032e+02	4.773022236029598742e-01	-2.217653925940032134e-01	2.435576817507306924e+00	6.235071926855554336e-01
7.621248210466426976e-01	8.597613174739162645e-01	1.714317261264374004e+00	1.266238148154785395e+09	1.033557665911487122e+00	5.130382375329202160e-01	1.770323732660788352e+00	2.692515539524656276e+01	3.455718268579109242e+00	6.082520699999998470e+01	5.931988405586010593e-01	4.635640000000000072e+01	5.372622891992715033e+00	2.705054345159530627e+01	7.361073385261115432e-01	3.549358675190003254e+01	1.358030699999999813e+00	-9.232315300000000224e-01	4.614152302698369112e+01	2.096706825748535952e+00	6.254413020349536367e+01	1.000939720797420662e+00	4.483311800000000403e+03	1.071816070000000281e+02	5.371407483645018743e-01	-2.256926975690546622e-01	1.817351779187536875e+00	7.136957001603652095e-01
7.063274606666826161e-01	3.894598555988588728e+00	4.332536171947068304e+00	1.266238148154785395e+09	7.605384938151962260e-01	6.955118277312307695e-01	2.062551736212588693e+00	2.589256921342477824e+01	5.442721156042508390e+00	6.261669899999999700e+01	8.994294414615769950e-01	4.422789399999999915e+01	1.832046819776000035e+00	2.507206230167003014e+01	1.065294713319140607e+00	3.549637200570570883e+01	3.996715800000000041e+00	5.228818299999999919e-01	4.567529359093588681e+01	2.257592916108815739e+00	6.056843430737574607e+01	2.627532338663719269e+00	4.873231099999999969e+03	1.068445930000000033e+02	1.697365187467855252e-01	-2.710813937277822827e-01	4.540604830799416236e-01	7.640309547672913260e-01
7.855579788386475304e-01	5.708144571775703113e+00	2.063262050373155798e+00	1.266238148154785395e+09	3.052619452798168154e-01	6.220243458481088394e-01	4.150122540449761033e+00	2.370846368029007678e+01	1.875790326903296057e+00	5.966102599999999967e+01	6.932593959831226949e-01	4.686719500000000238e+01	1.558022031325942303e+00	2.417294151929126755e+01	1.445462117624102538e-01	3.077168353000250534e+01	1.153761300000000212e+00	-5.825396200000000357e-01	4.596665199259335566e+01	2.028100195917679205e+00	5.494462504929377644e+01	3.039710229485302229e+00	6.277779100000000653e+03	1.065282210000000021e+02	1.255396202422659202e-01	-2.081315267724137552e-01	2.297669209494718423e+00	9.388287917958819673e-01
9.749370666801784324e-01	5.231135911377138292e+00	1.810049209139966031e+00	1.266238148154785395e+09	1.067697466145963059e+00	6.011308561357446845e-01	4.959823620780371201e+00	2.725459220707636732e+01	6.157541094176089302e+00	5.123438600000000065e+01	5.849901498709532133e-01	4.995030200000000065e+01	2.713122905967666476e-01	3.091298715930378549e+01	7.784876789628949467e-01	3.170767449079314204e+01	4.183225799999999772e+00	8.129925199999999963e-01	4.403893757063144676e+01	2.587623941241532055e+00	6.262066165009692753e+01	7.512612285686730562e-01	3.746320000000000164e+03	1.011846879999999942e+02	6.518077093610142869e-01	-3.529681617784692360e-01	1.890283781694894083e+00	6.158354979604944157e-01
7.159391523523814804e-01	2.675162317827439296e+00	3.993612061222678200e+00	1.266238148154785395e+09	2.027523652672065690e+00	6.904813636816975464e-01	3.469861063222281050e+00	3.079575938634628329e+01	3.729530278807835941e+00	5.568405899999999775e+01	6.945206604184696042e-01	3.986639799999999667e+01	5.488486561784745810e+00	3.001523443216778375e+01	2.246994542234302727e+00	4.192428132131882990e+01	2.773491299999999882e+00	-8.244733600000000440e-01	4.090309549914941556e+01	1.462892709633467847e+00	7.193951575348661720e+01	3.196938443698709720e-01	1.773503300000000081e+03	9.555045699999999442e+01	4.998247879835995833e-01	7.614011898991145111e-02	1.414065528012374395e+00	3.282054514714892179e-01
6.866656897114653546e-01	3.584141922214149734e+00	4.259055648713435005e+00	1.266238148154785395e+09	2.290453979792525629e+00	7.294327264598757798e-01	3.857454807388585927e+00	2.897669714991819845e+01	3.109342020533585327e+00	6.461572300000000268e+01	9.366788287404393953e-01	4.436939999999999884e+01	6.009872422005149595e+00	2.767915470170329684e+01	2.732760838821992611e+00	4.030950594507493889e+01	4.009093000000000018e+00	6.366358500000000031e-01	4.644934718488579506e+01	2.248931925861012537e+00	6.798866064677824284e+01	2.962176872400810179e+00	3.651781399999999849e+03	1.089851230000000015e+02	8.296337244402456346e-01	-4.898001256827682059e-01	2.002781520210193733e+00	6.029897039185821983e-01
8.812850551180826386e-01	4.354003387537552783e-02	1.418759000207801435e+00	1.266238148154785395e+09	9.807900301233848372e-01	8.145995454565770899e-01	5.378619193378449737e+00	2.718982525534418571e+01	5.371816391678215119e+00	6.112730799999999931e+01	8.394945848594836946e-01	5.387058300000000344e+01	9.481061476765120233e-01	2.933215016661400298e+01	7.088358937496566092e-01	3.328338543388078108e+01	8.858895300000000361e-01	-6.057568800000000531e-01	4.993605071068673595e+01	1.814937812528633510e+00	6.261553560049478051e+01	7.661355439542772983e-01	5.447036499999999251e+03	1.149978909999999956e+02	1.082817740579554849e-01	-6.832880877943721398e-02	6.770286097859299357e-01	8.365712262483833150e-01
6.704921723428213243e-01	2.405252389875691676e+00	2.192022717785888641e+00	1.266238148154785395e+09	1.016439762363843036e+00	5.493739041892553576e-01	2.804120234133467449e+00	2.899966664511928727e+01	2.903719421025165559e+00	6.945347599999999488e+01	4.935261434348975906e-01	4.656801200000000307e+01	5.884317462921811348e+00	2.738541833129268355e+01	7.481306761227529689e-01	4.084375546936374235e+01	3.964847499999999858e+00	4.868334400000000062e-01	4.931298868576270422e+01	1.889452057431840082e+00	6.822917380065642590e+01	1.155145288931299419e+00	4.382020700000000033e+03	1.160214880000000051e+02	8.790822998632989993e-01	-3.396137596720850277e-02	1.403953172828736662e+00	7.004674325820984260e-01
9.937085482520724433e-01	1.805968909064564087e+00	6.200653884266883464e-01	1.266238148154785395e+09	6.988011221686903918e-01	7.358164483797170474e-01	7.770254836957066757e-01	3.459778789644573749e+01	1.804539951724140501e+00	5.128101000000000198e+01	1.662579272353383875e-01	5.095837800000000328e+01	1.028943425368856746e+00	3.961724547107553462e+01	5.903401871126197076e-01	3.986807353198484805e+01	3.345941799999999855e+00	-5.936493299999999751e-01	4.450201251064019203e+01	2.390920824258888189e+00	7.948531900306038267e+01	2.197202393539781529e+00	1.514625900000000001e+03	1.022393880000000053e+02	7.494942744509167643e-01	-1.165890295750505457e-01	1.720216885411242291e+00	2.862675684306373869e-01
6.546710503853595542e-01	2.927236176108261034e-01	1.198801882097004334e+00	1.266238148154785395e+09	7.045615952493861078e-01	4.632765151429111272e-01	5.774426587624660989e+00	2.609823564519778216e+01	4.025238377962568670e+00	6.639811699999999917e+01	2.413108865713142065e-02	4.346892499999999870e+01	8.014823371657513462e-01	2.436479359235385544e+01	5.811727645670021758e-01	3.721684894728732473e+01	4.163710199999999695e+00	8.707943599999999895e-01	4.656153739178176920e+01	1.256719736996894765e+00	6.158164253964118018e+01	1.785567448993558015e+00	5.030517600000000130e+03	1.098670419999999979e+02	8.280095680356540644e-01	1.423530558519996159e-01	1.136494184141054298e+00	7.840875538400369216e-01
7.339379201085082238e-01	4.362748479103509602e+00	5.329097964022516010e+00	1.266238148154785395e+09	1.492840269988805479e+00	5.045019538308909146e-01	6.113054083507254433e+00	3.544635283246487489e+01	2.372811658133145762e+00	6.037368800000000135e+01	5.254139572072562547e-01	4.431053899999999857e+01	4.532879702775841402e+00	3.496568137530691445e+01	1.637469263686470722e+00	4.764119746004873690e+01	3.976842200000000105e+00	5.827303499999999525e-01	4.491967374329220775e+01	1.287713783159678105e+00	8.260687883535565845e+01	2.783157394231977610e-01	1.400062300000000050e+03	1.046842270000000070e+02	1.528518652214575467e-02	8.597639627028622056e-02	1.362419026907821129e+00	2.672579871786085470e-01
5.466230040976485238e-01	3.547600377945943961e+00	1.212966268203363951e+00	1.266238148154785395e+09	8.155345044495182494e-01	1.296978068769814585e-01	2.847271298088198677e-01	2.560947012524327349e+01	7.589518557002477017e-01	7.337451899999999227e+01	2.644430382728133952e-02	4.010819999999999652e+01	3.262873248137124538e+00	2.194586218966288627e+01	7.871107877316634305e-01	4.014807650821529705e+01	4.208780700000000152e+00	9.784458600000000006e-01	4.680380022440396459e+01	2.377452971667067594e+00	6.209393869787819398e+01	2.177234435684906710e+00	5.375324599999999919e+03	1.134827190000000030e+02	2.619578498753494800e-01	3.664351962525639640e-03	1.397011408836806412e+00	8.275973690790824344e-01
7.468662945302505518e-01	5.036295976974238364e+00	4.972729750434303320e+00	1.266238148154785395e+09	1.737274974237593250e+00	2.642135357420637987e-01	5.359671522709755109e+00	3.561125235966991909e+01	2.994500815799668203e+00	7.538687099999999930e+01	4.619195908914026649e-01	5.630391300000000143e+01	5.959809761444068599e+00	3.542715881998718430e+01	1.826635178269678805e+00	4.743440570212031560e+01	3.833043099999999814e+00	4.881264499999999895e-01	5.659649041764804167e+01	1.704099840505807484e-01	8.286156452210749990e+01	3.000843505971110492e+00	3.551527099999999791e+03	1.316907840000000078e+02	3.689362747846413604e-01	2.660106107698069211e-01	1.536471784565110354e+00	5.892867188727149985e-01
8.903305357415692844e-01	1.338180532266792788e+00	1.684800012773383981e+00	1.266238148154785395e+09	5.676132596301486366e-01	6.044425508700865812e-01	2.349651704767959259e+00	2.601166297137284644e+01	3.295005903359500721e+00	5.449377400000000193e+01	2.378925972319237137e-01	4.851747100000000046e+01	5.271714134678419761e+00	2.820305638885974275e+01	3.558451127453677310e-01	3.167706290716964901e+01	4.262425900000000212e+00	9.916635800000002110e-01	4.474763608861400144e+01	2.129340166078254715e+00	5.988011929602939176e+01	6.022771501061630062e-01	4.534001800000000003e+03	1.030112450000000024e+02	6.902646323637775527e-01	-6.919159849586971334e-02	1.578482113089132444e+00	7.202912454256015229e-01
8.724116590935883098e-01	6.681908921502195398e-01	2.278228278509287497e-01	1.266238148154785395e+09	1.778862366201197975e+00	5.114115481321149792e-01	3.604889451196264805e+00	3.524026044726464590e+01	1.836694114795132116e-01	5.858163799999999810e+01	5.979669631143544883e-01	5.110730399999999918e+01	3.346486748133540079e+00	3.782752798007924611e+01	1.765909308104746778e+00	4.335972311440794158e+01	3.546648699999999987e+00	-1.717572999999999461e-01	4.761174731444233288e+01	1.026034049943415516e+00	8.118725109448718058e+01	5.744891174094389763e-01	1.918019999999999982e+03	1.096889419999999973e+02	5.410599691993627225e-01	3.542175540409473605e-02	2.112934564363134093e+00	3.510611644227494277e-01
9.280366746624996166e-01	3.541015339905468906e+00	4.144566313961806969e+00	1.266238148154785395e+09	2.969320437172190630e+00	7.639481919747506122e-01	3.650969022597799984e+00	2.334382061961329313e+01	1.855408736433729500e+00	6.630953999999999837e+01	1.234026197082193077e-01	6.153768500000000330e+01	6.173231624487255154e+00	2.583574867489543081e+01	2.997845878067423975e+00	2.783914621078003648e+01	4.450449500000000391e+00	1.092665800000000020e+00	5.560220832238305633e+01	1.181618927630787574e+00	5.367489488567546374e+01	2.704776073841118844e+00	1.011625400000000081e+04	1.278472249999999946e+02	8.379941119847150732e-01	-2.382033577477546057e-02	1.690342929603247946e+00	1.381881236513037292e+00
6.137564910927929551e-01	4.930120151753119018e+00	2.704169419778237327e+00	1.266238148154785395e+09	2.430626815183116740e+00	1.391633174116953531e-01	2.904021113109177321e+00	2.476869921154144549e+01	2.730335336030695892e+00	5.874877500000000197e+01	2.816779893700021575e-01	3.605744200000000177e+01	2.026099038643942585e+00	2.242173621346122658e+01	2.401781202803787263e+00	3.653197406277421067e+01	1.531487700000000007e+00	-8.629033799999999976e-01	3.983170289459644664e+01	2.624849574519250162e+00	5.895371027623543370e+01	2.121637034372331865e+00	3.689670499999999720e+03	9.480621700000000374e+01	7.696468544176209015e-02	-1.320451410652942748e-01	8.319517327527078399e-01	6.081467401419332619e-01
4.440888987912308128e-01	4.525538822250561033e+00	2.396931085786849103e+00	1.266238148154785395e+09	7.698787832463481751e-01	6.869147078291466535e-01	5.609765447748508826e+00	3.435489128083546717e+01	5.766163544450567668e-01	8.513362099999999089e+01	6.976933233379913890e-01	3.780689600000000183e+01	5.198958681681638438e+00	2.672362268024792087e+01	5.556258700639825632e-01	6.017629072239176935e+01	6.056438099999998492e+00	1.144089300000000309e+00	4.860313353794904145e+01	1.394791365421250706e+00	8.689991340263966890e+01	1.320600961797443240e+00	2.332739000000000033e+03	1.229405169999999714e+02	6.641224493568927967e-01	2.503316613721323983e-02	1.866741291816202075e+00	4.147369334002756758e-01
5.757606674283168857e-01	6.216580519273525063e+00	4.772106104413291305e+00	1.266238148154785395e+09	2.598934907937808791e+00	5.053830978209019609e-01	4.016435946720271488e-01	2.296531256894567363e+01	1.286486499240612424e+00	6.980632800000000771e+01	5.056248728897099198e-01	4.019173800000000085e+01	5.814936924601497914e+00	2.016820323929064074e+01	2.841723347140273415e+00	3.502879647783793615e+01	1.581113899999999628e+00	-8.876329600000000264e-01	4.576589272270918940e+01	1.539870319939528498e+00	5.519699971712856978e+01	2.503768468561730742e+00	6.725945399999999609e+03	1.099980659999999943e+02	5.010732403107041877e-02	1.841574005967365132e-02	1.088368652895592481e+00	9.928269029786724875e-01
8.664746863376653341e-01	5.923636065483012914e+00	2.072541646956544970e+00	1.266238148154785395e+09	5.287054457669958518e-01	5.786650137042093078e-01	5.307709413203745008e+00	2.917490373068140030e+01	1.096245955435988240e-01	5.561785100000000170e+01	5.844355316984496396e-01	4.819145999999999930e+01	6.159266522792679055e-01	3.121161235097930131e+01	3.591588242717164148e-01	3.602137816962853378e+01	5.843672200000000316e+00	1.203399499999999955e+00	4.504673421963953928e+01	1.711437370315860740e+00	6.723299052060782799e+01	2.888443153728645019e+00	3.224849099999999908e+03	1.038093109999999939e+02	1.380001440757030184e-01	-9.522855688964812493e-02	2.500295170651981369e+00	5.440234057145059143e-01
9.933965369917772126e-01	1.825070540150209197e+00	3.180028393553392174e+00	1.266238148154785395e+09	2.486900470587170453e+00	2.174686622638025979e-01	3.998752730313086978e+00	2.836277402739672482e+01	3.424354594874868596e+00	6.248266999999999882e+01	1.995408105040171465e-01	6.207006800000001334e+01	4.109503117016708451e+00	3.247255801865382807e+01	2.487067601679208817e+00	3.268841475629446336e+01	3.818732900000000097e+00	4.432144800000000218e-01	5.421437114802730406e+01	1.709579414487137239e+00	6.516097277494829143e+01	2.090897729610426747e+00	6.053080399999999827e+03	1.245527380000000051e+02	2.548995345895066489e-01	5.105089648959096338e-02	1.034562418848991916e+00	9.114622249452575264e-01
2.493457411475009100e-01	2.866796158040596509e+00	4.672405597634725183e+00	1.266238148154785395e+09	2.303467689999514789e+00	8.957680630638077401e-01	3.577445704247088631e+00	2.743395539483786294e+01	4.135375407909616996e+00	1.150737199999999945e+02	9.777896696285890421e-01	2.869314200000000170e+01	5.572535760973095442e+00	1.645681315146877921e+01	2.956998607259640366e+00	6.599997688243537652e+01	8.943208499999998340e-01	-3.406616100000000036e-01	4.783224859641151028e+01	1.158280990843055580e+00	8.245679003390415573e+01	1.818028622281788076e+00	4.713668700000000172e+03	1.437668620000000033e+02	7.507723102591234987e-01	1.995524235922893630e-01	2.437626929736067982e+00	7.435418228248600325e-01
8.599719816380989590e-01	4.604113896115604732e-01	4.089412134143003641e+00	1.266238148154785395e+09	1.050076651865140320e+00	2.424703282689617545e-01	2.517079053282593293e+00	3.120190269942304795e+01	4.536275900600770239e-01	6.192082200000000114e+01	1.941432124060765360e-02	5.325017199999999917e+01	4.226517643508553412e+00	3.325646465123628559e+01	1.104632209147061062e+00	3.867156763396922514e+01	3.974094500000000085e+00	5.497481699999999805e-01	4.996041229565200581e+01	7.168182536958928042e-01	7.192803228520550363e+01	5.015720816859319253e-01	3.638635099999999511e+03	1.151709939999999932e+02	2.936655400104730695e-01	3.422002819041797955e-02	1.375484576165203920e+00	6.011976185213800949e-01
8.077347171752069510e-01	9.861317924844614780e-01	5.923187915700939499e+00	1.266238148154785395e+09	2.158878804555364184e+00	7.508597451147182023e-01	3.981246231297085103e+00	2.741382630275879961e+01	5.291251133038801235e+00	6.137868900000000139e+01	7.691986827129970727e-01	4.957769799999999805e+01	3.288070868366962607e+00	2.833375252259171617e+01	2.206290556145520387e+00	3.507804223356886553e+01	9.254650500000000113e-01	-4.400391900000000245e-01	4.796803389804975382e+01	1.351995241652699908e+00	6.341179475616058170e+01	1.758174696434997131e+00	4.762091299999999137e+03	1.109563870000000065e+02	6.012290136876075053e-01	-6.964614349147671413e-02	2.218121303709085002e+00	7.497752181067287580e-01
7.982358159914354490e-01	1.832711955947171845e+00	5.692983562785025597e+00	1.266238148154785395e+09	3.038433616731479159e+00	3.865961120123254657e-01	1.259712025479185371e+00	2.117968614222672841e+01	1.998897413341320872e+00	5.196884200000000220e+01	2.307213390720062873e-02	4.148339099999999746e+01	5.729999304679860295e-01	2.176413107822239112e+01	3.033619656517684504e+00	2.726529008372119733e+01	3.846948999999999952e+00	4.657431200000000104e-01	4.036941324868339365e+01	1.746440927317252756e+00	4.902942116194359556e+01	1.568836919220531201e-01	6.008793200000000070e+03	9.345223300000000677e+01	6.341129948529685700e-01	-1.753100575659260474e-01	2.232985720706944122e+00	9.060439790086118883e-01
9.616631489192259963e-01	2.329688607715020510e+00	4.785960006815921375e+00	1.266238148154785395e+09	2.432888271067536134e+00	4.398676908070449088e-01	3.374672848906590250e+00	2.816632674771398115e+01	5.119658582587729434e+00	5.932868599999999759e+01	4.133189398637848733e-01	5.705421100000000223e+01	5.238201065988016047e+00	3.172957751737136078e+01	2.638873938824550347e+00	3.299448206269621409e+01	5.142358699999999949e+00	1.162124500000000005e+00	5.064698855442402703e+01	1.307073699710177284e+00	6.472405958006758908e+01	1.251181518612349552e-01	5.141346300000000156e+03	1.163828970000000282e+02	4.731142525704857826e-01	6.214319999557400441e-04	1.807119342980414434e+00	7.981396370236530924e-01
