phi_12	total_mass_source	mass_2_source	theta_jn	phi_2	chi_p	mass_ratio	chirp_mass	chirp_mass_source	mass_1_source	dec	psi	luminosity_distance	mass_1	tilt_1	a_1	tilt_2	iota	total_mass	ra	a_2	chi_eff	mass_2	phi_1	phase	phi_jl	geocent_time	redshift
6.176299706630360653e+00	7.071632875397595797e+01	3.450052519416490782e+01	2.472643519700151948e+00	2.139341316863660580e+00	2.666911396915468413e-01	9.526372965102561929e-01	5.501985431002758986e+01	3.077020275996083853e+01	3.621580355981105015e+01	-1.289795100000000083e+00	4.631147699999999645e+00	5.062022799999999734e+03	6.475707199999999375e+01	1.149427399981808984e+00	2.821266317234069620e-01	4.214786298212148119e-01	2.566019700000000014e+00	1.264470739999999864e+02	3.423985500000000126e+00	6.890496931449275886e-01	3.658441631310795361e-01	6.169000199999999978e+01	2.246226917412887047e+00	6.269283200000000278e+00	5.237777184023276966e+00	1.248617394629394531e+09	7.880887798900424457e-01
4.265219879584720708e+00	7.503155861005414806e+01	2.477969307808923816e+01	5.453877684474863763e-01	3.388122301027595817e+00	7.813378880871512111e-01	4.931099137469239779e-01	4.579668471592835743e+01	3.034590357594571941e+01	5.025186553196490280e+01	-1.050728000000000106e+00	3.937963700000000067e+00	2.978071699999999964e+03	7.583787499999999682e+01	1.501040468389412519e+00	7.832426979219581087e-01	6.181900894376761713e-01	4.085364400000000007e-01	1.132342830000000049e+02	3.227228300000000161e+00	8.542319859367614177e-01	2.664667303423820521e-01	3.739640800000000098e+01	5.406087728622461341e+00	4.330391200000000218e+00	7.143079686423011720e-01	1.248617394629394531e+09	5.091554153698032437e-01
4.124694672590532463e+00	6.617849589095436613e+01	3.026387754023406984e+01	2.887401608357876182e+00	1.321366317606356588e+00	6.214878035272692891e-01	8.426618165532336890e-01	5.039570046842124640e+01	2.867966786746765706e+01	3.591461835072030340e+01	-8.855519699999999661e-01	5.014927100000000415e+00	4.819849699999999757e+03	6.310890200000000050e+01	2.323853954187044657e+00	1.784021964641377689e-01	1.015689688844934269e+00	3.001295100000000105e+00	1.162883640000000014e+02	3.327878800000000137e+00	8.892739619719743915e-01	1.481184790442170163e-01	5.317946200000000090e+01	3.479856952195410802e+00	6.235598399999999764e-01	5.033360416920860558e+00	1.248617394629394531e+09	7.571926112012906662e-01
3.395622969464112462e+00	7.232589088780792963e+01	3.450783104170061222e+01	2.925775058988078658e+00	5.537031335151193723e+00	8.926718471930641385e-01	9.124696291169620554e-01	5.067701154397841634e+01	3.144208853587536723e+01	3.781805984610731031e+01	-4.344012199999999768e-01	1.205119199999999946e+00	3.716247800000000097e+03	6.095352900000000318e+01	1.145258390899278611e+00	9.800783737995859557e-01	2.167502582483376905e+00	2.894797200000000181e+00	1.165717730000000074e+02	3.127438199999999835e+00	2.536222482461302219e-01	1.435556018231808340e-01	5.561824399999999713e+01	2.141408365687080817e+00	3.662892799999999838e+00	3.347960007479165334e+00	1.248617394629394531e+09	6.117571670264854156e-01
4.641416489710369575e+00	8.142339603105550339e+01	3.323501734901466165e+01	2.284462884386857962e+00	2.305737884476362964e+00	8.430150389021598967e-01	6.896894699094930914e-01	5.590090896342537974e+01	3.471947041795337441e+01	4.818837868204084174e+01	-3.817321599999999870e-01	4.435883400000000254e-01	3.703850699999999961e+03	7.758684499999999673e+01	1.117510603608925290e+00	9.377116628478044946e-01	1.652378820434447837e+00	2.282540000000000013e+00	1.310976749999999811e+02	1.012464199999999925e+00	3.685864570984600519e-01	2.307691933706664811e-01	5.351082999999999856e+01	3.947506701945580510e+00	5.803867000000000331e+00	6.178158212566302154e+00	1.248617394629394531e+09	6.100737796541711999e-01
1.586537820968246137e+00	6.794709857766224559e+01	3.366782829213931905e+01	2.248416443992705016e+00	4.233581268933786390e+00	9.361537752092623232e-02	9.821629227142026908e-01	5.030025438758479339e+01	2.957425545358738717e+01	3.427927028552292654e+01	-1.168280699999999950e+00	1.360271699999999973e+00	4.384654199999999946e+03	5.830260100000000278e+01	6.501159009731812821e-01	4.335901518092644125e-02	2.189256804189581906e+00	2.254024900000000109e+00	1.155652540000000101e+02	3.555730000000000057e+00	1.172854573414480878e-01	-1.628153190561665645e-02	5.726265300000000025e+01	2.647043447965540253e+00	5.234216899999999839e+00	6.029504585674653860e+00	1.248617394629394531e+09	7.008121968285535575e-01
1.573308845503546216e+00	6.739366886612545215e+01	1.901527329388392218e+01	4.463387265092559342e-01	1.678934743565745791e+00	1.821088214333294042e-01	3.930529954324171737e-01	3.931945842466483043e+01	2.585405091775360731e+01	4.837839557224152998e+01	-1.251276099999999891e+00	5.941437699999999600e-01	3.060169300000000021e+03	7.357501999999999498e+01	3.033755789077000831e+00	9.010616127501878958e-02	2.050323377764962540e+00	4.665180500000000174e-01	1.024939019999999914e+02	3.085059199999999890e+00	5.915408671666196883e-01	-1.413098111138637314e-01	2.891888199999999998e+01	1.056258980621995747e-01	1.131305100000000063e+00	5.929306011933443976e+00	1.248617394629394531e+09	5.208238952474839589e-01
1.973663310713563490e+00	7.683126401539004746e+01	2.999408498447553839e+01	2.635336490809899068e+00	1.426968583770792165e+00	1.994164426678616542e-01	6.403905103823221978e-01	4.172499418682600236e+01	3.246894764818126333e+01	4.683717903091450552e+01	-1.005103599999999986e+00	5.692261399999999583e+00	1.507379599999999982e+03	6.018923199999999696e+01	2.600349078610362685e+00	3.615014146184730159e-01	1.477396523669799011e+00	2.663787500000000197e+00	9.873384500000000230e+01	9.538164799999999666e-01	3.329844728146739707e-01	-1.767529680494873967e-01	3.854461299999999824e+01	5.736490580236814907e+00	2.590371000000000201e+00	5.816476273314773238e+00	1.248617394629394531e+09	2.850738077174240770e-01
5.598366608285632040e+00	6.460297069539186054e+01	2.635715861216255718e+01	2.806589251167952881e+00	2.953991583079488947e+00	7.593715209617861728e-01	6.891514959809184049e-01	4.826706596600556765e+01	2.754475972575166409e+01	3.824581208322930337e+01	-4.428563500000000097e-01	3.521516500000000160e+00	4.781843100000000049e+03	6.701866900000000271e+01	1.311309688514783467e+00	7.856744674091992175e-01	2.298426395593274218e+00	2.750361100000000114e+00	1.132046850000000120e+02	3.197097600000000206e+00	9.372590559040415437e-02	9.391224033870465560e-02	4.618601600000000218e+01	3.638810281973442251e+00	7.116352099999999348e-02	6.172269008575515414e+00	1.248617394629394531e+09	7.523139227415576169e-01
1.614905328606000667e+00	5.617462197719876116e+01	2.148021123310025260e+01	2.771585709024921407e+00	4.141274044459786197e-01	3.049216893006865270e-01	6.191259852065369440e-01	4.031089051100018850e+01	2.363038548834899544e+01	3.469441074409851211e+01	7.993712000000000040e-02	2.312450600000000023e+00	4.423498300000000199e+03	5.918492499999999978e+01	1.391227383459124889e+00	3.099047175175643765e-01	2.618986053050114560e+00	2.898627999999999982e+00	9.582784999999999798e+01	1.293935099999999894e+00	7.394624272894633199e-01	-2.108300101418110195e-01	3.664292499999999819e+01	5.082407383019564406e+00	2.166328700000000218e+00	4.604051314497505487e+00	1.248617394629394531e+09	7.058922094553026216e-01
1.929420945019364453e+00	7.914682630093454918e+01	3.181780348652135260e+01	1.207975126881364991e+00	3.715268166074269462e+00	9.865653758348681412e-01	6.722683375755608148e-01	4.907762575529222460e+01	3.365053232919314041e+01	4.732902281441320014e+01	-8.533871299999999938e-01	4.036202000000000290e+00	2.627200400000000172e+03	6.902702299999999980e+01	1.663355835170428954e+00	9.908065967115990968e-01	1.027982005518820685e+00	9.203918599999999506e-01	1.154317049999999938e+02	3.285621200000000020e+00	9.014519698121663538e-01	1.324305406919224215e-01	4.640468200000000110e+01	1.785847221054904566e+00	2.909112299999999873e+00	1.861969138773898136e+00	1.248617394629394531e+09	4.584502044478947491e-01
2.743449527621346640e+00	6.226234808736099069e+01	2.628292177961800036e+01	4.695008883644821163e-01	2.541324869135143771e+00	5.466681981785084243e-01	7.304986342698231994e-01	4.198438934013428536e+01	2.670494126101432997e+01	3.597942630774299033e+01	-2.062396999999999980e-01	2.226126600000000177e+00	3.427085900000000038e+03	5.656534599999999813e+01	1.370030172942866109e+00	5.578736033379555481e-01	2.216821077402583384e+00	4.492763200000000068e-01	9.788625400000000809e+01	1.176778499999999950e+00	5.665944144687035111e-01	-7.970041365756749818e-02	4.132090800000000286e+01	6.081060648693383364e+00	6.119978599999999602e+00	2.845668806821528563e+00	1.248617394629394531e+09	5.721580860178082650e-01
2.192052871623059840e+00	6.928042909623222556e+01	3.272077362225182640e+01	9.479517374724661938e-01	1.681510121337107755e+00	6.230204340795730822e-01	8.949967716610264246e-01	4.641809435046317844e+01	3.010047027240344519e+01	3.655965547398039917e+01	-9.576382399999999739e-01	1.594324199999999914e-01	3.211161200000000008e+03	5.637883800000000178e+01	1.015602336440196929e+00	1.427908014244002877e-01	1.649564382326972778e+00	8.200179300000000060e-01	1.068377160000000003e+02	3.364696200000000026e+00	7.094229414088528696e-01	1.335390017075324155e-02	5.045887799999999856e+01	5.772642556893633703e+00	3.086881800000000009e+00	1.444474762138865165e+00	1.248617394629394531e+09	5.421052870732044893e-01
5.429827060166037000e+00	6.810387995969460917e+01	1.873214079073235538e+01	2.731322733362982369e+00	7.103133425725518535e-01	4.202783970157165094e-01	3.794101870024540468e-01	3.693756484488881853e+01	2.588243503217493924e+01	4.937173916896225734e+01	3.453871800000000158e-01	1.842156099999999963e+00	2.415431099999999788e+03	7.045982399999999757e+01	1.828711386169502351e+00	4.346551035545652697e-01	9.320525673540912548e-01	2.582515100000000174e+00	9.719299900000000036e+01	2.416010700000000178e+00	6.119415364191162221e-02	-7.033677927563629362e-02	2.673317499999999924e+01	1.563671589586101085e+00	2.384472600000000053e+00	3.703943162767709962e-01	1.248617394629394531e+09	4.271286607682407421e-01
5.864312627643169407e+00	7.025644506202617379e+01	2.882348131877572683e+01	1.005223900415034954e+00	5.987507580621856285e+00	1.645733573266784100e-01	6.956654488292829397e-01	4.559606552724874007e+01	2.998597856363094039e+01	4.143296374325043985e+01	-1.286643100000000040e+00	3.028957699999999864e+00	3.058445000000000164e+03	6.300211699999999837e+01	2.141543760620218340e+00	1.590366490346156181e-01	7.300145383299926349e-01	9.343096400000000523e-01	1.068305129999999963e+02	2.780920800000000082e+00	3.734103445191917503e-01	6.348488354923591259e-02	4.382839599999999791e+01	1.231949529786868780e-01	4.261885699999999666e+00	1.072510761059875639e+00	1.248617394629394531e+09	5.205795412176672521e-01
2.964923097502071059e+00	7.863176664298244134e+01	3.229422364794292832e+01	7.354585478764261719e-01	1.227956268259398520e+00	2.952352510228508087e-01	6.969343120199544828e-01	4.586630787331270653e+01	3.356719903566705909e+01	4.633754299503952012e+01	-5.601082499999999742e-01	4.985907199999999762e+00	2.016336600000000089e+03	6.331573900000000066e+01	9.302816211489649545e-01	3.682209648255007073e-01	1.076477932046251196e+00	6.839426899999999643e-01	1.074426500000000004e+02	1.121913399999999950e+00	2.805074282876810488e-01	1.843330186860326070e-01	4.412691099999999977e+01	4.546218477936913693e+00	6.005619799999999842e+00	1.265064641100426490e+00	1.248617394629394531e+09	3.664025951220162280e-01
5.001213677090973420e+00	7.188495805779710679e+01	3.182697481114090365e+01	8.746326610754120434e-01	6.243066188670671757e+00	3.868439915294579201e-01	7.945226452157355679e-01	5.729341702808126513e+01	3.104295532319652651e+01	4.005798324665619958e+01	-1.309543200000000018e+00	1.320867000000000013e+00	5.519527399999999943e+03	7.393170899999999790e+01	8.287190165155255972e-01	4.958968512089850234e-01	6.243623272748620723e-01	8.911364200000000402e-01	1.326721259999999916e+02	2.029887599999999903e+00	8.605870718406670727e-01	4.958940365425266728e-01	5.874041700000000077e+01	1.241852511579697449e+00	5.806987099999999735e+00	3.207567422851863803e+00	1.248617394629394531e+09	8.456173528449254517e-01
6.170141658358248904e+00	6.763989175625152939e+01	3.092387051003163023e+01	6.581542300003884183e-01	1.265203789283588343e+00	4.753987583114309690e-01	8.422445967839014003e-01	4.850012997463029762e+01	2.931224583567128050e+01	3.671602124621989560e+01	3.737783199999999972e-01	5.931190299999999915e+00	4.034804099999999835e+03	6.075043900000000008e+01	2.969298816284500653e+00	3.278062777722479670e-01	9.221038730334053524e-01	7.465968200000000499e-01	1.119171680000000038e+02	1.540927799999999959e+00	7.258653139431275880e-01	2.518391290173576172e-02	5.116672899999999657e+01	1.378247438104924782e+00	1.057160399999999889e+00	5.589791364256167405e+00	1.248617394629394531e+09	6.546030026675229152e-01
5.853870308493553054e+00	7.653854870957925982e+01	2.074610029723761784e+01	1.078935968351184549e+00	6.129831681820414602e-01	7.684032914839031281e-02	3.718442349744315867e-01	3.655562288707989893e+01	2.892884480413120230e+01	5.579244841234164198e+01	-7.348216199999999532e-01	1.431178300000000014e-01	1.378455200000000104e+03	7.050152599999999836e+01	1.139577786510856949e+00	8.458333261453655771e-02	2.772558363412521043e+00	1.019625299999999957e+00	9.671711200000000019e+01	3.289100599999999819e+00	5.822276614982359044e-01	-1.214194222467191997e-01	2.621558599999999828e+01	1.042298166868074638e+00	4.197598700000000349e+00	1.967198725489442968e+00	1.248617394629394531e+09	2.636392201136061320e-01
4.335559407767322071e-01	5.719674313670390120e+01	2.281823379875939395e+01	1.242962269754725735e-01	2.801220354451919192e+00	1.339183874648966766e-01	6.637354044194779812e-01	4.560814705696677152e+01	2.428103418182082152e+01	3.437850933794450015e+01	4.006431599999999982e-01	5.902332499999999982e+00	5.783443299999999908e+03	6.457468400000000486e+01	6.931861373972110218e-01	2.095778133797427945e-01	1.371315982809119260e+00	1.030130800000000069e-01	1.074351880000000108e+02	1.628238300000000027e+00	1.017263289189819370e-01	1.049384580953804380e-01	4.286050399999999883e+01	2.367664413675186097e+00	3.680080999999999936e+00	2.536551619976536553e+00	1.248617394629394531e+09	8.783445019452067459e-01
5.350661072468422930e+00	7.059747951841957558e+01	2.954967808645521998e+01	2.042375462442295841e+00	5.360801955265966257e+00	3.138344768388299233e-01	7.198845505875151041e-01	5.097974812955175139e+01	3.023763035798543442e+01	4.104780143196435915e+01	-7.746023200000000386e-03	4.441583200000000176e+00	4.271596199999999953e+03	6.920537600000000111e+01	6.743914883176430619e-01	5.025998613367940182e-01	1.696226647248320063e+00	1.956048199999999904e+00	1.190252570000000105e+02	1.212778099999999970e+00	1.686842590275599019e-01	2.194233054559799334e-01	4.981988100000000230e+01	1.014088279754243871e-02	4.248553300000000199e+00	8.983464902975714095e-01	1.248617394629394531e+09	6.859703464193100952e-01
3.554605842024132212e-01	9.397371911312470161e+01	2.012078813457936377e+01	2.384523368151448608e+00	1.595397847436747618e+00	9.368099918436483264e-01	2.724440028036877459e-01	4.606697266730420637e+01	3.225569109441334348e+01	7.385293097854534494e+01	-8.410725999999999480e-01	4.475797199999999698e+00	2.422483900000000176e+03	1.054753699999999981e+02	1.472621369009228687e+00	9.413428321630714635e-01	1.267739775185653839e+00	1.801474699999999984e+00	1.342115019999999959e+02	3.259327499999999933e+00	1.250658154289272794e-01	8.050393076983691776e-02	2.873613200000000134e+01	1.239937263234334175e+00	3.038646200000000075e+00	9.377517040077500976e-01	1.248617394629394531e+09	4.281812326533274149e-01
5.253705711801314848e+00	7.756467190959284608e+01	3.192021289256168259e+01	6.795310172145592187e-01	2.527264503524717654e+00	4.371218574347279229e-01	6.993228439984665590e-01	4.936848734265191752e+01	3.312375121209240092e+01	4.564445901703115993e+01	-4.675585300000000277e-01	5.824540800000000296e+00	2.847336600000000089e+03	6.802967099999999334e+01	7.725967672959962451e-01	6.262516486732063736e-01	2.464282866141441986e+00	5.904013299999999465e-01	1.156043739999999929e+02	1.044089499999999893e+00	1.253997166189065871e-01	2.236902207634733630e-01	4.757470299999999952e+01	3.556744098902989037e+00	3.010891500000000276e-01	7.837533440445006994e-01	1.248617394629394531e+09	4.904256171513898810e-01
2.507061049762232763e+00	8.047161900524102407e+01	3.548409160908125415e+01	1.662004133809617423e+00	8.743893543657685896e-01	4.141934935818187835e-01	7.887539872242513850e-01	5.013697650368163750e+01	3.473337152352691248e+01	4.498752739615976282e+01	4.727701999999999738e-01	3.630217399999999817e-01	2.525507700000000114e+03	6.493865999999999872e+01	1.714040668177981397e+00	3.989794587546002247e-01	1.160236942957131978e+00	1.724270500000000039e+00	1.161592870000000062e+02	2.214575500000000030e+00	5.923742096456385831e-01	7.241275599442968669e-02	5.122062700000000035e+01	4.650513611783122059e+00	1.747642600000000046e+00	4.281099258428950449e+00	1.248617394629394531e+09	4.434814215982741392e-01
