dec	chirp_mass	theta_jn	ra	a_1	mass_1_source	geocent_time	mass_2	chi_eff	mass_2_source	phi_12	phase	a_2	chirp_mass_source	mass_ratio	total_mass	mass_1	total_mass_source	chi_p	tilt_1	phi_1	tilt_2	iota	luminosity_distance	phi_2	phi_jl	psi	redshift
-1.134656713530607153e+00	2.953786936227907134e+01	3.090781618730876090e+00	1.156627506973734398e+00	7.324480127039588728e-01	3.173789121547643433e+01	1.126259462414751768e+09	3.333621043217966218e+01	-1.375851330650664506e-01	3.063465664736007810e+01	2.431232921386785595e+00	3.353634694333757604e+00	2.240300946961218398e-01	2.714413168974081003e+01	9.652391975060277129e-01	6.787294549050854187e+01	3.453673505832887969e+01	6.237254786283651242e+01	7.144278786478913679e-01	1.793076151619629410e+00	1.380601388955096098e+00	2.098647319796611566e+00	3.021577823433439836e+00	4.149677601406422696e+02	3.811834310341881693e+00	4.164948751110590486e+00	1.025415809206260187e+00	8.818619434575528104e-02
-1.220261961787183491e+00	3.093718978476110237e+01	2.607236870178205379e+00	1.267401129177585517e+00	7.217633952945207154e-01	4.236259120532411515e+01	1.126259462414007425e+09	2.769957282749225769e+01	6.356155495754740870e-02	2.540618612296900736e+01	2.466800083016562270e-02	1.152815936164708066e-01	7.783574744460839412e-01	2.837574451737186010e+01	5.997316358631047395e-01	7.388618559076323322e+01	4.618661276327097909e+01	6.776877732829311185e+01	7.213664674190295445e-01	1.603962340537087750e+00	4.060149001037995475e+00	1.298343072113046448e+00	2.301167255936721556e+00	4.253662919043673583e+02	4.084817001868160879e+00	7.380997353393693450e-01	8.884428916930861009e-01	9.026883033222626862e-02
-1.218852084849933792e+00	3.269696352439199671e+01	2.893891425384861993e+00	1.297143662991572910e+00	8.262555563326984265e-01	3.876850295754815079e+01	1.126259462413176298e+09	3.300595703061531339e+01	4.545233655657735655e-02	2.983678465178268269e+01	7.991091174835213140e-01	3.076935491820541380e+00	4.920790948445118995e-01	2.955746014392391174e+01	7.696140520167679133e-01	7.589233227821304695e+01	4.288637524759774067e+01	6.860528760933082992e+01	7.721827633513431710e-01	1.207011475073222595e+00	8.309741495330840166e-01	2.169913052786772489e+00	2.719346872294708728e+00	5.058736697196017644e+02	1.630083267016605220e+00	2.229866759644754948e-01	2.713218610699142275e+00	1.062169538648085054e-01
-9.826934704606080651e-01	2.959896534035378934e+01	2.337358877672413460e+00	2.626208964981252336e+00	4.587555995444299040e-01	3.251042583573983791e+01	1.126259462406096697e+09	3.254083710723110556e+01	-1.074701171497556423e-01	2.976777836197356564e+01	3.942851026728101171e+00	3.903152112987269273e+00	1.961553930190192419e-01	2.707660645274534872e+01	9.156379098931646254e-01	6.807981682359947229e+01	3.553897971636836672e+01	6.227820419771339999e+01	3.978884216295688336e-01	2.091797819596810104e+00	6.173561536945431527e+00	1.445354029692276443e+00	2.318140749482187069e+00	4.398278673501298499e+02	3.833227256493946022e+00	1.800978488259632748e-01	3.850209623724746844e-01	9.315638915129613451e-02
-1.271421178450097056e+00	3.130167744595259194e+01	2.698896701538274545e+00	1.689405259460897923e+00	6.639860057095113843e-01	3.343762280039029378e+01	1.126259462410324097e+09	3.500790058772382451e+01	1.021590858483307010e-02	3.169260459033610999e+01	4.537400967548169461e+00	5.175639229069081360e+00	2.557620561833455763e-01	2.833736584183205665e+01	9.478127311719715120e-01	7.194336203107931738e+01	3.693546144335549997e+01	6.513022739072640377e+01	6.498786825193477723e-01	1.777300954695806956e+00	5.160755405695941711e+00	8.714720907027067032e-01	2.617773830694384074e+00	4.976808372638801643e+02	3.414971066064523608e+00	3.560760579981967489e-01	2.116411080161217040e+00	1.046078743051188781e-01
-1.262781833092774697e+00	3.158843844620884411e+01	2.068706613270576256e+00	2.089478554126969811e+00	3.739107137802288316e-01	3.653177804336509382e+01	1.126259462408322573e+09	3.382190010609861019e+01	1.957523292285078334e-02	3.170759570982115605e+01	3.024724620501330286e+00	1.473812852006651131e+00	4.025068649499529694e-01	2.961375417155698031e+01	8.679455917032731227e-01	7.278966540084002190e+01	3.896776529474141881e+01	6.823937375318624277e+01	3.257507810046215146e-01	1.057640124894187350e+00	9.377191582068444831e-02	2.005092084500399441e+00	2.083743041842557542e+00	3.091688392447624096e+02	3.118496536322016510e+00	5.252110869774447188e+00	9.626876073144832180e-01	6.668132190239088597e-02
-1.202262076366917842e+00	2.819897426016165198e+01	2.655240036075180665e+00	1.266235729063907911e+00	4.377568691158032488e-01	3.659355665242195244e+01	1.126259462412608385e+09	2.664651909529071361e+01	-1.978446712301938915e-01	2.456874417578767833e+01	3.923376611230264377e+00	4.389925701750008180e+00	9.631112785606331661e-01	2.600014591549315668e+01	6.713953609142168100e-01	6.633478721052915716e+01	3.968826811523843645e+01	6.116230082820963787e+01	6.066954671959288170e-01	2.782756547700860228e+00	6.093927018991490918e+00	1.448009956591700842e+00	2.778921246739155748e+00	3.969749716721446475e+02	3.734118323042168619e+00	5.151670103955332536e+00	2.504419236036904195e+00	8.456984633144851160e-02
-1.226836702375545318e+00	3.005242181995954098e+01	3.026414950077110255e+00	2.305489439949440111e+00	3.621002231050926001e-01	3.610069478499038809e+01	1.126259462407189369e+09	2.978605181959890302e+01	-8.387473552264015919e-02	2.675651023776122983e+01	2.832343738723950732e+00	3.415116293124758950e+00	1.100167550176286008e-01	2.699578772525261883e+01	7.411633043939587218e-01	6.997429595285997550e+01	4.018824413326107248e+01	6.285720502275162147e+01	3.258172566768385847e-01	2.022285070155832365e+00	1.019109562114463685e+00	1.423753866395315315e+00	2.935215880605361427e+00	5.417446567446205563e+02	3.851453300838413973e+00	1.188840323947029098e+00	2.928169298467484527e+00	1.132263346347053556e-01
-1.252079948047369218e+00	3.095585567039119468e+01	2.308119275250088531e+00	2.309306080354133428e+00	7.218736845052102849e-03	3.314495961341215491e+01	1.126259462408048630e+09	3.491184511523928791e+01	2.821110793621217638e-02	3.194744057609121768e+01	6.274256573938020942e+00	4.588547626263601131e+00	6.525435346288807059e-01	2.832735870153681290e+01	9.638702520296220655e-01	7.113232711655160756e+01	3.622048200131231255e+01	6.509240018950337969e+01	6.235719318702579450e-01	9.936545656520345826e-01	4.930319643788351414e+00	1.488881433334438453e+00	2.305801499663356680e+00	4.379903137432316953e+02	4.921390910546786124e+00	6.227737439682520026e+00	1.310330722132083903e+00	9.279004783145487767e-02
-1.288108072910875368e+00	3.005056653724126292e+01	2.661637826553683528e+00	2.035078139985841972e+00	2.132192147746019562e-01	3.508106099466121464e+01	1.126259462408503771e+09	3.101152557876347515e+01	-8.191266618101633590e-02	2.824778828518737228e+01	8.692653046179976695e-02	5.818732266269692310e+00	3.036469394377737663e-01	2.737246960772621662e+01	8.052147650119886313e-01	6.952488490383962016e+01	3.851335932507615212e+01	6.332884927984858336e+01	2.181461760578451425e-01	1.817787931078678865e+00	4.746493678407654571e+00	1.973138725500332535e+00	2.549042199973705625e+00	4.633883258968131713e+02	4.833420208869453560e+00	1.093288171113069973e+00	2.702102718185925845e+00	9.783906852011343969e-02
-1.238714711491737397e+00	3.062652739191019080e+01	2.519211169359822922e+00	1.287328496359975816e+00	9.759588570516751771e-01	3.371378576498103286e+01	1.126259462412153006e+09	3.394667465758217872e+01	-5.247810643177919232e-02	3.138217074468721890e+01	1.760414205912605112e+00	4.877696624070552822e+00	6.313078679533108417e-01	2.831284423657363192e+01	9.308409018035673776e-01	7.041550041696618223e+01	3.646882575938401061e+01	6.509595650966825531e+01	7.979909976636007096e-01	2.184278559113472795e+00	4.897457410693862201e+00	6.701649701089246181e-01	2.380901454502684089e+00	3.828454035734388867e+02	3.746863094268801930e-01	5.676467831564374622e-01	2.313128785517242214e+00	8.171849977360501338e-02
-1.198499919466464281e+00	2.992036971542325574e+01	2.839032886116869214e+00	2.347369031314144650e+00	8.836548572645978039e-01	3.707365638502250249e+01	1.126259462407478094e+09	2.897145259774648096e+01	-1.711829927093737880e-01	2.618469321342697143e+01	2.570083880129442999e+00	4.699797246413828233e+00	1.621682490930833331e-01	2.704233414556540538e+01	7.062883936100082805e-01	6.999074848291101603e+01	4.101929588516453151e+01	6.325834959844947747e+01	8.512967593399347610e-01	1.842252305161834913e+00	7.395290932588771682e-02	2.073156436757420451e+00	2.542296391161801061e+00	5.069445025817804549e+02	2.644036789455331160e+00	1.779688955905210479e+00	4.448893698433839528e-01	1.064270397061791301e-01
-1.257671774413481547e+00	2.936545114381734933e+01	3.086744313294288666e+00	1.658902852078597334e+00	9.088991439799771754e-01	3.061360806487971331e+01	1.126259462410631418e+09	3.366790303970335430e+01	-2.008323322091721264e-01	3.049727147034606034e+01	2.084456223264656849e+00	2.527292957557101705e+00	6.110217372481583364e-01	2.659999746126371178e+01	9.961998404667917750e-01	6.746423754215368263e+01	3.379633450245033544e+01	6.111087953522577010e+01	9.074130969645480826e-01	1.627987975412739541e+00	1.353541330425246159e+00	2.181285623835838905e+00	2.921219518852074870e+00	4.944090585881584730e+02	3.437997553689903008e+00	6.271889556036841284e+00	2.703883857520145817e+00	1.039644340786436416e-01
-1.092693354575579257e+00	2.901214034883349058e+01	2.792154838524129712e+00	1.029131378886802395e+00	8.800989840043567103e-01	3.967946153482532878e+01	1.126259462415453196e+09	2.638229434718251554e+01	-2.045181393924909996e-01	2.458618730848525757e+01	3.476552113296516477e+00	2.595672260930591779e+00	6.321614791624081686e-01	2.703699335052940000e+01	6.196199836761088209e-01	6.896047943195088692e+01	4.257818508476836428e+01	6.426564884331058636e+01	8.765384362429341492e-01	1.660778021958075223e+00	1.828034030316398884e+00	2.270181296983544872e+00	2.527342807891546528e+00	3.402172174967063825e+02	5.304586143612915805e+00	9.053195378352383305e-01	4.333229258108940440e-01	7.305350016907186106e-02
-1.237714865254092800e+00	3.162444592363611662e+01	2.489408145121012161e+00	1.277135710111167555e+00	3.723218455525478254e-01	3.487568955418579009e+01	1.126259462412309170e+09	3.480564181914125044e+01	2.442366327981975935e-02	3.200397753684695346e+01	4.693472585495548799e+00	1.060345136480629114e+00	3.970183143599578801e-01	2.907885055573594002e+01	9.176586311540277929e-01	7.273438856385439522e+01	3.792874674471314478e+01	6.687966709103274354e+01	3.661566000485181882e-01	1.388561222016262642e+00	3.143997581353762172e+00	1.627476116106189918e+00	2.458754785293069567e+00	4.117523800708203225e+02	1.554284859669724739e+00	1.517052687028367375e-01	1.261602953881101552e+00	8.754112763229719707e-02
-1.207107685176510792e+00	2.957742104298941399e+01	2.593944356487218883e+00	2.263303135924786602e+00	3.847170467649728698e-01	3.238936301621519220e+01	1.126259462407866955e+09	3.235602104312958005e+01	-1.310726272558987715e-01	2.936100130016085430e+01	4.487906829864534153e-01	4.135454675769727473e+00	6.613263567750392313e-02	2.683960109127869842e+01	9.065013500099325938e-01	6.804931707934072449e+01	3.569329603621114444e+01	6.175036431637604295e+01	3.262428782962350504e-01	2.129378598629715569e+00	5.914439272716341733e+00	2.445337414643514062e+00	2.534832407232512352e+00	4.844698889110783853e+02	8.004464852320936075e-02	5.352061794340278178e-01	7.765254440148227078e-01	1.020067303682969800e-01
-1.225151474532778284e+00	3.187660072551403090e+01	2.579075854268107815e+00	2.245614526941778877e+00	7.728893845775364202e-01	3.570754578679053282e+01	1.126259462408334494e+09	3.391093156217512217e+01	4.919457634441925381e-02	3.058891798020797381e+01	3.120335767278064054e+00	1.743119865322183326e+00	1.619118683954276772e-01	2.875387611492804041e+01	8.566513689530541598e-01	7.349638346382671727e+01	3.958545190165159511e+01	6.629646376699851373e+01	7.606239269961562188e-01	1.392404799816179040e+00	1.963514162181940748e+00	1.907389733804125020e+00	2.498864211368514887e+00	5.180454765765960019e+02	5.083849929460004802e+00	3.271285791433698464e-01	1.001427144725852036e+00	1.086018663398488349e-01
-1.028108859171198652e+00	3.040903353439854939e+01	2.876340755573965069e+00	9.673991266492407703e-01	2.739019912608485763e-01	3.721237756888562132e+01	1.126259462417061090e+09	3.047720384080390232e+01	-5.897749481509237390e-02	2.822048234162634728e+01	5.059352447339904302e+00	8.348058279287250416e-01	7.828286437575063816e-01	2.815735978818658936e+01	7.583627863977800976e-01	7.066536231515426891e+01	4.018815847435036659e+01	6.543285991051196504e+01	4.684240984970198252e-01	5.355661268470912617e-01	3.703267560760891808e+00	2.179072913008510692e+00	2.841893540259075479e+00	3.741935079091599619e+02	2.479434700921210322e+00	6.273179376775955163e+00	1.723011344140872758e+00	7.996750274706669603e-02
-1.262636391613294329e+00	3.045484283397363612e+01	2.415980007566826515e+00	1.887399191730935399e+00	7.642891098791185778e-01	3.323121188734134535e+01	1.126259462409685850e+09	3.380287493349604233e+01	-7.394552817523306065e-02	3.101884950921732909e+01	1.350546903902273721e+00	1.417793598297890201e+00	3.709375997475962139e-01	2.794656337818753755e+01	9.334251671102381520e-01	7.001667773693372965e+01	3.621380280343769442e+01	6.425006139655866377e+01	7.249331003920536087e-01	1.893105862018996000e+00	1.810338547908653339e+00	1.280441429088055472e+00	2.338855940257602128e+00	4.227867726479653356e+02	3.160885451810927282e+00	2.213140287481796253e-01	1.387769363507041165e+00	8.975269774114078003e-02
-1.290099811625097459e+00	3.169099489444686313e+01	2.470848956990703726e+00	1.581225536744739202e+00	6.556654312507285143e-01	3.359436647373473050e+01	1.126259462410362720e+09	3.629049934089046303e+01	3.005959227018715346e-02	3.338625911822281722e+01	2.367195503065841589e+00	1.454954115445631135e+00	7.703066861372205310e-01	2.915484180368178002e+01	9.938052900722321725e-01	7.280720910629409559e+01	3.651670976540362545e+01	6.698062559195756194e+01	5.806656050091394405e-01	5.522396809946785723e-01	3.111044522843853244e-01	2.279535198271602781e+00	2.440232963726860493e+00	4.090027339238236550e+02	2.678299955350226469e+00	2.455976396256156491e-01	1.388327960715207476e+00	8.698908770771680843e-02
-1.284893619640922413e+00	3.004629121145021742e+01	2.758232532094118117e+00	1.879802159473172196e+00	2.816246974772354528e-01	3.680623939610046591e+01	1.126259462409005880e+09	2.959559501346659971e+01	-6.487108486703013766e-02	2.693220691859741933e+01	2.564858821347640649e+00	3.010605766063676914e+00	1.691337673346231599e-02	2.734234373983709432e+01	7.317293850305941483e-01	7.004168836289412070e+01	4.044609334942751389e+01	6.373844631469788879e+01	2.629714282807755765e-01	1.936798669380875859e+00	2.195061528042140608e+00	2.774124021330768741e+00	2.680093760596067298e+00	4.687060215911115506e+02	4.759920349389781258e+00	2.178339667198976315e+00	5.379590802693841149e-03	9.889230774586238448e-02
-1.096903281387078266e+00	3.138551508602074946e+01	2.695675123575189680e+00	1.026661114850128342e+00	1.743023913977204964e-01	3.408487013044737779e+01	1.126259462415800095e+09	3.504635885101846782e+01	5.058361005863223903e-02	3.220378800505780248e+01	1.269804314389341604e+00	6.246128725769970025e+00	4.862042477851618028e-01	2.883987117053625937e+01	9.448118147966995117e-01	7.213983958671353491e+01	3.709348073569506710e+01	6.628865813550518737e+01	3.757612964544311818e-01	2.755407400089910031e+00	2.044921851904312859e+00	9.695814423403089632e-01	2.708922575092415297e+00	4.153767754385158923e+02	3.314726166293654241e+00	6.045152830484379791e+00	7.195470968427525316e-01	8.826821383603138116e-02
-1.280877165696660658e+00	3.014928357094796496e+01	2.475611260494622545e+00	2.070917739179265027e+00	8.621660744953443256e-01	3.252384243387849239e+01	1.126259462408712149e+09	3.330866370930064591e+01	-8.478738445841872695e-02	3.007581068197539764e+01	3.270473998874196653e+00	5.264361094612936220e+00	9.023252503092707433e-02	2.722307183472598879e+01	9.247311643179927376e-01	6.932849844025884067e+01	3.601983473095819477e+01	6.259965311585388292e+01	8.282435254189945972e-01	1.852244300587634784e+00	4.294695207946979565e+00	4.175783076095948565e-01	2.478427965474617967e+00	5.123673171881748658e+02	1.281983899641589097e+00	6.128773224543677678e+00	2.175111205263300818e+00	1.074901375563823702e-01
-1.268075053007554853e+00	3.101677094890372643e+01	2.518441820880276794e+00	1.621959694809618213e+00	2.481809951998250122e-02	3.733439860220219941e+01	1.126259462409983158e+09	3.131569861268486221e+01	-2.862451579425474499e-02	2.874403182755817809e+01	4.755139893269650919e+00	5.371578067951429780e+00	1.318883060203535629e-01	2.846965230985576767e+01	7.699074554226966738e-01	7.199032566314228632e+01	4.067462705045742410e+01	6.607843042976037395e+01	7.302086022102141638e-02	8.206192616515124438e-01	3.119172460879148900e+00	2.299050559919431524e+00	2.535422416546291302e+00	4.213638769306902532e+02	1.591127046969212699e+00	4.134759827161483159e+00	2.087967285805043538e+00	8.946785198940368500e-02
-1.280971400583585940e+00	2.918763529900083498e+01	2.942179489793619762e+00	2.045991869151464471e+00	2.898200759760944378e-01	3.108973216292865871e+01	1.126259462408928871e+09	3.256963641519928387e+01	-1.948435331355492794e-01	2.933320693768879650e+01	6.088772601075173041e-01	4.488090582335708123e-01	7.640951226775082317e-01	2.628727368438887524e+01	9.435014359070503787e-01	6.708960127766707160e+01	3.451996486246778773e+01	6.042293910061745521e+01	5.145005661013060116e-01	1.136650244978207880e+00	3.926482082022957343e+00	2.338338112754961173e+00	2.738768693087757278e+00	5.269035786365134300e+02	4.535359342130474758e+00	1.693056521749306986e+00	4.553301974454539436e-01	1.103332985167796154e-01
-1.172374613326417681e+00	3.101268113088961798e+01	2.492870223017352060e+00	2.378889056092873489e+00	4.487502765065861099e-01	3.276631231836950775e+01	1.126259462407409668e+09	3.483234997811597111e+01	-1.018530063759841113e-02	3.132264338404629456e+01	8.664961588825265126e-01	5.439990910947291702e+00	3.466662904096214914e-01	2.788784426133452143e+01	9.559404512690963251e-01	7.127013219757631646e+01	3.643778221946033824e+01	6.408895570241580231e+01	4.429844326724253212e-01	1.410320294114528972e+00	3.082176777366305132e+00	1.850936592024500005e+00	2.602017757028582956e+00	5.357048103622878443e+02	3.948672936248831533e+00	5.520211262306325750e+00	1.821139646175564675e+00	1.120501405656359750e-01
-1.023332546998178660e+00	3.041005943645442144e+01	2.790511359741157715e+00	9.813173998438173840e-01	3.042813239027097882e-01	3.847024872471397572e+01	1.126259462416958570e+09	2.959889118781329742e+01	-3.576017369832801968e-02	2.746471194767463686e+01	3.575830849468180972e+00	1.948910265464429248e+00	2.883481104929671024e-01	2.821739224737454421e+01	7.139208312430488368e-01	7.105851793140747930e+01	4.145962674359418543e+01	6.593496067238861258e+01	2.874103599894130001e-01	1.236235842623278680e+00	2.409114472376247207e+00	2.470391777514346909e+00	2.729721608218147466e+00	3.630484952188020316e+02	5.984945321844427291e+00	9.289042415639469086e-01	2.722057792736827242e+00	7.770623060619273603e-02
-1.152574204039070516e+00	2.982815810494297537e+01	2.698111409273441730e+00	1.093665034913271938e+00	1.782869688571535882e-01	3.566270592439611420e+01	1.126259462414172649e+09	3.046967159010546666e+01	-9.139549746434032229e-02	2.812307697900723014e+01	4.827359540499720048e+00	5.113340266692283365e+00	5.975585941728818185e-01	2.753096908335946225e+01	7.885850568553974815e-01	6.910808012349551177e+01	3.863840853339004866e+01	6.378578290340333723e+01	4.555730173507087644e-01	2.754628990295488133e+00	5.429257449552933323e+00	1.567325240206667525e+00	2.735875442268927760e+00	3.913709958730612470e+02	3.973431682873067583e+00	5.849751029580642303e+00	2.930034694183080379e+00	8.344018020680579739e-02
-8.956235630368576395e-01	3.083396458646694072e+01	2.417166709756479737e+00	2.681602753064417755e+00	5.484219830114815952e-01	3.245599656851249648e+01	1.126259462405727148e+09	3.485201741982657353e+01	-1.856851125380081652e-02	3.142370370783658728e+01	4.582641268669513934e+00	1.145672688761806945e+00	2.519935844231677713e-01	2.780089759601309751e+01	9.681940790665045649e-01	7.084895044531000963e+01	3.599693302548342899e+01	6.387970027634909087e+01	5.483088178527211198e-01	1.591111541059255785e+00	2.027874845469600729e+00	1.675117033255104859e+00	2.483955115773366362e+00	5.205900972358110721e+02	3.273308069595293190e-01	5.733778030090760147e+00	3.527012455416060899e-01	1.090996065856812552e-01
-1.051420736503882125e+00	3.078342366037488986e+01	2.749733907666250587e+00	9.181953862964178370e-01	5.194494287160213997e-01	3.854999637887679853e+01	1.126259462417075634e+09	3.037962455023247443e+01	-3.173050759543098731e-02	2.831953293922049042e+01	6.449774989319344565e-01	3.986397260711834090e+00	7.642576357001756859e-01	2.869594977681496673e+01	7.346183034854441019e-01	7.173392297445411714e+01	4.135429842422163915e+01	6.686952931809729250e+01	3.681616589968197961e-01	7.877298547619909774e-01	5.429820410735000991e+00	2.419965463517827597e+00	2.745738193146404882e+00	3.387059634123882574e+02	6.074797909666934892e+00	6.057615598353988773e+00	1.766657430455826905e+00	7.274454756839954239e-02
-1.276179124624178929e+00	2.945627135553819897e+01	2.655190083063033502e+00	1.846159603085823164e+00	7.286769599528876151e-01	3.386617817432655642e+01	1.126259462410684824e+09	3.101085452907492623e+01	-1.316209636033151553e-01	2.840238262610309761e+01	6.873481343766840723e-02	4.189986232847106251e+00	5.090520372892157752e-01	2.697856290912321597e+01	8.386651271927257900e-01	6.798729902829708749e+01	3.697644449922216836e+01	6.226856080042965402e+01	7.145123597117443159e-01	1.768291130826395330e+00	1.104280110958644201e-02	1.804891661248824608e+00	2.389318037510085091e+00	4.332282210322294986e+02	7.977761454725484924e-02	8.142028532485017234e-01	1.596061368692029081e+00	9.183989728293144583e-02
