a_1	a_2	chi_eff	chi_p	chirp_mass	dec	geocent_time	luminosity_distance	mass_1	mass_2	mass_ratio	phase	phi_1	phi_12	phi_2	phi_jl	psi	ra	theta_jn	tilt_1	tilt_2	total_mass	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	iota	redshift
9.390093340345843920e-02	3.231490882039900758e-01	-5.054663530229261403e-02	1.645054404666721204e-01	1.654803628633632329e+01	-8.454271976305460790e-02	1.268903511274502039e+09	1.867441356557006884e+03	2.540492054620413853e+01	1.444819871696904201e+01	5.687165480676069640e-01	2.720798879902164735e+00	5.550457641789349417e+00	4.668615312311457544e+00	3.935887646921220284e+00	4.263771470375716355e+00	2.348523654298317886e+00	6.240264795281220245e+00	2.161007200233874048e+00	1.934361777284165917e+00	1.823230888997314114e+00	3.985311926317318409e+01	1.891507473667537909e+01	1.075731601068282295e+01	2.967239074735820381e+01	1.232073694275085884e+01	2.206136344920567538e+00	3.431044233172006463e-01
5.860486230531189999e-01	5.637819991662765817e-01	4.283779667311516381e-01	3.801325473488691431e-01	7.232771770116197274e+01	-2.071964189960242564e-01	1.268903511344639540e+09	1.284817653507281102e+04	7.176953600053897162e+02	1.577716912650319436e+01	2.198310035944040647e-02	7.413047451375115449e-01	3.596253816183489604e+00	4.807815799879679552e+00	2.120884308883582037e+00	1.285009714242176138e+00	1.751307865985108014e+00	2.923837118725394646e+00	1.489019822822377659e+00	7.057916202493897950e-01	2.298698931418939662e+00	7.334725291318928839e+02	2.679970877609713966e+02	5.891406876287192063e+00	2.738884946372585887e+02	2.700814132080149221e+01	8.732179198815714916e-01	1.677996861837198761e+00
4.682901995461014044e-01	7.555542747893094768e-01	4.589159403371892432e-01	3.108890537627656547e-01	1.904063797770967881e+01	-3.549735897014196784e-01	1.268903511280652523e+09	4.138384136345525803e+03	2.768034271907082911e+01	1.746500422545251752e+01	6.309533231833763800e-01	5.844954064867550869e+00	3.028215159714338967e+00	1.216620286491924441e+00	4.244835446206263185e+00	6.239130688046173212e+00	2.288712107769943938e+00	2.689502169320334701e-01	2.113105066524287867e+00	5.215371358393181556e-01	7.694110005985513867e-01	4.514534694452334662e+01	1.659122706509261747e+01	1.046828985241016419e+01	2.705951691750277988e+01	1.141270364166255291e+01	2.114418258586972854e+00	6.683722433833322318e-01
9.329173077717104468e-01	1.353423220728554657e-02	5.173970336659248215e-01	4.996046536801108107e-01	7.307271743628150773e+01	4.324099194089796594e-01	1.268903511255745173e+09	9.735154794371839671e+03	1.164497065829499718e+02	6.171556616794972427e+01	5.299761414511441338e-01	6.135296106905511415e+00	2.866080727395015515e+00	2.480992905508958124e+00	5.347073632903973639e+00	5.683025767332821054e+00	2.419089507262441874e+00	9.673308077123223825e-01	2.330939360530183357e+00	5.651344997765228584e-01	1.022129880981104799e+00	1.781652727508997032e+02	4.977479038178412196e+01	2.637945134807747039e+01	7.615424172986159590e+01	3.123390603330891224e+01	2.427624182034969991e+00	1.339531833077625356e+00
7.652952561161782130e-01	4.870841513667252265e-01	-1.567172885522579162e-01	6.859331569455293653e-01	8.238859191481286359e+01	4.549553470268077326e-01	1.268903511220063210e+09	2.069618433586211904e+04	1.358984890307169735e+02	6.750745216090645329e+01	4.967491003203708955e-01	2.928500385869373890e+00	3.842330614252974730e+00	1.426801984793625744e+00	5.269132599046600696e+00	4.191322017343218853e+00	1.315887203143363937e+00	2.877166899867447114e-01	2.239220562391786906e+00	2.030241400563463028e+00	1.122811807904506409e+00	2.034059411916234126e+02	3.905443087475680386e+01	1.940025340055955994e+01	5.845468427531636024e+01	2.367678692202624191e+01	2.633146743971031878e+00	2.479720123602063175e+00
7.610787124429276851e-01	5.495966773602517508e-01	-1.739131800534044203e-01	7.553971394237455339e-01	4.519747883605146654e+01	9.077721438385979447e-01	1.268903511280510664e+09	5.813237649873438386e+03	5.675513110580629927e+01	4.756763810940152126e+01	8.381204867754263876e-01	5.176462701789197318e+00	2.594195073785039440e+00	4.500813224719489192e+00	8.118229913249415119e-01	4.340117666403214614e+00	1.820850143453774495e+00	5.508527394974997549e+00	8.509418841973985792e-01	1.448530510891355538e+00	2.680364508616861929e+00	1.043227692152078134e+02	3.015650682874143129e+01	2.527478618275123878e+01	5.543129301149266297e+01	2.401541592107857070e+01	1.094940160008220476e+00	8.820194072250560069e-01
1.230807154012006216e-01	4.934949004971606601e-01	-2.957231200537144018e-03	3.258181004060232699e-01	5.656732215970971822e+01	-1.125644126645473975e+00	1.268903511251600266e+09	5.054605246663330945e+03	7.817668586712024137e+01	5.436454794648226141e+01	6.954061475423460870e-01	4.518375402200954127e+00	8.614475762625977140e-01	3.169982801489903412e+00	4.031430377752499794e+00	5.416404285644195404e+00	8.856450483488439440e-01	2.501534292483164279e+00	2.156969914987238557e+00	1.517240124863684869e+00	1.604611015856538758e+00	1.325412338136025028e+02	4.374384230495947179e+01	3.041973685599176846e+01	7.416357916095124381e+01	3.165230135713519033e+01	2.193590766833113381e+00	7.871472131348856704e-01
7.871285539561176381e-02	8.070451578887254396e-01	3.528446034958221400e-02	2.322126255545811369e-01	4.036451058485914700e+01	-1.517317723432360932e-01	1.268903511255364656e+09	1.353795730903590993e+04	8.091194352321939220e+01	2.803674000400741306e+01	3.465092887796185073e-01	1.727383023999125689e+00	1.524031184534585748e+00	3.143142236218838814e+00	4.667173420753423230e+00	3.334574336506209491e+00	2.774534141338779403e+00	3.969541247367018855e-01	2.909478177254320563e+00	2.049350276791650494e+00	1.266616362644497951e+00	1.089486835272268053e+02	2.941175343839203293e+01	1.019144576569872207e+01	3.960319920409075678e+01	1.467263028532435420e+01	2.912291013272912288e+00	1.751007133685631656e+00
8.444136679344735885e-01	3.808315509476022376e-01	5.429763828648357382e-01	4.041792030425003790e-01	6.704824373208144550e+01	8.380592029399618337e-01	1.268903511279674768e+09	6.659070746401206634e+03	1.004912740955982429e+02	5.981878423954404411e+01	5.952634671806220634e-01	2.452163441122122478e+00	1.988926401204262007e+00	1.857177773182167702e+00	3.846104174386429708e+00	1.582897585807190088e+00	2.967015485330489977e+00	2.394375514015017359e+00	2.161446224156595264e+00	4.991173020478982258e-01	9.878599043520760459e-01	1.603100583351422870e+02	5.063000332143290194e+01	3.013819132048256222e+01	8.076819464191545705e+01	3.378057282488191504e+01	2.022501251121582744e+00	9.848166601454252378e-01
6.947691357278098501e-01	5.815671325631381894e-01	3.342889722907257943e-01	6.470940504127937754e-01	7.240841076342483973e+01	-1.180291670420265948e-01	1.268903511250513792e+09	1.533939841420384073e+04	8.849271285037282553e+01	7.823692779084521476e+01	8.841058802562814511e-01	2.696746603481072202e-01	1.533518734850992438e+00	6.114594923538748006e+00	1.364928351210154212e+00	4.920347554828070180e+00	1.637991944480676088e+00	2.781713548917181811e-01	9.136143773606834051e-01	1.198185244440944652e+00	7.480123282999753265e-01	1.667296406412180545e+02	3.011016331649757660e+01	2.662057244359248642e+01	5.673073576009007013e+01	2.463738542247185137e+01	1.176964670189386553e+00	1.938964891030233062e+00
4.035467470166120285e-01	5.421981589735330731e-01	-2.333290420553140732e-01	3.959965721177963194e-01	5.035774415278189053e+01	4.963676445815710103e-01	1.268903511289509296e+09	5.042352881048882409e+03	5.848122817020546194e+01	5.721875315960510022e+01	9.784123033988613161e-01	2.908005310163773727e-01	3.784482553096732538e+00	5.581858632807324305e+00	3.083155878724470611e+00	7.230413671987149238e-01	6.363835965367143910e-01	3.801616731006696170e+00	1.055548686014101012e+00	1.764539332938006133e+00	2.379963847142490430e+00	1.156999813298105551e+02	3.275174376439582602e+01	3.204470905685180782e+01	6.479645282124762673e+01	2.820227934072677911e+01	9.128762391573856938e-01	7.855912830442931538e-01
2.407381396292601061e-01	9.179406800278878675e-01	-3.833710685559378328e-01	2.521694979728916208e-01	6.183712843547479565e+01	-8.948785465411845941e-01	1.268903511243309975e+09	1.819043905100743359e+04	7.359738993397994022e+01	6.857356668689550361e+01	9.317391112430614131e-01	5.967450045447110440e+00	5.875490533515156599e+00	2.049868615340465272e+00	1.642173841676035195e+00	3.586075422438244953e+00	7.131567112822396748e-01	1.080612341474669336e+00	2.440102816771274163e+00	1.250067134992683737e+00	2.839174034624436516e+00	1.421709566208754438e+02	2.278765274728301549e+01	2.123214731806898214e+01	4.401980006535199408e+01	1.914637205124780195e+01	2.477315698880823369e+00	2.229704733093012425e+00
9.604102401249295928e-01	8.726987098082548133e-01	7.490453080364127825e-01	5.694829033897255144e-01	7.251464787873956652e+01	1.057514644400836090e+00	1.268903511274573088e+09	6.253041891232594935e+03	9.224832933396284318e+01	7.536858089350994305e+01	8.170183832886139808e-01	4.676815982284807660e+00	6.653328292669362654e-01	3.036500409210533213e+00	3.701833238477469035e+00	2.384173892450953236e+00	1.701934632858320473e+00	1.736657192189930754e+00	2.341926820745605653e+00	6.347273219376644571e-01	6.019807625999511469e-01	1.676169102274727720e+02	4.765321501724844921e+01	3.893355269189702739e+01	8.658676770914546239e+01	3.745928118389686290e+01	2.298228618927257827e+00	9.358259311690271254e-01
4.694143086923459607e-01	6.316164207874869208e-01	2.530705969244205211e-01	3.986488701230068710e-01	8.299548924399208261e+01	-6.477899571401994905e-01	1.268903511341062546e+09	4.478327045440568327e+03	6.975766177413067908e+02	2.026948351806180781e+01	2.905699962205249287e-02	5.126233883526533752e+00	5.304770667014378382e+00	3.602699994122926519e+00	2.624285353957718669e+00	1.208684570606992192e+00	1.591258606422820410e-01	5.406874979280154037e+00	1.532401042016942494e+00	1.014558219051701959e+00	8.159037076674385824e-01	7.178461012593686519e+02	4.072141207387252848e+02	1.183242055239957935e+01	4.190465412911249246e+02	4.844906540474958234e+01	7.223419628631254641e-01	7.130462383667742765e-01
6.042461987706505555e-01	2.027756621844475637e-01	1.712078172123998321e-01	5.687787050035905123e-01	1.005523658293926133e+02	-1.486495498026942919e-01	1.268903511218550920e+09	1.529519089274482576e+04	3.461701265306296023e+02	4.597405677445408401e+01	1.328076955548220528e-01	2.736858758236335287e+00	5.414399405854985581e+00	2.647629340050501323e+00	1.778843438725900228e+00	5.338814357454171322e+00	2.405828315545947227e+00	1.157404682083914338e+00	4.901696648327477090e-01	1.226469515630506102e+00	1.952265178048367744e+00	3.921441833050836863e+02	1.179698256203272280e+02	1.566730068563986400e+01	1.336371263059670866e+02	3.426680742642076893e+01	1.204749159426707683e+00	1.934395509278276748e+00
3.810900539525597930e-01	2.427248999949659439e-02	-1.223180478494801521e-01	3.443624473203135139e-01	1.529086031681639035e+01	3.155494629164929954e-01	1.268903511278289318e+09	1.389039491740265021e+03	3.418948225099912008e+01	9.720334713759777756e+00	2.843077482834862058e-01	6.877810172456619853e-01	2.948010688893514697e+00	1.294455350462647425e-01	3.077456223939780244e+00	3.373771737872449661e-01	2.228734478170117494e+00	6.134459305660968198e+00	2.153904796885762529e+00	2.013434388324473190e+00	4.751864372382410551e-01	4.390981696475889606e+01	2.701843244844775427e+01	7.681549691567660432e+00	3.469998214001541470e+01	1.208368917421909750e+01	2.033347492752372254e+00	2.654132439487011941e-01
7.717185434045149561e-01	6.704443255013843306e-01	-4.408136811722950660e-02	6.945112627301521790e-01	6.534480348879985456e+01	-2.411699576557932989e-01	1.268903511249075651e+09	1.133682694330496088e+04	8.173110007353449191e+01	6.903430975156329907e+01	8.446516649042073999e-01	3.589215756655624201e+00	2.841534770793650466e+00	4.805669240828554400e+00	1.364018704442617747e+00	4.007505435389157711e+00	1.974712475930529010e+00	9.705389595333002717e-02	2.845073291475937349e+00	2.021928442202542975e+00	1.103415289188392379e+00	1.507654098250977768e+02	3.248862985115519564e+01	2.744157529423476660e+01	5.993020514538995513e+01	2.597497319054847509e+01	2.936510179941545839e+00	1.515683192796398959e+00
7.196329542326236339e-01	8.463852632935648934e-01	3.065494950289662790e-01	6.578844866765858335e-01	1.576204176802909984e+01	1.800611704150782977e-01	1.268903511278291702e+09	9.506259887583167938e+02	5.890565265829945929e+01	6.787403045470815854e+00	1.152249867231461833e-01	1.325373116077319224e+00	3.559311885727300506e+00	3.142197510941149297e+00	4.183240894888635708e-01	4.059195741528614398e+00	2.257664112368903186e+00	6.182219439016009233e+00	2.985430075881362999e+00	1.153515900909533931e+00	1.029828802452865455e+00	6.569305570377026982e+01	4.952097788514585375e+01	5.706054019333146599e+00	5.522703190447899146e+01	1.325087978138782496e+01	2.557628725105994150e+00	1.895090762326929190e-01
9.361718388060616958e-01	7.325626890244318901e-01	7.471258691681494923e-01	3.542178355687069513e-01	7.431153805831461057e+01	9.952408900018667737e-01	1.268903511273826122e+09	9.146226320475776447e+03	9.946742270233819738e+01	7.358818880976990329e+01	7.398220121776619695e-01	4.165426555001648268e+00	1.316519120885305760e+00	4.800733123349770537e+00	6.117252244235076297e+00	1.545655227691358879e+00	1.351597961735353071e+00	1.786116093536882943e+00	2.518427033043059815e+00	2.647415750955228742e-01	7.506500084009084528e-01	1.730556115121081007e+02	4.375097205479892182e+01	3.236793218030999952e+01	7.611890423510892845e+01	3.268609899210772340e+01	2.412169127728709839e+00	1.273490577026570980e+00
6.159315768174363770e-01	7.478421098588277083e-01	-4.463461478026555657e-02	6.074155268293683907e-01	5.155960715899057334e+01	-1.682705058660540764e-01	1.268903511253369570e+09	5.204626984300271033e+03	8.713275200871996162e+01	4.136500531876699682e+01	4.747354394892441820e-01	3.979373565132952262e+00	3.140051526926377790e+00	6.191108242254339089e+00	3.047974462001132423e+00	4.032153714806743672e+00	3.031759533073370427e+00	8.581822164855879009e-02	1.630672994836215306e+00	1.737279186620791505e+00	1.468528009075169116e+00	1.284977573274869656e+02	4.824268036823939809e+01	2.290251006675526568e+01	7.114519043499467443e+01	2.854694234648117046e+01	1.981836305829144163e+00	8.061341398038047723e-01
9.891411831986499648e-01	1.505098174683059536e-02	9.198230897631352043e-01	1.972592133417894744e-01	2.564621204428669543e+01	-9.638384006718756503e-01	1.268903511263828039e+09	3.739989244795401646e+03	1.496758616459625557e+02	8.051107024796095857e+00	5.379028345826309537e-02	6.677347926778612885e-01	3.141409332243084052e+00	5.222079486078030630e-01	3.663617280850886893e+00	6.154736874993011142e+00	1.984689163090159081e+00	1.151011035786403625e+00	2.956922069912674367e+00	2.007708233995049441e-01	1.535976742473635248e+00	1.577269686707586516e+02	9.267984111564990712e+01	4.985274924477595349e+00	9.766511604012750070e+01	1.588022832368891635e+01	2.907554967335902685e+00	6.149775382026232418e-01
9.120345080204220745e-01	7.224321906179019814e-01	-8.401824695380308849e-01	2.523345786281564473e-01	1.076967111844012237e+02	-1.304657689177182611e+00	1.268903511288413286e+09	6.061410483952380673e+03	8.243779631244299253e+02	2.803894789956979139e+01	3.401224820869896276e-02	4.956878192221225277e+00	1.251342962987855856e+00	5.082752326072610849e+00	5.090998188088136089e-02	3.097933907203528570e+00	2.994300587108881473e+00	1.980615813082884813e+00	1.944943090569579258e+00	2.861263276351221574e+00	1.253183115946330917e+00	8.524169110239997735e+02	4.310517090493199817e+02	1.466103771896936081e+01	4.457127467682893780e+02	5.631258171807800750e+01	1.201997786139824997e+00	9.124804421784729058e-01
3.064323893860621136e-04	3.941457043022324469e-01	1.693112079843811166e-02	1.028502473733146350e-02	5.384118078009321096e+01	1.126635763545347224e-02	1.268903511355017662e+09	1.452213160356505114e+03	3.050065853226931267e+02	1.725646822106910250e+01	5.657736275697777817e-02	4.037497512619719231e+00	1.084044183434151876e-01	6.633508377933812483e-02	1.747395021227529099e-01	1.051232262040190601e+00	9.904563660347260878e-01	6.413335893536427079e-01	1.644933052868941648e+00	1.622676396361842466e+00	6.386159134914121127e-01	3.222630535437622257e+02	2.390431365295970352e+02	1.352443025000077625e+01	2.525675667795977972e+02	4.219700605648843350e+01	1.639285959540872195e+00	2.759478885306913543e-01
7.655354730286444420e-01	5.592480701365268869e-01	-7.033881246765296205e-03	7.386665708204618319e-01	3.827299575310686208e+01	4.879263504055506573e-01	1.268903511272224903e+09	2.229334169584997653e+04	5.682164551512006057e+01	3.444059669524354916e+01	6.061175522641105706e-01	5.722324878995827646e+00	6.118318278340484362e+00	4.497229678726197832e+00	4.332362649887095962e+00	2.635788948211302607e+00	1.109174091095067149e+00	1.327901778554995360e+00	2.761853824480301700e+00	1.836523396541188013e+00	9.767043699955900715e-01	9.126224221036360973e+01	1.562391417672483129e+01	9.469928617580992025e+00	2.509384279430582154e+01	1.052370088039031870e+01	2.542373033395164406e+00	2.636838046625222809e+00
3.426640008965590734e-01	3.056439106928591221e-01	1.803449260295504897e-01	1.885678070905026094e-01	1.813097905716445979e+01	-1.016911872908041303e+00	1.268903511275511026e+09	2.697190487089817452e+03	3.472191647668727654e+01	1.307908639174601007e+01	3.766810049361034030e-01	3.026385603203082475e+00	5.317679486581227799e+00	1.619145633423900721e+00	6.536398128255420659e-01	5.369175559664463471e+00	1.173233566925026672e+00	1.803780570060233401e+00	2.206000986178795920e+00	5.827228178076778731e-01	1.905654246029937715e+00	4.780100286843328661e+01	2.364160688583941194e+01	8.905344240062291306e+00	3.254695112590170680e+01	1.234509850896817085e+01	2.281967298998603511e+00	4.686783620230410286e-01
2.787902423089317905e-01	6.799480609252499530e-01	2.202984596899534853e-01	3.632087490617017522e-01	6.047054568438888111e+01	9.736022147918115266e-01	1.268903511284037590e+09	8.802415339412080357e+03	8.650532965751800418e+01	5.629055208510060737e+01	6.507177339010176143e-01	4.686396302640511990e+00	3.225674351392145311e+00	5.426100833296565895e+00	2.368589877509124975e+00	4.267697967701094441e+00	2.214747624552790839e+00	4.580154001074014047e+00	7.837193799042098119e-01	1.014887698452431763e+00	1.059416568330007413e+00	1.427958817426186044e+02	3.871217053632386040e+01	2.519069588578640762e+01	6.390286642211026447e+01	2.706129305820382314e+01	9.457869192352424959e-01	1.234577097048834560e+00
7.099443496006637710e-01	7.273955118457348101e-01	2.027044955530648840e-01	7.090163781109903862e-01	7.499784341678764576e+01	4.206578070020745574e-01	1.268903511250679255e+09	7.966371505006694861e+03	1.077778898112344734e+02	6.952178770176217881e+01	6.450468442416601444e-01	4.109804392758317881e+00	5.379469991802529272e+00	3.020750781945949814e+00	2.117035466568893298e+00	2.604983091487582669e-01	1.370944198731831820e+00	1.306259667247694267e+00	9.938896964281767055e-01	1.519661418892313653e+00	8.849196129298230185e-01	1.772996775129966522e+02	5.039337992110016273e+01	3.250609068877670182e+01	8.289947060987687166e+01	3.506651339328232808e+01	9.546473398390075138e-01	1.138731118650505136e+00
7.199794016873247715e-01	7.628940469518192824e-01	6.450804856618045369e-01	3.280356166136048635e-01	1.155950617102314766e+02	7.999550299225502981e-01	1.268903511332847595e+09	1.729529540756064307e+04	5.358006504288533733e+02	4.265657502234571297e+01	7.961277200429582590e-02	9.224599666739931314e-02	4.908977369540985514e+00	1.691814705416755826e+00	3.176067677781553300e-01	1.788816511204308624e+00	8.806870781261766368e-01	1.282915468874897158e+00	1.063437769946589118e+00	4.730664009570356154e-01	4.170941089443189753e-01	5.784572254511990650e+02	1.706801366412329060e+02	1.358831880408053472e+01	1.842684554453134353e+02	3.682298801235570807e+01	7.085577370461202396e-01	2.139209172037976003e+00
6.355844405249365670e-01	2.300498506977719515e-01	2.661924378450511997e-01	5.256035051473757491e-01	8.542814532093605351e+01	1.268702628653275877e+00	1.268903511226218462e+09	2.297994404836601097e+04	2.027879026405208549e+02	5.178836809791742013e+01	2.553819405574794255e-01	1.731785730279455704e+00	5.292838008968598018e+00	1.919846202323911566e+00	9.294989041129229079e-01	3.652623820992801029e+00	9.397579426307222095e-01	2.595166465822011048e+00	8.183796573772569305e-01	9.736809116667035635e-01	1.976561348165125631e+00	2.545762707384382679e+02	5.474979109588323212e+01	1.398210789518326713e+01	6.873189899106648681e+01	2.306435960492751747e+01	1.083953439904205229e+00	2.703902765316103185e+00
3.728300312746066214e-01	4.673030291030769723e-01	-8.818618728550239871e-02	3.449019337922343276e-01	1.018151713275804582e+02	-4.751092676174071272e-01	1.268903511388810873e+09	1.585910208099152987e+04	2.896177954084183739e+02	5.367218727778075049e+01	1.853207507573640389e-01	5.356771564787405460e+00	7.762607357007347275e-01	2.548381017371287971e+00	3.324641753072022698e+00	2.285192610492010168e+00	2.253568027727779199e+00	3.875076125479289146e+00	9.224452965248202130e-01	1.960315889651636834e+00	1.128698452633133398e+00	3.432899826861990960e+02	9.678018034620154708e+01	1.793537568019115724e+01	1.147155560263926901e+02	3.402308421403108696e+01	5.543325402794720969e-01	1.992532090479674167e+00
