luminosity_distance	geocent_time	chirp_mass	mass_ratio	a_1	a_2	tilt_1	tilt_2	phi_12	phi_jl	theta_jn	psi	phase	ra	dec	total_mass	mass_1	mass_2	phi_1	phi_2	chi_eff	chi_p	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	iota	redshift
5.174559879732572881e+03	1.267724187809746265e+09	1.023260206541352773e+02	5.551035133394556231e-01	5.869536983587855250e-01	6.648826958890122762e-01	2.490470763440375102e+00	1.272072524463768950e+00	1.157272339953828943e+00	1.544070643543265620e+00	1.737506829315330847e+00	2.266042289937557186e+00	3.424538722760164688e+00	4.309944529706655203e-01	5.344510616692401683e-01	2.474416839887530557e+02	1.591158928432954269e+02	8.832579114545762877e+01	8.695826782999187543e-01	2.026855018253748142e+00	-2.303675401698559999e-01	3.557403946376782033e-01	8.828303712589969621e+01	4.900622407686451254e+01	1.372892612027642087e+02	5.677403884005072143e+01	1.381461395161113437e+00	8.023382296689860471e-01
5.238326770512042458e+03	1.267724187618402719e+09	1.244117854019467870e+02	6.123010995495866693e-01	6.810002259709918571e-01	7.386810593279300452e-01	1.024544900961493754e+00	4.856794733444464440e-01	4.387189922981489687e+00	1.308959796480079429e+00	1.501133145496771348e+00	3.224718770483134267e-01	2.394829874538283221e+00	2.319484365317727281e+00	1.520619066797612717e-02	2.962223883339431723e+02	1.837264692163864765e+02	1.124959191175567241e+02	2.267526617878049322e+00	3.715312336799518889e-01	4.675070955103837189e-01	5.818996154515465591e-01	1.014848541525799135e+02	6.213928778525411190e+01	1.636241419378339970e+02	6.872124604706952766e+01	1.280514869356329521e+00	8.103831428890698740e-01
4.684657576310624790e+03	1.267724187714061975e+09	3.095353361626388633e+01	3.447423870487081321e-01	7.753582435037861265e-01	7.639795654318760620e-01	6.160245303097574565e-01	7.449126344245282638e-01	2.734901519843988993e+00	3.700881327701998735e+00	5.765963057938372494e-01	2.818661896427990587e+00	1.870797984560450322e+00	5.555352094640944927e+00	1.552283895104695777e-01	8.367203606918158698e+01	6.222160978565992906e+01	2.145042628352166147e+01	5.115319243452224995e+00	1.567035456116627756e+00	6.145813433213810351e-01	4.479981383919412474e-01	3.576364340315296886e+01	1.232924379636173740e+01	4.809288719951470625e+01	1.779142555348511578e+01	6.953000760314975714e-01	7.398006429114097893e-01
4.512992168094882800e+03	1.267724187675416946e+09	3.483520181448206188e+01	3.829566762876728814e-01	8.199190568556279368e-01	7.406428540381519987e-01	5.978965709241504944e-01	7.180269748373659944e-01	1.131530426419305124e+00	5.107663410375334223e+00	9.094477813903826258e-01	2.759143095493879372e+00	1.973265962495832776e-02	2.224208703169530565e+00	-4.925820960312403685e-01	9.143212934272104064e+01	6.611351672140304458e+01	2.531861262131799251e+01	1.765253975957140398e+00	2.896784402376445300e+00	6.444793758483285950e-01	4.615366930086201025e-01	3.849270779634803574e+01	1.474103943900203539e+01	5.323374723535007291e+01	2.028180183066223918e+01	1.116864782179024074e+00	7.175595198754896042e-01
2.287807290761604600e+04	1.267724187612241268e+09	1.443630142432769787e+02	1.557976825660921938e-01	9.044307568335275826e-01	5.044067514287929876e-01	1.310988866467328817e+00	1.934576807023898892e+00	5.246783708579047634e+00	4.604189035990382983e+00	2.496321801539864715e+00	8.988459905182333287e-01	2.615975416274110010e+00	2.459734182040371309e+00	-5.333556284285689841e-02	5.240557959467457749e+02	4.534148180529671208e+02	7.064097789377862568e+01	2.326111406403043702e+00	1.289709807802504216e+00	1.768318198799895546e-01	8.740775708186285797e-01	1.227445961390633897e+02	1.912332362597698676e+01	1.418679197650403978e+02	3.908072514436194922e+01	2.837314341117409988e+00	2.693969692476491318e+00
1.212388459919027446e+04	1.267724187808113098e+09	8.013521518407316080e+01	8.796737074233212939e-02	6.860744141823402753e-01	5.484088302110656787e-01	1.649754380951896637e+00	2.739213423692075988e+00	2.920125220097000707e+00	1.605631597181674586e+00	6.065428395547257656e-01	2.901553250653128302e+00	3.049444912262378793e+00	4.200810693378549843e+00	2.566942007260948344e-01	3.812145649883934766e+02	3.503915422833743492e+02	3.082302270501913455e+01	4.773099820181730735e+00	1.410039733099145209e+00	-9.053939652303796826e-02	6.839369026790814710e-01	1.347330548386976261e+02	1.185211258624267927e+01	1.465851674249402947e+02	3.081370706480908339e+01	6.978343041614191167e-01	1.600635328152123060e+00
6.830743669633818172e+03	1.267724187660136223e+09	1.262387085130069693e+02	6.872825040260780449e-01	5.388626031473977562e-01	6.337188226541445868e-01	2.061181909301541104e+00	1.405739088506731571e+00	5.952660918528255962e+00	1.638173302967641298e+00	2.575174239284336863e+00	1.903959314761880517e+00	1.309719882579829742e+00	7.054436831496815330e-01	1.027551605195818230e+00	2.961670460025816283e+02	1.755290209528565128e+02	1.206380250497251438e+02	3.572900030533519011e+00	3.242375641882188742e+00	-1.079975133311809887e-01	4.753583609302353685e-01	8.753047132933923535e+01	6.015816151381110188e+01	1.476886328431503443e+02	6.295103565306332882e+01	2.175306056999871895e+00	1.005347603949450441e+00
9.187689623367168679e+03	1.267724187792563677e+09	1.487958504806353233e+02	2.514995253561944644e-01	1.852788535503283873e-01	8.294980948202268500e-01	1.795584165428840029e+00	9.734549966286180078e-01	4.493867138820797358e+00	4.893213130807925637e+00	2.842452322742762827e-01	8.510485663497623365e-01	3.079801599480697094e-01	5.713668770047185319e+00	3.461988778081794838e-01	4.458464831702581250e+02	3.562498220231956907e+02	8.959666114706246276e+01	1.603855390691843574e+00	6.097722529512640932e+00	6.075754487248318653e-02	1.806175006317258525e-01	1.563757703066594615e+02	3.932843200933413641e+01	1.957042023159935695e+02	6.531390136618475140e+01	5.381732577270976758e-01	1.278165097601596356e+00
5.516359610780433286e+03	1.267724187671388865e+09	4.723191926991643186e+01	1.267365085549518877e-01	1.836388416296457216e-01	4.820389241294944505e-01	2.477682288683852097e+00	1.721841546421423397e+00	3.148859488379934568e+00	2.543046608042289769e+00	3.468171908021562277e-01	1.440099350258587041e+00	5.200956244176390797e+00	3.014989044133500329e-01	9.022350756912009828e-01	1.882267701980016739e+02	1.670548249469646862e+02	2.117194525103698055e+01	1.657129165093329526e+00	4.805988653473264094e+00	-1.365221322365234580e-01	1.131584955933310765e-01	9.053369904957284575e+01	1.147392492410762976e+01	1.020076239736804808e+02	2.559686836985326508e+01	3.410640306814186062e-01	8.452225712714086514e-01
5.408895925505402374e+03	1.267724187775214911e+09	1.565402407441088712e+02	2.597256814159080163e-01	4.565465309254132520e-01	8.216094483578187946e-01	1.794031251963847495e+00	1.929321055236494331e+00	3.990584367426024848e+00	2.095560200979086574e+00	1.844155697700645247e+00	7.134579836441101719e-01	5.415861781512015583e+00	5.616224769742508727e+00	6.178360230158763677e-02	4.637118994636537082e+02	3.681054584379435823e+02	9.560644102571009739e+01	6.197518947104415865e+00	3.904918007350855369e+00	-1.396739946045743863e-01	4.452179623599143987e-01	2.009526977842585325e+02	5.219257636438157277e+01	2.531452741486401408e+02	8.545698785020636024e+01	1.306717088309232944e+00	8.318015259150145502e-01
2.775001113048443221e+04	1.267724187787971020e+09	1.225101203649853261e+02	8.083564732622956495e-01	2.552601299523593603e-01	2.490788535779292490e-01	4.370631945082933401e-01	8.121265533322675756e-01	5.103572948431738254e+00	5.471936105656554084e+00	3.126134064214289299e-01	2.004252113095100984e+00	5.940983212879483943e+00	5.418007593244944076e+00	-1.072136433633215979e+00	2.833681719046331864e+02	1.566992880521138432e+02	1.266688838525193290e+02	3.166322510277991498e+00	1.986710151530143520e+00	2.044849174401786318e-01	1.417675620762294253e-01	3.764135489037013826e+01	3.042763288799406851e+01	6.806898777836420322e+01	2.942863988499255257e+01	3.657420550485505628e-01	3.162955571299122859e+00
6.870086088808143359e+03	1.267724187714065075e+09	3.745399426714070046e+01	6.277767636754190139e-01	9.887631396008050855e-01	5.217331432026953708e-01	2.876625944446659089e-01	1.138176877731071457e+00	2.389724966299366926e+00	5.661951617740006881e+00	2.556172912713932655e-01	2.232010236581702056e+00	3.764710165141070153e+00	5.635950470080821617e+00	3.462169712520777320e-01	8.886460426324410378e+01	5.459262366087185825e+01	3.427198060237223842e+01	4.160610699898995790e+00	2.671503590187755961e-01	6.668312382563710283e-01	2.805236133332620896e-01	2.715999479124736737e+01	1.705041363149050682e+01	4.421040842273787774e+01	1.863347501900780401e+01	2.920233562682197359e-01	1.010038075503055355e+00
3.945187887935351227e+03	1.267724187677300930e+09	3.553922547880652161e+01	8.113244173235201195e-01	8.023538716241979118e-01	9.312529340097172037e-01	3.454937318446281158e-01	8.693766798640848448e-01	2.063665228267866691e+00	3.342334036084291249e+00	8.098580495448879368e-01	1.075024765608936450e+00	1.470544427780691166e+00	2.669879205167923431e+00	-9.937422545685246078e-01	8.218389510873282688e+01	4.537226701231731596e+01	3.681162809641551803e+01	3.651075262523032716e+00	5.714740490790899408e+00	6.859615447678504285e-01	5.602577464107891814e-01	2.762176471069092543e+01	2.241021215934868493e+01	5.003197687003960681e+01	2.163559788426029940e+01	8.333449064943205808e-01	6.426273805292429531e-01
1.368944640250475823e+04	1.267724187798750162e+09	1.909503183293839754e+02	9.559553624579699704e-01	2.949431275579083578e-01	6.218566836166840028e-01	1.062670618100807651e+00	2.623597672925796598e+00	1.393211169481261003e+00	2.138705450285597109e+00	1.471460732959605222e+00	2.807447299393463602e+00	3.122954703258112197e+00	4.687243139307639694e-01	-4.805208951447470511e-01	4.388221548627323614e+02	2.243518248347356518e+02	2.144703300279967095e+02	1.441432100698025742e+00	2.834643270179286745e+00	-1.906891462598117870e-01	2.924563258432618662e-01	8.108243033229162222e+01	7.751118407727894066e+01	1.585936144095705629e+02	6.901087563819113768e+01	1.320005345149001030e+00	1.766959795300882208e+00
1.262818239593110411e+04	1.267724187633602858e+09	1.114452152108294314e+02	9.844369268549428842e-01	7.077882730014813939e-01	5.132518962373505689e-01	1.684442460279075071e+00	1.060920595623522367e+00	3.231511842426609604e+00	1.167982986638523624e+00	2.665444650909098989e+00	4.362114257624948865e-01	2.444686091408166284e+00	2.087949533080497133e+00	-5.854026959669322849e-02	2.560433197767017646e+02	1.290256779198797119e+02	1.270176418568220384e+02	2.064413670764892572e+00	5.295925513191502176e+00	8.382190401273618974e-02	7.032224904885950867e-01	4.860497319901365643e+01	4.784853044590386872e+01	9.645350364491753226e+01	4.198227659647954368e+01	2.583633166630931566e+00	1.654577699108741529e+00
7.321367055689032895e+03	1.267724187678476334e+09	3.411539948295695268e+01	4.967627849842456422e-01	9.247567214763091625e-01	8.402307408099884967e-01	5.540928882235250930e-01	1.194710998683021996e+00	4.969465740635871320e+00	4.230108144216175425e+00	1.992044093382225878e-01	2.386308530363007829e+00	5.920471918828014601e+00	2.682354051466496969e+00	-9.817208823382070904e-01	8.422569454838728120e+01	5.627190587135944355e+01	2.795378867702784120e+01	2.024664556781710090e+00	7.109449902379942898e-01	6.278180860366607829e-01	4.865812127730718140e-01	2.727054963741752047e+01	1.354699418593463811e+01	4.081754382335216036e+01	1.653304043277164226e+01	3.897965155409489624e-01	1.063467976243118507e+00
9.302526798482742379e+03	1.267724187681029081e+09	5.751090492709199253e+01	2.132381764607473307e-01	4.769497176744225131e-01	2.121966535865281445e-01	1.171900110403273576e+00	4.822992419477316606e-01	2.943957611227245419e+00	3.081257134297216371e+00	2.530138990538011168e+00	1.922765798419046268e+00	2.021407072457759746e+00	5.209920217180730617e+00	2.600459540582376050e-01	1.833017057542876671e+02	1.510846833793299595e+02	3.221702237495770049e+01	3.655011654081430805e+00	3.157839581290895481e-01	1.857301765396713600e-01	4.395045224072123280e-01	6.594441257750034424e+01	1.406186628580134546e+01	8.000627886330170213e+01	2.510196770042945857e+01	2.371015172664649562e+00	1.291091503799045359e+00
1.020941489730573448e+04	1.267724187672152281e+09	4.039151624222503045e+01	3.945400920129421563e-01	9.016469117069729755e-01	8.291365253473154118e-01	4.277928758563138145e-01	5.962061699210612353e-01	5.016710680452195481e-01	1.477623836674241686e-01	2.643721665786906261e+00	1.163455026545165971e+00	1.253778921779109545e+00	2.268265666599724284e+00	-4.696921438764762868e-01	1.051847252067160525e+02	7.542610342230295828e+01	2.975862178441310135e+01	2.261562905650549737e+00	2.763233973695768952e+00	7.823960291099668618e-01	3.740604732920714826e-01	3.153014786194384911e+01	1.243990743863299819e+01	4.397005530057683842e+01	1.688474442799973829e+01	2.588412848203908379e+00	1.392189968551987400e+00
8.575838217601785800e+03	1.267724187657274008e+09	1.066522382646470959e+02	4.555149162415715880e-01	5.988768180169394828e-01	1.756595687924138519e-02	1.736582010167319723e+00	2.007280474082315358e+00	6.077417893582724773e+00	3.002054860547923809e+00	1.925461877846069481e+00	1.279099627036349496e+00	2.027344887760052394e+00	4.743470761211462161e+00	-2.059777715504917950e-03	2.682182996912136446e+02	1.842772593384384834e+02	8.394104035277517539e+01	3.977095655248479744e+00	3.771328241651618729e+00	-7.022513014089305783e-02	5.906656183107102942e-01	8.342949831556485663e+01	3.800338093729087063e+01	1.214328792528557273e+02	4.828562550037649004e+01	1.831354620708122827e+00	1.208778226634249719e+00
4.131836926070121990e+03	1.267724187676445246e+09	3.509150861020096812e+01	4.436281130058770117e-01	9.769869832820442523e-01	7.316910550503531452e-01	5.834818694147214657e-01	1.347057942017536147e+00	3.534895927209598554e+00	3.882078896940072799e+00	7.360994609471206429e-01	2.021541223991405900e+00	4.294473404387354198e-02	2.945885119413539144e+00	-1.048671935071881833e+00	8.878446874394936117e+01	6.150092807425669861e+01	2.728354066969266611e+01	9.400740579642761219e-01	4.474969985173874676e+00	6.146768087911280709e-01	5.382544308853811632e-01	3.688202393822871272e+01	1.636190268355398914e+01	5.324392662178270541e+01	2.104433056729336826e+01	8.521253015482654902e-01	6.675041526262380787e-01
2.926249762801781799e+03	1.267724187688780069e+09	5.084667869322122868e+01	1.966877735777341207e-01	6.978252520973227124e-01	6.605683145683165503e-01	1.310985428102761530e+00	1.155536466667200557e+00	2.773314354187815578e+00	4.200317429323462193e+00	1.375550152373207879e+00	1.552858924259849172e+00	1.784760301865803811e+00	5.880999366854190669e+00	1.038248370039285273e+00	1.673297630848956601e+02	1.398274192980432531e+02	2.750234378685242120e+01	5.510789575912693472e+00	2.000918622920922374e+00	1.936055599524680038e-01	6.744052423225498361e-01	9.310944399941845973e+01	1.831348923930633177e+01	1.114229332387247808e+02	3.385820897009973862e+01	1.956908381239301553e+00	5.017533484456911941e-01
6.142493481767715821e+03	1.267724187634050369e+09	1.146384938499738269e+02	8.497513927193051098e-01	3.481189717137538331e-01	1.030752267834176561e-01	1.017202312383833185e+00	1.834815305078325798e+00	5.011299388660758858e+00	2.125244820099125409e+00	1.982366516996245664e+00	1.962073857562494528e+00	9.177446672005463713e-01	2.098582158272144227e+00	6.037824490959953216e-02	2.644182192487796783e+02	1.429479768413962404e+02	1.214702424073834237e+02	4.538827391602477057e+00	3.266941473083649239e+00	8.658760347533328572e-02	2.961240873410820873e-01	7.436002868823882750e+01	6.318753794047842831e+01	1.375475666287172771e+02	5.963373445235030346e+01	1.879469465007933771e+00	9.223765692818465256e-01
4.831934805343895277e+03	1.267724187713474035e+09	3.257344297149511192e+01	3.874335564694104117e-01	8.719102005827213953e-01	4.931997303876182737e-01	2.840872638329526856e-01	3.192127312133539174e-01	6.153345271106825720e+00	1.791696138009805095e+00	2.834095828015861240e+00	2.892958866041563493e+00	4.648388824809297937e+00	2.069837128767204604e-01	9.925904977062787182e-01	8.523146598767331739e+01	6.143102535631404493e+01	2.380044063135927956e+01	2.396867626021697006e-01	1.098467265294091888e-01	7.340109145648727740e-01	2.443802259964733548e-01	3.492895447634423789e+01	1.353264905652818051e+01	4.846160353287241662e+01	1.852087442932785777e+01	2.724478450445282807e+00	7.587421747169222908e-01
1.307875000621907748e+04	1.267724187688587666e+09	6.154846951170908653e+01	4.617845906656848354e-01	6.137527271617578828e-01	1.564596462639917807e-01	1.861421912024564085e+00	2.748827998354430147e+00	2.240421286840559745e+00	1.409320945199804331e+00	9.194968217870044258e-01	2.533552953698461341e+00	1.122376370555394853e+00	5.829215711862595128e+00	4.002999720439892606e-01	1.543169571963012459e+02	1.055675084972858713e+02	4.874944869901536038e+01	3.310070024095586927e+00	5.550491310936147116e+00	-1.659758450982759814e-01	5.880148841219228206e-01	3.906331859644732418e+01	1.803883858810366192e+01	5.710215718455099676e+01	2.277488128576446158e+01	5.148457866358944202e-01	1.702471584349386724e+00
