mass_1	mass_2	chirp_mass	ra	dec	phase	iota	psi	luminosity_distance	total_mass	mass_ratio	chi_eff	chi_p	tilt_1	tilt_2	phi_12	theta_jn	phi_jl	mass_1_source	mass_2_source	total_mass_source	chirp_mass_source	a_1	a_2	phi_1	phi_2	redshift
7.883350400000000491e+01	2.425231399999999837e+01	3.683312980611804477e+01	5.551177500000000542e+00	4.860013799999999828e-01	7.703787141890138246e-01	1.794480091057487903e-01	2.369010867884333127e+00	9.258661200000000463e+03	1.030858180000000033e+02	3.076396807124037180e-01	5.461337776522785514e-01	1.477728250571378743e-01	1.589635368409561544e-01	2.521910547598429808e+00	4.965836664605125961e+00	1.687437202581008044e-01	3.029161850542093415e+00	3.448297400030556048e+01	1.060833111146811980e+01	4.509130511177368561e+01	1.611137134604911481e+01	9.335286753462755938e-01	8.289969443974767316e-01	6.145662410158906575e+00	4.828313767584446303e+00	1.286157336641017057e+00
7.836218300000000170e+01	2.003388199999999841e+01	3.303143461647108126e+01	3.324248600000000664e+00	-1.166279999999999983e+00	1.423397054691131869e+00	3.208229310368428400e-01	8.220383708183152116e-01	3.660445099999999911e+03	9.839606499999999301e+01	2.556575280706511188e-01	4.480311510386246754e-01	4.789546134478812056e-01	6.435790696748820983e-01	2.158576940155088497e+00	3.510816591466721093e+00	6.005760278579364009e-01	1.475605223707050717e+00	4.884905319993812611e+01	1.248862818968791011e+01	6.133768138962603444e+01	2.059098209209247798e+01	7.981747229654033715e-01	5.355919128239755578e-01	3.141094418623639584e+00	3.687257029107753326e-01	6.041699453061100122e-01
7.778940599999999961e+01	1.684156799999999521e+01	2.986586687997138512e+01	2.508823899999999885e+00	-6.596519299999999975e-01	2.537869736468485016e+00	1.969541195733075956e+00	1.159161293115201108e+00	4.478924799999999777e+03	9.463097399999999482e+01	2.165020774165571926e-01	6.561755334147955088e-01	3.750170298078858711e-01	4.658736800084807839e-01	1.064328246230782371e+00	2.718446541993745136e+00	1.760455021120574726e+00	4.350836724059873539e+00	4.540792140865003290e+01	9.830909316140491683e+00	5.523883072479052458e+01	1.743356847443910951e+01	8.348487776216160228e-01	4.985596822982190091e-01	4.906062253292434505e+00	1.341323488106594297e+00	7.131241331205576683e-01
7.743967399999998236e+01	2.464823900000000023e+01	3.686844174165449317e+01	5.522595199999999593e+00	4.229428700000000263e-01	4.398918991482707597e+00	2.685322019975996177e+00	1.815044535869829501e+00	8.025351299999999355e+03	1.020879130000000004e+02	3.182895501342116185e-01	6.326056649210016758e-01	2.604051762795822067e-01	2.885762980007592349e-01	2.166080661057736112e+00	2.390144668781041037e+00	2.700345703298244082e+00	6.281566896045553960e+00	3.609310346172956230e+01	1.148805766378145776e+01	4.758116112551102361e+01	1.718365294583090019e+01	9.150261684233323978e-01	2.422268602482988697e-01	5.217951041460742623e+00	1.324910403062197872e+00	1.145553210244478981e+00
7.740320600000001150e+01	2.363045699999999982e+01	3.601184915116616736e+01	2.247803300000000171e+00	-5.549714000000000036e-01	5.764542819188778644e+00	2.886608887598881346e+00	1.646146721137074609e+00	6.659895400000000336e+03	1.010336630000000042e+02	3.052904165235740264e-01	6.134903148721801980e-01	2.717510932549830338e-01	3.285292366883129089e-01	1.087456739857352694e+00	3.443138845205007126e+00	2.842649487088011462e+00	5.736360069229842651e+00	3.899571770944588422e+01	1.190501890215244352e+01	5.090073661159832596e+01	1.814276147287780461e+01	8.422439801446980345e-01	2.526084474279258196e-02	3.589904220867046636e+00	7.498577588924675297e-01	9.849155380784471170e-01
7.699759699999999896e+01	2.631968699999999828e+01	3.812590302673957154e+01	2.303469100000000047e+00	-4.837443900000000241e-01	8.644083396501918148e-01	6.280324432883784835e-01	1.332487014703206851e+00	7.886272799999997915e+03	1.033172840000000008e+02	3.418247844799623958e-01	7.504220425993581856e-01	1.907542695585048020e-01	1.921348857868759863e-01	1.423176419184457808e+00	4.421933636239732124e+00	5.816529999817308116e-01	3.695294055306436842e+00	3.615843124955929255e+01	1.235984796901414207e+01	4.851827921857343284e+01	1.790410216853556236e+01	9.989491744185682309e-01	5.244453776088396912e-01	1.099641845562944198e-01	4.531897820796026544e+00	1.129450707321227210e+00
7.675041199999998298e+01	2.400577399999999884e+01	3.618957753131046218e+01	5.765100000000000335e+00	4.834493400000000052e-01	2.874642675090492538e+00	3.307336219673512878e-01	2.732830084313291774e+00	5.901120899999999892e+03	1.007561860000000280e+02	3.127771353201335147e-01	6.688079107290046954e-01	2.078814317369564735e-01	2.198012277727887931e-01	2.065289271769628510e+00	3.145971402981752707e+00	4.095852449475607115e-01	1.938973926183777508e+00	4.054783016520338634e+01	1.268243416251961442e+01	5.323026432772302741e+01	1.911923083214247043e+01	9.534286878846457425e-01	3.536406729736336074e-01	2.295621661100055277e+00	5.441593064081807540e+00	8.928364770025175590e-01
7.675041199999998298e+01	2.400577399999999884e+01	3.618957753131046218e+01	3.013097800000000159e+00	-1.120033000000000056e+00	3.142570033111242722e+00	4.288904926994036026e-01	2.948915743421060220e+00	5.569786399999999958e+03	1.007561860000000280e+02	3.127771353201335147e-01	6.688079107290046954e-01	2.078814317369564735e-01	2.198012277727887931e-01	2.065289271769628510e+00	3.145971402981752707e+00	4.963261517900258157e-01	2.188478371043339088e+00	4.144471491827334120e+01	1.296295920629713905e+01	5.440767412457049801e+01	1.954213253992581301e+01	9.534286878846457425e-01	3.536406729736336074e-01	2.295621661100055277e+00	5.441593064081807540e+00	8.518745309588329206e-01
7.662026199999998255e+01	1.621734999999999971e+01	2.904352472559564902e+01	5.298478700000000430e+00	4.478049599999999741e-01	3.872408004619260158e+00	1.941356414357420901e+00	2.002067880288195934e+00	3.775890499999999520e+03	9.283761199999999292e+01	2.116587646228617614e-01	-6.506823322340593574e-02	1.530729931422566414e-01	2.049259928381462537e+00	1.505873512118088398e+00	5.226594418003562836e+00	2.082530731357093323e+00	6.824514299769405268e-01	4.730116596407239626e+01	1.001170635317652291e+01	5.731287231724892450e+01	1.792988626464159552e+01	1.724371015688583031e-01	4.021897633280686196e-02	3.782620220450017001e-02	5.264420620208063895e+00	6.198387595391815497e-01
7.599359100000000922e+01	2.283639000000000152e+01	3.504813465056214028e+01	5.409487500000000004e+00	-9.107900100000000665e-02	6.101081102196804551e+00	3.932246212976368005e-01	1.175376686725679992e-01	4.564076399999999921e+03	9.882998100000000363e+01	3.005041569887124120e-01	4.738955347969737164e-01	5.466363690019259147e-01	7.250117843078496271e-01	2.091056970681439253e+00	6.182664575700226095e+00	1.096731417899433209e-01	3.935597597805831960e+00	4.407477633774502834e+01	1.324465350784011619e+01	5.731942984558514098e+01	2.032722332832906531e+01	8.243098815226906906e-01	4.591669765563089096e-03	1.551362264489391407e+00	1.450841533010031270e+00	7.241968607545751224e-01
7.524626899999999807e+01	2.622131900000000115e+01	3.765461708338351343e+01	5.606691400000000769e+00	5.248473399999999955e-01	4.397036697091262880e+00	2.806482311892323001e+00	1.505333968649355869e+00	7.333658000000000357e+03	1.014675880000000063e+02	3.484733442398321168e-01	6.848440630042733623e-01	4.295752278817918657e-01	4.796054629595590257e-01	1.092052473853661443e+00	5.654562974451191160e+00	3.018342007470888433e+00	2.104527320179215177e+00	3.644039029656416062e+01	1.269850467204843802e+01	4.913889496861259687e+01	1.823544158695984763e+01	9.309667436380862915e-01	6.077495986576016973e-01	5.863499426668346004e-01	6.240912917118025760e+00	1.064913915235828679e+00
7.524626899999999807e+01	2.622131900000000115e+01	3.765461708338351343e+01	2.660369200000000323e+00	-9.475839999999999819e-01	5.365755250550174438e+00	7.569044334065371249e-01	3.459100936555490335e-01	4.684952400000000125e+03	1.014675880000000063e+02	3.484733442398321168e-01	6.848440630042733623e-01	4.295752278817918657e-01	4.796054629595590257e-01	1.092052473853661443e+00	5.654562974451191160e+00	8.655126255644374211e-01	2.544224319558014979e+00	4.324899172560061800e+01	1.507112078162086988e+01	5.832011250722148787e+01	2.164259097909443241e+01	9.309667436380862915e-01	6.077495986576016973e-01	5.863499426668346004e-01	6.240912917118025760e+00	7.398386875100040339e-01
7.499852799999999320e+01	2.671983900000000034e+01	3.798849340030938038e+01	2.270907199999999904e+00	-4.449027199999999738e-01	2.878097608958478215e+00	3.746737975632821183e-01	7.521187862949874070e-01	7.429394300000000840e+03	1.017183670000000006e+02	3.562715124222172181e-01	6.940775177868865331e-01	2.470390014153640568e-01	2.396474158974853386e-01	1.522456972877949122e+00	1.842042368539861696e+00	2.758643821649657268e-01	4.800424640415575261e+00	3.612366757485674640e+01	1.286983368113161852e+01	4.899350125598837025e+01	1.829747521527909981e+01	9.549590882070776443e-01	7.952006212760673876e-01	4.588590621270310699e+00	1.474476826305863852e-01	1.076160396631526517e+00
7.499852799999999320e+01	2.671983900000000034e+01	3.798849340030938038e+01	3.647429400000000155e-01	9.192074300000000475e-01	4.978028705710505264e+00	2.060468649492064319e+00	2.322532212098124660e+00	4.159632099999999809e+03	1.017183670000000006e+02	3.562715124222172181e-01	6.940775177868865331e-01	2.470390014153640568e-01	2.396474158974853386e-01	1.522456972877949122e+00	1.842042368539861696e+00	2.114066237172306906e+00	5.472264461668897573e-01	4.487738868868797226e+01	1.598853514167856460e+01	6.086592383036654041e+01	2.273143792933298712e+01	9.549590882070776443e-01	7.952006212760673876e-01	4.588590621270310699e+00	1.474476826305863852e-01	6.711874329467060196e-01
7.467850500000000125e+01	2.651843099999999964e+01	3.775831379002876531e+01	2.946281700000000114e+00	-9.905310699999999580e-01	4.828894479936097994e+00	2.859894120686943819e-01	1.201023586092697215e+00	5.249738000000000284e+03	1.011969359999999938e+02	3.551012570484640141e-01	6.320199723439634543e-01	4.132488527036317083e-01	4.266121152417075013e-01	1.740183989581251200e+00	4.434736925346400405e+00	1.597969990922222805e-01	5.847884604547473941e+00	4.121738366793778852e+01	1.463634475273353708e+01	5.585372842067132382e+01	2.083998476051444726e+01	9.986947644582172545e-01	8.809102520402549708e-01	3.830079442568196324e+00	1.981631060735010053e+00	8.118206046661562425e-01
7.467850500000000125e+01	2.651843099999999964e+01	3.775831379002876531e+01	2.429850899999999925e+00	-6.497058500000000292e-01	1.465070879281568539e+00	7.387642900824842318e-01	1.652911641977634849e+00	5.892766300000000228e+03	1.011969359999999938e+02	3.551012570484640141e-01	6.320199723439634543e-01	4.132488527036317083e-01	4.266121152417075013e-01	1.740183989581251200e+00	4.434736925346400405e+00	9.109550635386434170e-01	1.837696613958140768e+00	3.947464121236712487e+01	1.401749471604866670e+01	5.349213592841579157e+01	1.995883406671517335e+01	9.986947644582172545e-01	8.809102520402549708e-01	3.830079442568196324e+00	1.981631060735010053e+00	8.918095948799592554e-01
7.450968199999998376e+01	2.645287499999999881e+01	3.766858318496760916e+01	3.895229299999999895e-01	1.002258300000000046e+00	1.253842140820347950e+00	2.861256916732426880e+00	6.743989569100473647e-01	8.877409700000000157e+03	1.009625570000000039e+02	3.550260085662424459e-01	6.303921639822084311e-01	2.633084526689977167e-01	2.974620158372502932e-01	1.587489899630085466e+00	1.086699159368600398e+00	2.969482508026582313e+00	5.579995437338139963e-01	3.321744621016368626e+01	1.179305734275827255e+01	4.501050355292196770e+01	1.679317509044982870e+01	8.983735182006855613e-01	7.968212396644290818e-01	2.626527625196327875e+00	3.713226784564927829e+00	1.243088813287576810e+00
7.446826899999999227e+01	2.342387199999999936e+01	3.522316698083702846e+01	5.481993100000000396e+00	1.334574799999999895e-01	4.079897104846835099e+00	7.424918091711592283e-02	5.500557715629512678e-01	5.373741699999999582e+03	9.789214099999999519e+01	3.145483615310031844e-01	7.035909019905152162e-01	2.055655509985405138e-01	2.161368136453431510e-01	1.993033564084857545e+00	7.574615165272602368e-02	2.986869035937056091e-02	1.913310082759027919e+00	4.075096278246087422e+01	1.281814857403396068e+01	5.356911135649483668e+01	1.927502795474532249e+01	9.585355538612885251e-01	8.789004517481990852e-02	3.635646282747979630e+00	3.711392434400705653e+00	8.273990088904347173e-01
7.446826899999999227e+01	2.342387199999999936e+01	3.522316698083702846e+01	2.380975700000000028e+00	-5.231825399999999737e-01	2.117411875442080760e+00	1.133038984375007496e+00	8.220728847956375596e-01	3.014152000000000044e+03	9.789214099999999519e+01	3.145483615310031844e-01	7.035909019905152162e-01	2.055655509985405138e-01	2.161368136453431510e-01	1.993033564084857545e+00	7.574615165272602368e-02	1.185919017593491054e+00	2.576335683019371103e+00	4.917694973495081712e+01	1.546852896422128509e+01	6.464547869917210221e+01	2.326048309411357806e+01	9.585355538612885251e-01	8.789004517481990852e-02	3.635646282747979630e+00	3.711392434400705653e+00	5.142921511269383794e-01
7.431951100000000565e+01	4.204836300000000193e+01	4.827747434755447387e+01	3.924862000000000073e+00	-1.016516200000000092e+00	2.648129184229832678e+00	2.300978009367023791e+00	5.981418789095429567e-01	7.462279299999999239e+03	1.163678740000000005e+02	5.657782516895194513e-01	-5.523876112260132087e-01	3.483835712576075494e-01	2.523585848191431058e+00	2.538185280534789534e+00	1.953271267604272721e+00	2.405197157502032557e+00	3.252863366555381330e-01	3.573024276906581775e+01	2.021539428632414825e+01	5.594563705538996601e+01	2.321013493637584091e+01	6.012711126993099953e-01	8.046514900796060132e-01	6.079476997702180086e-01	2.561218967374490063e+00	1.080016961551227395e+00
7.431951100000000565e+01	4.204836300000000193e+01	4.827747434755447387e+01	2.385374799999999962e-01	8.659849899999998435e-01	1.180044101577184756e+00	2.095882744348136040e+00	8.453645907201279286e-02	2.045251800000000003e+03	1.163678740000000005e+02	5.657782516895194513e-01	-5.523876112260132087e-01	3.483835712576075494e-01	2.523585848191431058e+00	2.538185280534789534e+00	1.953271267604272721e+00	1.896300207674112892e+00	5.297575798433827643e+00	5.421283488486211155e+01	3.067244294028986928e+01	8.488527782515197373e+01	3.521630740361217704e+01	6.012711126993099953e-01	8.046514900796060132e-01	6.079476997702180086e-01	2.561218967374490063e+00	3.708840564755687685e-01
7.424320999999999060e+01	2.163858600000000010e+01	3.366542792255078353e+01	5.400076099999999713e+00	2.823562699999999925e-02	1.645113268392099704e+00	3.316049783655692362e-01	2.507567835155855906e+00	4.454876300000000811e+03	9.588179599999999425e+01	2.914554206371195444e-01	6.110119109595038012e-01	2.915255632249895146e-01	3.439727599536023250e-01	2.134756779678957717e+00	5.509725079003431780e+00	3.788548550436064977e-01	5.022730163347229881e-01	4.341736788183180096e+01	1.265422721895585312e+01	5.607159510078766118e+01	1.968751444088530178e+01	8.644715653500418817e-01	1.587881626040413552e-01	1.615322386110191744e+00	8.418621579340364036e-01	7.099887354310900900e-01
7.417098199999998087e+01	2.405868500000000054e+01	3.568247864995421281e+01	2.741040799999999944e+00	-1.051759300000000064e+00	2.997473346254384996e+00	8.615508034718426522e-01	2.672706888943670034e+00	4.917129100000000108e+03	9.822966700000000628e+01	3.243678909361076279e-01	7.126821941436279895e-01	5.584253845880561284e-01	6.692887724282734485e-01	7.166378891540170493e-01	2.339726863783344601e+00	9.541248509193648308e-01	2.679263141041180685e+00	4.191297716084250879e+01	1.359522400451573532e+01	5.550820116535825832e+01	2.016366606414597129e+01	9.000642549453837793e-01	9.729611132150005615e-01	2.915682280123835568e+00	5.255409143907179725e+00	7.696424120712362926e-01
7.417098199999998087e+01	2.405868500000000054e+01	3.568247864995421281e+01	2.251443299999999592e+00	-5.060498100000000443e-01	4.325291531627380337e+00	2.458326223585750370e+00	1.396098208910942218e-01	4.763717999999999847e+03	9.822966700000000628e+01	3.243678909361076279e-01	7.126821941436279895e-01	5.584253845880561284e-01	6.692887724282734485e-01	7.166378891540170493e-01	2.339726863783344601e+00	2.230221476215709764e+00	4.305115334840551533e+00	4.238379659862071946e+01	1.374794271255957767e+01	5.613173931118031135e+01	2.039016980029044745e+01	9.000642549453837793e-01	9.729611132150005615e-01	2.915682280123835568e+00	5.255409143907179725e+00	7.499843797007487156e-01
7.385561400000000276e+01	1.823588000000000164e+01	3.053108508209328775e+01	3.027608999999999995e+00	-1.087271799999999899e+00	1.628514188794309092e+00	2.477162715869054121e+00	2.508363199185108527e+00	3.701273400000000038e+03	9.209149399999999730e+01	2.469125772889790571e-01	6.427425220644360504e-01	1.210405141256319511e-01	1.247425211674601936e-01	6.967051164457910284e-01	1.030916554152898623e+00	2.414105881650835173e+00	4.855521557033004143e+00	4.588092725041192210e+01	1.132857799580735758e+01	5.720950524621927258e+01	1.896666235186479810e+01	6.343824820122578867e-01	9.082143185137555585e-01	6.076056785207717859e+00	8.237880321810306938e-01	6.097236569981686616e-01
7.385561400000000276e+01	1.823588000000000164e+01	3.053108508209328775e+01	1.918765099999999890e+00	-4.789786099999998603e-02	4.268200507144892519e+00	1.691723682115131577e+00	2.521171323914156659e+00	4.773852600000000166e+03	9.209149399999999730e+01	2.469125772889790571e-01	6.427425220644360504e-01	1.210405141256319511e-01	1.247425211674601936e-01	6.967051164457910284e-01	1.030916554152898623e+00	1.751639739102787807e+00	1.220023579859114582e+00	4.217218912964700905e+01	1.041284390791940773e+01	5.258503303756641145e+01	1.743351147842846771e+01	6.343824820122578867e-01	9.082143185137555585e-01	6.076056785207717859e+00	8.237880321810306938e-01	7.512871758435604175e-01
